actual_combo,combo,combo_prob,composite_odds,date,ev,head,hit,market_share,model,odds,pair_prob,payout100,race,race_code,return,score,stake,tickets,train_pair_count,venue
2-4-5,5-3-1,0.0018707047802195098,8.85,2026-08-09,0.8943839554229477,5,0,0.018502243553763925,5頭展開,478.1,0.035631484955095154,0,06R,202608090506,0,74.84,200,20,13,05
2-4-5,5-4-3,0.0017569155927557973,8.85,2026-08-09,0.357005248447978,5,0,0.04353308387329987,5頭展開,203.2,0.03346413189969214,0,06R,202608090506,0,74.84,200,20,12,05
2-4-5,5-3-4,0.0015917210647245108,8.85,2026-08-09,0.6016705624658651,5,0,0.02340191175411252,5頭展開,378.0,0.030317656623395393,0,06R,202608090506,0,74.84,200,20,11,05
2-4-5,5-6-1,0.001588620256876253,8.85,2026-08-09,0.6796117458916611,5,0,0.020677706037995635,5頭展開,427.8,0.030258595252856273,0,06R,202608090506,0,74.84,200,20,11,05
2-4-5,5-6-2,0.0013083992696595248,8.85,2026-08-09,0.4725938162010203,5,0,0.02449037276593171,5頭展開,361.2,0.02492120049357034,0,06R,202608090506,0,74.84,200,20,9,05
2-4-5,5-6-3,0.001295387180706207,8.85,2026-08-09,0.8774952762103846,5,0,0.013058639862790869,5頭展開,677.4,0.02467335804580576,0,06R,202608090506,0,74.84,200,20,9,05
2-4-5,5-6-4,0.0008995328616683188,8.85,2026-08-09,0.1975374164223628,5,0,0.040281979248882216,5頭展開,219.6,0.017133484644962216,0,06R,202608090506,0,74.84,200,20,6,05
1-5-4,5-1-4,0.002867051892957969,19.54,2026-08-09,0.502594196835532,5,0,0.1114544917586239,5頭展開,175.3,0.09726730605438752,0,08R,202608091308,0,65.27,400,20,35,13
1-5-4,5-1-2,0.0028630268228244204,19.54,2026-08-09,0.5319503836807773,5,0,0.10515593329002566,5頭展開,185.8,0.09713075194124716,0,08R,202608091308,0,65.27,400,20,35,13
1-5-4,5-1-6,0.0028237344886570793,19.54,2026-08-09,1.2633388102251772,5,0,0.04367003219778,5頭展開,447.4,0.09579772427529062,0,08R,202608091308,0,65.27,400,20,35,13
1-5-4,5-1-3,0.002432877920714644,19.54,2026-08-09,0.8332606878447655,5,0,0.057045174905946766,5頭展開,342.5,0.0825375647676086,0,08R,202608091308,0,65.27,300,20,30,13
1-5-4,5-2-1,0.002047712440142997,19.54,2026-08-09,0.5043515740072202,5,0,0.07932591313555326,5頭展開,246.3,0.06947048050158382,0,08R,202608091308,0,65.27,300,20,25,13
1-5-4,5-4-1,0.0016693723226133207,19.54,2026-08-09,0.29047078413471783,5,0,0.11228719773153316,5頭展開,174.0,0.0566349527963476,0,08R,202608091308,0,65.27,300,20,20,13
1-5-4,5-2-4,0.001551904692945616,19.54,2026-08-09,0.567065974802328,5,0,0.05347009415787293,5頭展開,365.4,0.05264975813892408,0,08R,202608091308,0,65.27,300,20,19,13
1-5-4,5-2-6,0.0013710719554416045,19.54,2026-08-09,1.3069057879269375,5,0,0.02049724339623035,5頭展開,953.2,0.04651484538528413,0,08R,202608091308,0,65.27,200,20,17,13
1-5-4,5-2-3,0.0013031540458787688,19.54,2026-08-09,0.6492313456568026,5,0,0.0392171264658506,5頭展開,498.2,0.04421066940847372,0,08R,202608091308,0,65.27,200,20,16,13
1-5-4,5-3-6,0.0012946079222119398,19.54,2026-08-09,0.9787235891922265,5,0,0.025843878842971915,5頭展開,756.0,0.043920734500660634,0,08R,202608091308,0,65.27,200,20,16,13
1-5-4,5-4-6,0.0012323815708204957,19.54,2026-08-09,0.4503122259778091,5,0,0.05347009415787293,5頭展開,365.4,0.041809649737840064,0,08R,202608091308,0,65.27,200,20,15,13
1-5-4,5-3-2,0.0012181441279657894,19.54,2026-08-09,0.7630454817577704,5,0,0.031190888258759212,5頭展開,626.4,0.04132663172376714,0,08R,202608091308,0,65.27,200,20,15,13
1-5-4,5-3-1,0.0010578137757618876,19.54,2026-08-09,0.6820783226112651,5,0,0.03030082569058122,5頭展開,644.8,0.03588728077377954,0,08R,202608091308,0,65.27,200,20,13,13
1-5-4,5-4-2,0.0010103986228546602,19.54,2026-08-09,0.24340502824568766,5,0,0.08110407806262668,5頭展開,240.9,0.03427867919918974,0,08R,202608091308,0,65.27,200,20,12,13
1-5-4,5-4-3,0.0009870494482318002,19.54,2026-08-09,0.43272247810482123,5,0,0.04456654289527092,5頭展開,438.4,0.033486537515344625,0,08R,202608091308,0,65.27,200,20,12,13
1-5-4,5-6-1,0.0008980522146993274,19.54,2026-08-09,0.5790640680381263,5,0,0.03030082569058122,5頭展開,644.8,0.030467226573237534,0,08R,202608091308,0,65.27,200,20,11,13
1-5-4,5-3-4,0.0008917872722539243,19.54,2026-08-09,0.8500516279124407,5,0,0.02049724339623035,5頭展開,953.2,0.03025468278365811,0,08R,202608091308,0,65.27,200,20,11,13
1-5-4,5-6-3,0.0007320257111913642,19.54,2026-08-09,0.6977669079076084,5,0,0.02049724339623035,5頭展開,953.2,0.024834628583116105,0,08R,202608091308,0,65.27,200,20,9,13
1-5-4,5-6-2,0.0007280406509755812,19.54,2026-08-09,0.9974156918365462,5,0,0.014261293726486692,5頭展開,1370.0,0.024699431842308658,0,08R,202608091308,0,65.27,200,20,9,13
1-5-4,5-6-4,0.0004958001168991395,19.54,2026-08-09,0.37482488837574945,5,0,0.025843878842971915,5頭展開,756.0,0.01682046349795061,0,08R,202608091308,0,65.27,200,20,6,13
1-3-2,5-1-2,0.005157240530000654,12.95,2026-08-09,0.4285666880430543,5,0,0.15587866734798425,5頭展開,83.1,0.09823043181242243,0,11R,202608091411,0,72.53,400,20,35,14
1-3-2,5-1-4,0.005085053635402657,12.95,2026-08-09,0.7124160143199122,5,0,0.09245908106079581,5頭展開,140.1,0.09685548143221238,0,11R,202608091411,0,72.53,400,20,35,14
1-3-2,5-1-6,0.005053978985199491,12.95,2026-08-09,1.0047310222576589,5,0,0.06515853750813627,5頭展開,198.8,0.09626359972917369,0,11R,202608091411,0,72.53,400,20,35,14
1-3-2,5-1-3,0.004385243324054335,12.95,2026-08-09,0.5534177074956571,5,0,0.10264276748508314,5頭展開,126.2,0.0835261304603812,0,11R,202608091411,0,72.53,400,20,30,14
1-3-2,5-2-1,0.0036498570181397383,12.95,2026-08-09,0.5795972944805905,5,0,0.08157126735905221,5頭展開,158.8,0.06951916026794693,0,11R,202608091411,0,72.53,300,20,25,14
1-3-2,5-4-1,0.0029270672213458446,12.95,2026-08-09,0.5297991670635979,5,0,0.07156639368296956,5頭展開,181.0,0.055752116936216144,0,11R,202608091411,0,72.53,300,20,20,14
1-3-2,5-2-4,0.002754952439358891,12.95,2026-08-09,0.7868144166808994,5,0,0.04535545257919289,5頭展開,285.6,0.05247383095022641,0,11R,202608091411,0,72.53,300,20,19,14
1-3-2,5-2-6,0.0024563311549599945,12.95,2026-08-09,0.9641099783217978,5,0,0.03300259173660507,5頭展開,392.5,0.046785964048490086,0,11R,202608091411,0,72.53,200,20,17,14
1-3-2,5-2-3,0.00232616321429111,12.95,2026-08-09,0.6904052420016015,5,0,0.04364392606677052,5頭展開,296.8,0.044306643383561425,0,11R,202608091411,0,72.53,200,20,16,14
1-3-2,5-3-6,0.002294418504426338,12.95,2026-08-09,1.8864708943393351,5,0,0.01575470354733336,5頭展開,822.2,0.04370199899289612,0,11R,202608091411,0,72.53,200,20,16,14
1-3-2,5-4-6,0.0021683752155552435,12.95,2026-08-09,0.9356539055120876,5,0,0.03001973871753764,5頭展開,431.5,0.04130124094780569,0,11R,202608091411,0,72.53,200,20,15,14
1-3-2,5-3-2,0.002166681780569324,12.95,2026-08-09,0.9836735283784732,5,0,0.02853197633616188,5頭展開,454.0,0.04126898593682735,0,11R,202608091411,0,72.53,200,20,15,14
1-3-2,5-3-1,0.0019063533834305607,12.95,2026-08-09,0.4956518796919458,5,0,0.04982122021775959,5頭展開,260.0,0.03631048715919262,0,11R,202608091411,0,72.53,200,20,13,14
1-3-2,5-4-2,0.001756073483904195,12.95,2026-08-09,0.5315634435777998,5,0,0.042793251591071994,5頭展開,302.7,0.033448092175416194,0,11R,202608091411,0,72.53,200,20,12,14
1-3-2,5-4-3,0.0017461446137373793,12.95,2026-08-09,0.6638841821429516,5,0,0.03407027158500129,5頭展開,380.2,0.0332589760777236,0,11R,202608091411,0,72.53,200,20,12,14
1-3-2,5-3-4,0.0016007067375803103,12.95,2026-08-09,0.6625325186844904,5,0,0.03129624850596156,5頭展開,413.9,0.030488807555684803,0,11R,202608091411,0,72.53,200,20,11,14
1-3-2,5-6-1,0.0015936802985756472,12.95,2026-08-09,0.8217015619456037,5,0,0.0251231909554257,5頭展開,515.6,0.030354974329656927,0,11R,202608091411,0,72.53,200,20,11,14
1-3-2,5-6-2,0.001301363204645922,12.95,2026-08-09,0.9207144672869898,5,0,0.01830885831324027,5頭展開,707.5,0.02478718392007025,0,11R,202608091411,0,72.53,200,20,9,14
1-3-2,5-6-3,0.001299426160036755,12.95,2026-08-09,1.0135524048286688,5,0,0.01660707340591986,5頭展開,780.0,0.024750288854328884,0,11R,202608091411,0,72.53,200,20,9,14
1-3-2,5-6-4,0.000872343428700675,12.95,2026-08-09,0.6892385430164034,5,0,0.016394781997997078,5頭展開,790.1,0.016615605029766875,0,11R,202608091411,0,72.53,100,20,6,14
1-3-2,5-1-2,0.0025715679083071737,18.24,2026-08-09,0.40373616160422626,5,0,0.11617504557155844,5頭展開,157.0,0.09736964868447823,0,11R,202608091811,0,60.81,400,20,35,18
1-3-2,5-1-6,0.002565276532592691,18.24,2026-08-09,0.44481895075157263,5,0,0.10518732499846987,5頭展開,173.4,0.09713143252029204,0,11R,202608091811,0,60.81,400,20,35,18
1-3-2,5-1-4,0.0025318334661680393,18.24,2026-08-09,0.9871618684589185,5,0,0.04677989780644955,5頭展開,389.9,0.09586514683591218,0,11R,202608091811,0,60.81,400,20,35,18
1-3-2,5-1-3,0.002208150867463307,18.24,2026-08-09,0.3782562435964645,5,0,0.10647683686359997,5頭展開,171.3,0.083609253915742,0,11R,202608091811,0,60.81,400,20,30,18
1-3-2,5-2-1,0.001833145544159878,18.24,2026-08-09,0.43683858317329893,5,0,0.07654000064932721,5頭展開,238.3,0.06941008131489057,0,11R,202608091811,0,60.81,300,20,25,18
1-3-2,5-4-1,0.0014485767350025211,18.24,2026-08-09,0.8836318083515379,5,0,0.029900790417597828,5頭展開,610.0,0.054848797624229756,0,11R,202608091811,0,60.81,300,20,20,18
1-3-2,5-2-4,0.0013718846514529325,18.24,2026-08-09,1.193814023694342,5,0,0.020960103602315185,5頭展開,870.2,0.05194493449544315,0,11R,202608091811,0,60.81,300,20,19,18
1-3-2,5-2-6,0.001243137068599064,18.24,2026-08-09,0.49178502433778976,5,0,0.04610586995635661,5頭展開,395.6,0.04707004596111342,0,11R,202608091811,0,60.81,200,20,17,18
1-3-2,5-3-6,0.0011670225498903617,18.24,2026-08-09,0.5576033743376149,5,0,0.038173884794337955,5頭展開,477.8,0.04418805170285827,0,11R,202608091811,0,60.81,200,20,16,18
1-3-2,5-2-3,0.001166031201857749,18.24,2026-08-09,0.5835986165298034,5,0,0.03644252178768167,5頭展開,500.5,0.04415051537751071,0,11R,202608091811,0,60.81,200,20,16,18
1-3-2,5-3-2,0.0010921716754430971,18.24,2026-08-09,0.613909698766565,5,0,0.03244882076985354,5頭展開,562.1,0.04135390397333016,0,11R,202608091811,0,60.81,200,20,15,18
1-3-2,5-4-6,0.001086555813254714,18.24,2026-08-09,0.8753293631579976,5,0,0.022640866627029143,5頭展開,805.6,0.041141265401128,0,11R,202608091811,0,60.81,200,20,15,18
1-3-2,5-3-1,0.0009711940327183623,18.24,2026-08-09,0.24891703058571626,5,0,0.07116458117336978,5頭展開,256.3,0.03677321585199718,0,11R,202608091811,0,60.81,200,20,13,18
1-3-2,5-4-2,0.0008694430233261393,18.24,2026-08-09,0.8590966513485583,5,0,0.01845914599203995,5頭展開,988.1,0.03292052349034233,0,11R,202608091811,0,60.81,200,20,12,18
1-3-2,5-4-3,0.0008690032303928838,18.24,2026-08-09,0.8959423305350632,5,0,0.01769105931594052,5頭展開,1031.0,0.032903871204681634,0,11R,202608091811,0,60.81,200,20,12,18
1-3-2,5-6-1,0.0008350103254954941,18.24,2026-08-09,0.18278376025096366,5,0,0.08332335383615658,5頭展開,218.9,0.031616766478832665,0,11R,202608091811,0,60.81,200,20,11,18
1-3-2,5-3-4,0.0007982011681419333,18.24,2026-08-09,0.7647565391967863,5,0,0.019037138247296394,5頭展開,958.1,0.030223027387475263,0,11R,202608091811,0,60.81,200,20,11,18
1-3-2,5-6-2,0.0006711343236925596,18.24,2026-08-09,0.25979609670138987,5,0,0.047118269580818065,5頭展開,387.1,0.02541177820229416,0,11R,202608091811,0,60.81,200,20,9,18
1-3-2,5-6-3,0.0006675504074193879,18.24,2026-08-09,0.2979945018720147,5,0,0.04085905500612607,5頭展開,446.4,0.025276077073303545,0,11R,202608091811,0,60.81,200,20,9,18
1-3-2,5-6-4,0.00044347392648718634,18.24,2026-08-09,0.32994460130646663,5,0,0.024515433003675643,5頭展開,744.0,0.01679166250414473,0,11R,202608091811,0,60.81,100,20,6,18
1-3-2,5-1-6,0.004782392338866972,20.22,2026-08-09,1.20324991245893,5,0,0.08037894061422908,5頭展開,251.6,0.09659358136833017,0,12R,202608091812,0,69.01,400,20,35,18
1-3-2,5-1-2,0.004774764814978633,20.22,2026-08-09,1.3178350889341028,5,0,0.0732729762990581,5頭展開,276.0,0.09643952252138879,0,12R,202608091812,0,69.01,400,20,35,18
1-3-2,5-1-4,0.004751335572981766,20.22,2026-08-09,1.8677500137391323,5,0,0.051445793585703475,5頭展開,393.1,0.09596630446798272,0,12R,202608091812,0,69.01,400,20,35,18
1-3-2,5-1-3,0.004152558179689603,20.22,2026-08-09,0.7080111696370773,5,0,0.11861197336387119,5頭展開,170.5,0.08387234630599179,0,12R,202608091812,0,69.01,400,20,30,18
1-3-2,5-2-1,0.003402202345198417,20.22,2026-08-09,1.5439194242510417,5,0,0.04456443688527994,5頭展開,453.8,0.06871684416011446,0,12R,202608091812,0,69.01,300,20,25,18
1-3-2,5-4-1,0.002724243890687328,20.22,2026-08-09,1.4512047205691398,5,0,0.0379638473034354,5頭展開,532.7,0.05502360644560293,0,12R,202608091812,0,69.01,300,20,20,18
1-3-2,5-2-4,0.002570983268748093,20.22,2026-08-09,2.576125235285589,5,0,0.020182975507524986,5頭展開,1002.0,0.051928086189865046,0,12R,202608091812,0,69.01,300,20,19,18
1-3-2,5-2-6,0.0023099633883085185,20.22,2026-08-09,1.7294695888265879,5,0,0.02701127482107658,5頭展開,748.7,0.04665607099883093,0,12R,202608091812,0,69.01,200,20,17,18
1-3-2,5-3-6,0.0022141263980664863,20.22,2026-08-09,0.7138343507366351,5,0,0.06272748591358573,5頭展開,322.4,0.04472037909839752,0,12R,202608091812,0,69.01,200,20,16,18
1-3-2,5-2-3,0.002186537978495204,20.22,2026-08-09,1.1942870438540805,5,0,0.03702552445723185,5頭展開,546.2,0.0441631550017828,0,12R,202608091812,0,69.01,200,20,16,18
1-3-2,5-4-6,0.0020586013075477973,20.22,2026-08-09,0.9718656772933152,5,0,0.042836986779368855,5頭展開,472.1,0.04157912166459336,0,12R,202608091812,0,69.01,200,20,15,18
1-3-2,5-3-2,0.0020537410195365815,20.22,2026-08-09,1.0841698842133614,5,0,0.03830903856514499,5頭展開,527.9,0.04148095476564,0,12R,202608091812,0,69.01,200,20,15,18
1-3-2,5-3-1,0.0018398572867507124,20.22,2026-08-09,0.4178315898210868,5,0,0.08905038070691343,5頭展開,227.1,0.03716098386356452,0,12R,202608091812,0,69.01,200,20,13,18
1-3-2,5-4-3,0.0016400957183390474,20.22,2026-08-09,1.1867732617901348,5,0,0.027948233082559476,5頭展開,723.6,0.033126248955719445,0,12R,202608091812,0,69.01,200,20,12,18
1-3-2,5-4-2,0.0016353347135920802,20.22,2026-08-09,1.4065513871605482,5,0,0.023512779279781463,5頭展開,860.1,0.033030087355659224,0,12R,202608091812,0,69.01,200,20,12,18
1-3-2,5-6-1,0.001542673269292554,20.22,2026-08-09,0.5016773471739385,5,0,0.062187396858979206,5頭展開,325.2,0.03115853434924616,0,12R,202608091812,0,69.01,200,20,11,18
1-3-2,5-3-4,0.0015062267719790582,20.22,2026-08-09,1.0789102367685994,5,0,0.02823306081047053,5頭展開,716.3,0.030422396982340828,0,12R,202608091812,0,69.01,200,20,11,18
1-3-2,5-6-3,0.0012748202057205377,20.22,2026-08-09,0.4115119624065896,5,0,0.062649756686927,5頭展開,322.8,0.025748504210014678,0,12R,202608091812,0,69.01,200,20,9,18
1-3-2,5-6-2,0.001242210194495744,20.22,2026-08-09,0.7784931288904828,5,0,0.03226957309484607,5頭展開,626.7,0.025089855243248697,0,12R,202608091812,0,69.01,200,20,9,18
1-3-2,5-6-4,0.0008477881509388132,20.22,2026-08-09,0.4305916018618232,5,0,0.039817565384012675,5頭展開,507.9,0.01712341605168591,0,12R,202608091812,0,69.01,100,20,6,18
5-1-2,5-1-6,0.005081515656790457,16.76,2026-08-09,0.9532923372138897,5,0,0.08935080024156795,5頭展開,187.6,0.09678809323016949,0,11R,202608092011,0,73.36,400,20,35,20
5-1-2,5-1-4,0.005079705238406635,16.76,2026-08-09,0.9702237005356673,5,0,0.08776026243622069,5頭展開,191.0,0.09675361002571752,0,11R,202608092011,0,73.36,400,20,35,20
5-1-2,5-1-2,0.005073939366618395,16.76,2026-08-09,1.0284875096135486,5,1,0.0826946725472035,5頭展開,202.7,0.09664378693869276,18480,11R,202608092011,73920,73.36,400,20,35,20
5-1-2,5-1-3,0.004358963683065947,16.76,2026-08-09,0.918433648021995,5,0,0.07955486533136283,5頭展開,210.7,0.08302557973618131,0,11R,202608092011,0,73.36,300,20,30,20
5-1-2,5-2-1,0.0036087430135540734,16.76,2026-08-09,1.3309044233987424,5,0,0.0454506782139863,5頭展開,368.8,0.06873605806425986,0,11R,202608092011,0,73.36,300,20,25,20
5-1-2,5-4-1,0.0029259080674655705,16.76,2026-08-09,0.6951957568298195,5,0,0.07054802241295517,5頭展開,237.6,0.05573003842629713,0,11R,202608092011,0,73.36,300,20,20,20
5-1-2,5-2-4,0.002736776192643193,16.76,2026-08-09,1.561057140283677,5,0,0.029386763894316534,5頭展開,570.4,0.05212762631749195,0,11R,202608092011,0,73.36,300,20,19,20
5-1-2,5-2-6,0.002475856155525261,16.76,2026-08-09,0.8274311271765421,5,0,0.05015622419305252,5頭展開,334.2,0.047157858519090566,0,11R,202608092011,0,73.36,200,20,17,20
5-1-2,5-3-6,0.002342051003028037,16.76,2026-08-09,0.6815368418811587,5,0,0.05760209665057783,5頭展開,291.0,0.04460925954798001,0,11R,202608092011,0,73.36,200,20,16,20
5-1-2,5-2-3,0.0023032452453533945,16.76,2026-08-09,1.6422138599369702,5,0,0.023509411115453224,5頭展開,713.0,0.043870122734210364,0,11R,202608092011,0,73.36,200,20,16,20
5-1-2,5-4-6,0.002202443897320202,16.76,2026-08-09,0.6158033136907286,5,0,0.059950679990408255,5頭展開,279.6,0.04195015024369449,0,11R,202608092011,0,73.36,200,20,15,20
5-1-2,5-3-2,0.002163192800246803,16.76,2026-08-09,1.4238135011224458,5,0,0.025466742821814263,5頭展開,658.2,0.04120253100968703,0,11R,202608092011,0,73.36,200,20,15,20
5-1-2,5-3-1,0.0019183253189202416,16.76,2026-08-09,0.5329107735960431,5,0,0.06033912932079967,5頭展開,277.8,0.036538517708852025,0,11R,202608092011,0,73.36,200,20,13,20
5-1-2,5-4-2,0.0017354595929547263,16.76,2026-08-09,1.1785506095755547,5,0,0.024682977654716755,5頭展開,679.1,0.03305545751012936,0,11R,202608092011,0,73.36,200,20,12,20
5-1-2,5-4-3,0.0017301078026881092,16.76,2026-08-09,1.4513874356750547,5,0,0.019981177882129157,5頭展開,838.9,0.032953521471699276,0,11R,202608092011,0,73.36,200,20,12,20
5-1-2,5-6-1,0.0016217332529637105,16.76,2026-08-09,0.5461997595981777,5,0,0.049769032438593076,5頭展開,336.8,0.03088930151628386,0,11R,202608092011,0,73.36,200,20,11,20
5-1-2,5-3-4,0.0015936247178790176,16.76,2026-08-09,1.0653381239021233,5,0,0.02507436069606305,5頭展開,668.5,0.03035391567904744,0,11R,202608092011,0,73.36,200,20,11,20
5-1-2,5-6-3,0.0013393923503990277,16.76,2026-08-09,0.4340970607643249,5,0,0.05171925370354257,5頭展開,324.1,0.025511528535578157,0,11R,202608092011,0,73.36,200,20,9,20
5-1-2,5-6-2,0.0013144182255773126,16.76,2026-08-09,0.7398860191774692,5,0,0.029778308980845887,5頭展開,562.9,0.02503584409714571,0,11R,202608092011,0,73.36,200,20,9,20
5-1-2,5-6-4,0.0008960527525149495,16.76,2026-08-09,0.4034925544574818,5,0,0.037224539474390736,5頭展開,450.3,0.01706719868779167,0,11R,202608092011,0,73.36,200,20,6,20
1-2-5,5-1-2,0.002593516776280181,18.44,2026-08-09,0.32756116884418685,5,0,0.14601982555741821,5頭展開,126.3,0.09801668998498467,0,01R,202608092301,0,61.57,400,20,35,23
1-2-5,5-1-4,0.002579675837235875,18.44,2026-08-09,0.3903049541737879,5,0,0.12189229324455991,5頭展開,151.3,0.0974935998535406,0,01R,202608092301,0,61.57,400,20,35,23
1-2-5,5-1-6,0.002537658470316835,18.44,2026-08-09,0.9620263260971121,5,0,0.04864759685545216,5頭展開,379.1,0.09590563895621576,0,01R,202608092301,0,61.57,400,20,35,23
1-2-5,5-1-3,0.0022403441015561095,18.44,2026-08-09,0.2659288448547102,5,0,0.15536903090060586,5頭展開,118.7,0.08466924728239796,0,01R,202608092301,0,61.57,400,20,30,23
1-2-5,5-2-1,0.0018451315657691074,18.44,2026-08-09,0.37216303681562896,5,0,0.09143432805107544,5頭展開,201.7,0.06973299356208294,0,01R,202608092301,0,61.57,300,20,25,23
1-2-5,5-4-1,0.0014768376330343126,18.44,2026-08-09,0.36596036546590266,5,0,0.07442414837732815,5頭展開,247.8,0.05581407367755725,0,01R,202608092301,0,61.57,300,20,20,23
1-2-5,5-2-4,0.0013758845116436575,18.44,2026-08-09,1.0824083453100655,5,0,0.023442613407781768,5頭展開,786.7,0.05199875584623917,0,01R,202608092301,0,61.57,300,20,19,23
1-2-5,5-2-6,0.0012297802656351037,18.44,2026-08-09,1.209365913225561,5,0,0.018753613959631803,5頭展開,983.4,0.04647704312107603,0,01R,202608092301,0,61.57,200,20,17,23
1-2-5,5-2-3,0.0011691690225469821,18.44,2026-08-09,0.565994723814994,5,0,0.038096062730638126,5頭展開,484.1,0.04418636450364527,0,01R,202608092301,0,61.57,200,20,16,23
1-2-5,5-3-6,0.0011540406566993443,18.44,2026-08-09,1.8153059529880686,5,0,0.011724287328608975,5頭展開,1573.0,0.043614618695471195,0,01R,202608092301,0,61.57,200,20,16,23
1-2-5,5-3-2,0.0010951056573888364,18.44,2026-08-09,0.5942043296991827,5,0,0.03398876514541452,5頭展開,542.6,0.0413872903012556,0,01R,202608092301,0,61.57,200,20,15,23
1-2-5,5-4-6,0.0010819963749319885,18.44,2026-08-09,1.7917859968873728,5,0,0.011136656985448017,5頭展開,1656.0,0.040891851641960936,0,01R,202608092301,0,61.57,200,20,15,23
1-2-5,5-3-1,0.0009883481875548746,18.44,2026-08-09,0.1862047985353384,5,0,0.09788908687846028,5頭展開,188.4,0.03735260892961432,0,01R,202608092301,0,61.57,200,20,13,23
