combo,combo_prob,date,ev,hit,market_share,model,odds,pair_prob,race_code,return,stake,train_pair_count
3-6-4,0.002736318360245908,2026-08-30,1.3864925131366015,0,0.006080830033596716,3直まくりv29,506.7,0.029642025487518504,202608302103,0,200,10
3-6-2,0.0027319033318721677,2026-08-30,2.0762465322228474,0,0.004054153392136127,3直まくりv29,760.0,0.029594198310138906,202608302103,0,200,10
3-4-2,0.007166437930670898,2026-08-30,1.0713824706352992,0,0.0391419260819231,3直まくりv29,149.5,0.07761986846211029,202608302109,0,300,26
3-4-6,0.007044910543664276,2026-08-30,0.3804251693578709,0,0.1083651472082871,3直まくりv29,54.0,0.07630360229400089,202608302109,0,300,25
3-2-4,0.006329281651845701,2026-08-30,1.238007491101019,0,0.029916758431735708,3直まくりv29,195.6,0.06855260786859554,202608302109,0,300,23
3-4-1,0.006197057544741134,2026-08-30,0.38483727352842445,0,0.09423056278981487,3直まくりv29,62.1,0.06712048525757676,202608302109,0,300,22
3-1-5,0.006106300059547454,2026-08-30,0.6796311966276316,0,0.05257608220348162,3直まくりv29,111.3,0.0661374886655689,202608302109,0,300,22
3-4-5,0.005539032242230349,2026-08-30,0.7677098687731263,0,0.042220187224007964,3直まくりv29,138.6,0.05999339674864916,202608302109,0,300,20
3-1-2,0.00526031681809121,2026-08-30,0.7832611742137813,0,0.039299650431480884,3直まくりv29,148.9,0.05697462301903201,202608302109,0,300,19
3-2-1,0.005229669903275197,2026-08-30,1.2127604505695182,0,0.025233798832460127,3直まくりv29,231.9,0.05664268551817016,202608302109,0,300,19
3-5-2,0.005213799959433249,2026-08-30,1.6996987867752391,0,0.017950055059041424,3直まくりv29,326.0,0.056470797759505406,202608302109,0,300,19
3-1-4,0.005185039116100833,2026-08-30,0.23384526413614756,0,0.12974984366402448,3直まくりv29,45.1,0.05615928834605368,202608302109,0,300,18
3-5-1,0.004946394020535835,2026-08-30,1.4314864295430705,0,0.02022017259587942,3直まくりv29,289.4,0.05357451734739539,202608302109,0,200,18
3-1-6,0.004041831178433714,2026-08-30,0.22512999663875788,0,0.10505777287697494,3直まくりv29,55.7,0.04377717458116756,202608302109,0,200,14
3-5-4,0.003870026806470483,2026-08-30,0.8641769858848589,0,0.02620563344938425,3直まくりv29,223.3,0.0419163571315489,202608302109,0,200,14
3-6-1,0.0037065907256549654,2026-08-30,0.28466616773030134,0,0.07619424413082687,3直まくりv29,76.8,0.040146176852644884,202608302109,0,200,13
3-2-6,0.003047680686225043,2026-08-30,0.7500342168799831,0,0.023777805563785063,3直まくりv29,246.1,0.03300950573601854,202608302109,0,200,11
3-2-5,0.0030441496952672547,2026-08-30,0.8039599345200821,0,0.022157205411766388,3直まくりv29,264.1,0.032971261484643466,202608302109,0,200,11
3-6-4,0.0028906222962336607,2026-08-30,0.2205544812026283,0,0.07669355110416126,3直まくりv29,76.3,0.03130840238593892,202608302109,0,200,10
3-6-2,0.00278273995875752,2026-08-30,0.5991239131204942,0,0.027179368087540658,3直まくりv29,215.3,0.030139926090561438,202608302109,0,200,10
3-5-6,0.002770742655199998,2026-08-30,0.7481005169039995,0,0.021673029441657422,3直まくりv29,270.0,0.030009982995673333,202608302109,0,200,10
3-6-5,0.001954741258093539,2026-08-30,0.5162471662625037,0,0.022157205411766388,3直まくりv29,264.1,0.02117185145514493,202608302109,0,200,7
3-4-2,0.0073359361930809466,2026-08-31,0.1922015282587208,0,0.062220660558061934,3直まくりv29,26.2,0.07816449936420207,202608310403,0,700,26
3-4-6,0.0070277837978895575,2026-08-31,0.23824187074845599,0,0.048087944148118664,3直まくりv29,33.9,0.07488113142532435,202608310403,0,700,25
3-2-4,0.006515548892150528,2026-08-31,0.15897939296847288,0,0.06681070928775504,3直まくりv29,24.4,0.06942326157611223,202608310403,0,600,23
3-1-5,0.006192144473467177,2026-08-31,0.22044034325543152,0,0.0457916097365512,3直まくりv29,35.6,0.06597738312062659,202608310403,0,600,22
3-4-1,0.006152233155189631,2026-08-31,0.3611360862096314,0,0.027771402157090674,3直まくりv29,58.7,0.06555212748453312,202608310403,0,600,22
3-1-2,0.005315463002289458,2026-08-31,0.3470997340495016,0,0.024964491678732353,3直まくりv29,65.3,0.05663633018710874,202608310403,0,500,19
3-2-1,0.005313819864656961,2026-08-31,0.35762007689141345,0,0.02422260485321282,3直まくりv29,67.3,0.05661882253340916,202608310403,0,500,19
3-1-6,0.003911949119801179,2026-08-31,0.39197730180407814,0,0.01626927451717787,3直まくりv29,100.2,0.041681870785066154,202608310403,0,400,14
3-6-1,0.003617162602614351,2026-08-31,0.721623939221563,0,0.008171334870281818,3直まくりv29,199.5,0.038540916457115805,202608310403,0,400,13
3-1-5,0.008664872195030714,2026-08-31,0.5138269211653214,0,0.034753254453740286,3まくり差しv29,59.3,0.20147538899885778,202608310602,0,1400,65
3-1-4,0.007074692442263367,2026-08-31,0.08984859401674476,0,0.16227307000840938,3まくり差しv29,12.7,0.16450056962983728,202608310602,0,1200,52
3-1-2,0.0064713511369714075,2026-08-31,0.14172258989967382,0,0.0941035611464292,3まくり差しv29,21.9,0.15047169286781306,202608310602,0,1100,48
3-1-6,0.004039729500026709,2026-08-31,0.15350972100101495,0,0.05423336813438945,3まくり差しv29,38.0,0.09393168810208369,202608310602,0,700,30
3-2-1,0.0017852241260436184,2026-08-31,0.0655177254258008,0,0.05615444112007627,3まくり差しv29,36.7,0.04150998620049571,202608310602,0,400,13
3-5-2,0.0010724810027203952,2026-08-31,0.22189631946284977,0,0.0099606959357506,3まくり差しv29,206.9,0.024937301134216064,202608310602,0,200,8
3-1-5,0.013874755951900863,2026-08-31,0.4328923856993069,0,0.1568704528266269,3まくり差しv29,31.2,0.20449062846485502,202608311608,0,700,65
3-1-4,0.011012123630606267,2026-08-31,0.7367110708875594,0,0.07315931432273182,3まくり差しv29,66.9,0.16230022998327737,202608311608,0,600,52
3-1-2,0.01011482888024827,2026-08-31,1.3179622030963496,0,0.03756222661696668,3まくり差しv29,130.3,0.1490756105337523,202608311608,0,600,48
3-1-6,0.006327639422773885,2026-08-31,1.1478337912911827,0,0.026981026064998668,3まくり差しv29,181.4,0.09325879076703703,202608311608,0,400,30
3-4-1,0.0031801163624702797,2026-08-31,0.670368529208735,0,0.023218017685914413,3まくり差しv29,210.8,0.046869580683602835,202608311608,0,300,15
3-2-4,0.0029792831056648225,2026-08-31,0.5145221923483148,0,0.02834023235779247,3まくり差しv29,172.7,0.04390963536685908,202608311608,0,200,14
3-2-1,0.0027641604110237063,2026-08-31,0.5426046886839536,0,0.024933052104894337,3まくり差しv29,196.3,0.04073908770629369,202608311608,0,200,13
3-2-5,0.0023756765695263507,2026-08-31,0.27011442595514606,0,0.04304624563052558,3まくり差しv29,113.7,0.035013487546432735,202608311608,0,200,11
3-2-6,0.002349342719248891,2026-08-31,0.42076728101747635,0,0.02732751607030016,3まくり差しv29,179.1,0.034625370767167915,202608311608,0,200,11
3-4-2,0.0021376220260523344,2026-08-31,0.4031555141134702,0,0.025950997498360332,3まくり差しv29,188.6,0.03150496290119409,202608311608,0,200,10
3-5-1,0.0019012010052674897,2026-08-31,0.06901359649120987,0,0.1348308024294975,3まくり差しv29,36.3,0.02802051364023451,202608311608,0,200,8
3-5-4,0.00178872749678304,2026-08-31,0.1293249980174138,0,0.06769513316999667,3まくり差しv29,72.3,0.02636284279432091,202608311608,0,200,8
3-5-2,0.0017640569682851118,2026-08-31,0.16299886386954435,0,0.052969243811588296,3まくり差しv29,92.4,0.025999240587940457,202608311608,0,200,8
3-6-1,0.0014933622676231008,2026-08-31,0.44591797311225795,0,0.01639101851369979,3まくり差しv29,298.6,0.022009654778116047,202608311608,0,200,7
3-4-6,0.0008862918062049136,2026-08-31,0.14942879852614843,0,0.029029407640514582,3まくり差しv29,168.6,0.013062454509642336,202608311608,0,200,4
3-6-4,0.0008691226674710842,2026-08-31,0.22649336714296456,0,0.01878111330848334,3まくり差しv29,260.6,0.012809410205147738,202608311608,0,100,4
3-5-6,0.0007726029199875276,2026-08-31,0.043883845855291564,0,0.08616827690476689,3まくり差しv29,56.8,0.011386871034685605,202608311608,0,100,3
3-4-5,0.0007484725042012945,2026-08-31,0.051045824786528284,0,0.07176478193828091,3まくり差しv29,68.2,0.011031229183661258,202608311608,0,100,3
3-6-2,0.00044400449182559844,2026-08-31,0.1446122629875974,0,0.015027197200462876,3まくり差しv29,325.7,0.006543881412357108,202608311608,0,100,2
3-4-2,0.007295222692620124,2026-09-01,1.5020863524104835,0,0.026271450124040058,3直まくりv29,205.9,0.07731614041590655,202609010505,0,300,26
3-4-6,0.007135518104649038,2026-09-01,0.48521523111613457,0,0.07954840559617424,3直まくりv29,68.0,0.07562356119401001,202609010505,0,300,25
3-2-4,0.006486420926872947,2026-09-01,0.922369055801333,0,0.03804002517960512,3直まくりv29,142.2,0.06874430737886973,202609010505,0,300,23
3-4-1,0.0063023537900363125,2026-09-01,0.4241484100694438,0,0.08037580357414335,3直まくりv29,67.3,0.06679352928788539,202609010505,0,300,22
3-1-5,0.006296191211488568,2026-09-01,0.4388445274407532,0,0.0776082005816334,3直まくりv29,69.7,0.0667282171228704,202609010505,0,300,22
3-4-5,0.005704839398993415,2026-09-01,0.4974619955922258,0,0.06203316032729183,3直まくりv29,87.2,0.0604609595357473,202609010505,0,300,20
3-1-2,0.00538976265212502,2026-09-01,0.6403038030724524,0,0.04553275741195158,3直まくりv29,118.8,0.057121716989072605,202609010505,0,300,19
3-1-4,0.005351252065325329,2026-09-01,0.1888991979059841,0,0.15323772182832432,3直まくりv29,35.3,0.056713574556420634,202609010505,0,300,18
3-2-1,0.005346311045166228,2026-09-01,1.1114980662900589,0,0.02601871852111519,3直まくりv29,207.9,0.05666120869666348,202609010505,0,300,19
3-5-2,0.005340181098033976,2026-09-01,1.2415921052928995,0,0.023265770238881066,3直まくりv29,232.5,0.056596242365519314,202609010505,0,300,19
3-5-1,0.005083038712637144,2026-09-01,0.8387013875851288,0,0.03278358533660514,3直まくりv29,165.0,0.053870999063990684,202609010505,0,200,18
3-1-6,0.004090033027798658,2026-09-01,0.2548090576318564,0,0.08682651012102485,3直まくりv29,62.3,0.04334693829194159,202609010505,0,200,14
3-5-4,0.003962444433311028,2026-09-01,0.7259198201825804,0,0.02952670076713891,3直まくりv29,183.2,0.0419947304015844,202609010505,0,200,14
3-6-1,0.0036952274865116094,2026-09-01,0.5790421471363691,0,0.03452004837613177,3直まくりv29,156.7,0.03916271500592641,202609010505,0,200,13
3-2-5,0.0031458027492530715,2026-09-01,0.4504789536930398,0,0.03777438254566933,3直まくりv29,143.2,0.03333980843765592,202609010505,0,200,11
3-2-6,0.0031458027492530715,2026-09-01,0.4504789536930398,0,0.03777438254566933,3直まくりv29,143.2,0.03333980843765592,202609010505,0,200,11
3-6-4,0.00289872707087995,2026-09-01,0.3026271061998668,0,0.05181313774463455,3直まくりv29,104.4,0.03072125398807397,202609010505,0,200,10
3-5-6,0.002865237176949053,2026-09-01,0.4214763887292057,0,0.03677288633949591,3直まくりv29,147.1,0.030366321801522024,202609010505,0,200,10
3-6-2,0.002819001568811842,2026-09-01,0.9525406301015213,0,0.016008557503817248,3直まくりv29,337.9,0.029876308141683006,202609010505,0,200,10
3-6-5,0.002002385616440311,2026-09-01,0.4463317539045453,0,0.024267795336652524,3直まくりv29,222.9,0.02122165888700065,202609010505,0,200,7
3-4-2,0.007175602353257605,2026-09-01,0.9852102031022693,0,0.017183568982136296,3直まくりv29,137.3,0.07710167714412122,202609010601,0,800,26
3-4-6,0.006895654247643643,2026-09-01,1.105373375897276,0,0.014718053781954543,3直まくりv29,160.3,0.07409364138718479,202609010601,0,800,25
3-1-5,0.006542803536047265,2026-09-01,0.06739087642128684,0,0.229058642839545,3直まくりv29,10.3,0.07030226885757039,202609010601,0,700,22
3-2-4,0.00636938715522273,2026-09-01,0.5987223925909366,0,0.025098978949439504,3直まくりv29,94.0,0.06843891395750891,202609010601,0,700,23
3-4-1,0.00611169742598746,2026-09-01,0.4400422146710971,0,0.032768111406212684,3直まくりv29,72.0,0.06567004392699029,202609010601,0,700,22
3-4-5,0.005565869080318176,2026-09-01,0.38348837963392235,0,0.03424243862477958,3直まくりv29,68.9,0.05980513129498005,202609010601,0,700,20
3-1-2,0.005467667206360514,2026-09-01,0.11263394445102659,0,0.1145293214197725,3直まくりv29,20.6,0.05874995448778225,202609010601,0,600,19
3-4-2,0.007335994817367267,2026-09-01,0.5582692056016489,0,0.02711176963363791,3直まくりv29,76.1,0.07733597096480563,202609010602,0,600,26
3-4-6,0.007238568433681502,2026-09-01,0.13753280023994854,0,0.1085897720589392,3直まくりv29,19.0,0.07630890317543221,202609010602,0,600,25
3-2-4,0.006490118131747693,2026-09-01,0.5523090530117286,0,0.024244484948529318,3直まくりv29,85.1,0.06841874890733994,202609010602,0,500,23
3-1-5,0.006246409696982982,2026-09-01,0.3191915355158304,0,0.040375844796865845,3直まくりv29,51.1,0.06584957745833313,202609010602,0,500,22
3-4-1,0.006243832219384993,2026-09-01,0.32842557473965067,0,0.039224442378704275,3直まくりv29,52.6,0.06582240571985144,202609010602,0,500,22
3-4-5,0.005754018783496068,2026-09-01,0.16859275035643478,0,0.07041657573787867,3直まくりv29,29.3,0.06065879824750157,202609010602,0,500,20
3-5-2,0.0053828320163074785,2026-09-01,0.37518339153663127,0,0.029601229112192897,3直まくりv29,69.7,0.056745751719461786,202609010602,0,500,19
3-1-2,0.005373237967908284,2026-09-01,0.43791889438452514,0,0.025315406983065582,3直まくりv29,81.5,0.05664461137423164,202609010602,0,500,19
3-2-1,0.0053441253129631995,2026-09-01,0.8956754024526322,0,0.012310296355130338,3直まくりv29,167.6,0.05633770610867565,202609010602,0,400,19
3-5-1,0.005112215976215124,2026-09-01,0.3128676177443656,0,0.0337125109333308,3直まくりv29,61.2,0.05389292061199601,202609010602,0,400,18
3-1-5,0.013849163343550335,2026-09-01,0.14957096411034362,0,0.1592632499043846,3まくり差しv29,10.8,0.20454970987418233,202609010605,0,1400,65
3-1-4,0.010915570346270777,2026-09-01,0.6374693082222134,0,0.029452792790536877,3まくり差しv29,58.4,0.16122105661211203,202609010605,0,1100,52
3-1-2,0.010099417211263877,2026-09-01,0.4211456977097037,1,0.04124803594645932,3まくり差しv29,41.7,0.14916661817151752,202609010605,20000,1000,48
3-1-6,0.006403405970415087,2026-09-01,0.13703288776688285,0,0.08037584574613804,3まくり差しv29,21.4,0.09457718137644786,202609010605,0,700,30
3-4-1,0.0031543226044041207,2026-09-01,0.4580076421594783,0,0.011846026852392244,3まくり差しv29,145.2,0.046588790786478824,202609010605,0,400,15
3-2-4,0.0029478935779796377,2026-09-01,0.37939390348597934,0,0.013364748243724585,3まくり差しv29,128.7,0.04353987032700555,202609010605,0,400,14
3-1-5,0.009102840476168444,2026-09-01,0.9530673978548361,0,0.01851906678971953,3まくり差しv29,104.7,0.20107454485900544,202609010807,0,1100,65
3-1-4,0.007380996847921805,2026-09-01,0.13876274074092992,0,0.10313544111083163,3まくり差しv29,18.8,0.16304038126199583,202609010807,0,900,52
3-1-2,0.00672883694396103,2026-09-01,0.6621175552857654,0,0.019704738748817424,3まくり差しv29,98.4,0.14863468490737822,202609010807,0,900,48
3-1-6,0.0043115003640078284,2026-09-01,0.0780381565885417,0,0.10712410457920633,3まくり差しv29,18.1,0.09523763221183226,202609010807,0,600,30
3-4-1,0.0021917792056059086,2026-09-01,0.04953421004669354,0,0.08579408375591303,3まくり差しv29,22.6,0.0484146687347139,202609010807,0,400,15
3-2-4,0.001978179186986339,2026-09-01,0.19465283199945574,0,0.019704738748817424,3まくり差しv29,98.4,0.04369641330243994,202609010807,0,300,14
3-2-1,0.0018264759849335806,2026-09-01,0.39397086995017333,0,0.008989088052311705,3まくり差しv29,215.7,0.040345409581538566,202609010807,0,300,13
3-2-5,0.0015474731885687467,2026-09-01,0.3195532134394462,0,0.00938957042558661,3まくり差しv29,206.5,0.03418245852902683,202609010807,0,300,11
3-5-4,0.0011303662176638078,2026-09-01,0.19498817254700684,0,0.011240268364542809,3まくり差しv29,172.5,0.024968895515173894,202609010807,0,200,8
3-4-2,0.00721757901427029,2026-09-01,0.2114750651181195,0,0.07241383590774057,3直まくりv29,29.3,0.07840504627510893,202609011203,0,1100,26
3-4-6,0.0069791825881337175,2026-09-01,0.16889621863283596,0,0.08767460297920657,3直まくりv29,24.2,0.07581532986381609,202609011203,0,1000,25
3-4-1,0.006348805799397434,2026-09-01,0.07809031133258845,0,0.17249799935746332,3直まくりv29,12.3,0.06896750440961567,202609011203,0,1000,22
3-2-4,0.006335295063841809,2026-09-01,0.32563416628146896,0,0.041278704126396865,3直まくりv29,51.4,0.06882073638056395,202609011203,0,1000,23
3-1-5,0.006066257154571943,2026-09-01,0.3033128577285972,0,0.042434507841935976,3直まくりv29,50.0,0.06589815947709585,202609011203,0,900,22
3-4-2,0.006383770997391226,2026-09-01,1.2805844620766798,0,0.04611294744602773,3直まくりv29,200.6,0.07778437634090919,202609011210,0,300,26
3-4-6,0.006124694165197081,2026-09-01,1.5170867447193168,0,0.03734459934466356,3直まくりv29,247.7,0.07462760116447582,202609011210,0,300,25
3-2-4,0.005635326963118075,2026-09-01,1.5035052337599026,0,0.03467112915169851,3直まくりv29,266.8,0.06866480540770968,202609011210,0,300,23
3-1-5,0.0055419321724267424,2026-09-01,0.45998037031141964,0,0.11144888262256823,3直まくりv29,83.0,0.06752681728902814,202609011210,0,300,22
3-4-1,0.005540639660790547,2026-09-01,0.4626434116760107,0,0.11078152404398998,3直まくりv29,83.5,0.06751106841401744,202609011210,0,300,22
3-4-5,0.004941148258804366,2026-09-01,0.891877260714188,0,0.051247962646388714,3直まくりv29,180.5,0.06020644159637494,202609011210,0,300,20
3-1-2,0.0047870035669405,2026-09-01,0.4581162413562059,0,0.09665890551382615,3直まくりv29,95.7,0.05832823375843836,202609011210,0,300,19
3-1-4,0.0046932003767913965,2026-09-01,0.25061690012066057,0,0.17322579134219407,3直まくりv29,53.4,0.057185269412205156,202609011210,0,300,18
