date,race_code,venue,race,day_cat,head,combo,score,head_prob,combo_prob,odds_pre,ev_pre,market_within_head,stake,composite_odds_race,tickets_race,hit,payout,actual_combo
2026-08-08,202608081404,14,04R,3日目以降,4,4-3-5,62.38,0.1577,0.01149,116.6,1.34,0.07289,100,11.16,12,0,0,4-1-5
2026-08-08,202608081404,14,04R,3日目以降,4,4-3-6,62.38,0.1577,0.00251,533.0,1.34,0.01595,100,11.16,12,0,0,4-1-5
2026-08-08,202608081612,16,12R,初日,4,4-1-2,61.18,0.1516,0.02304,109.8,2.529,0.15198,100,23.16,12,0,0,4-6-1
2026-08-08,202608081612,16,12R,初日,4,4-1-3,61.18,0.1516,0.01105,228.9,2.529,0.0729,100,23.16,12,0,0,4-6-1
2026-08-08,202608081612,16,12R,初日,4,4-1-5,61.18,0.1516,0.02058,122.9,2.529,0.13578,100,23.16,12,0,0,4-6-1
2026-08-08,202608081612,16,12R,初日,4,4-1-6,61.18,0.1516,0.00807,313.4,2.529,0.05325,100,23.16,12,0,0,4-6-1
2026-08-08,202608081612,16,12R,初日,4,4-2-1,61.18,0.1516,0.01403,180.3,2.529,0.09256,100,23.16,12,0,0,4-6-1
2026-08-08,202608081612,16,12R,初日,4,4-2-3,61.18,0.1516,0.00443,571.5,2.529,0.0292,100,23.16,12,0,0,4-6-1
2026-08-08,202608081612,16,12R,初日,4,4-2-5,61.18,0.1516,0.00618,409.6,2.529,0.04074,100,23.16,12,0,0,4-6-1
2026-08-08,202608081612,16,12R,初日,4,4-2-6,61.18,0.1516,0.00405,623.9,2.529,0.02675,100,23.16,12,0,0,4-6-1
2026-08-08,202608081612,16,12R,初日,4,4-3-1,61.18,0.1516,0.00658,384.2,2.529,0.04344,100,23.16,12,0,0,4-6-1
2026-08-08,202608081612,16,12R,初日,4,4-3-2,61.18,0.1516,0.00394,641.6,2.529,0.02601,100,23.16,12,0,0,4-6-1
2026-08-08,202608081612,16,12R,初日,4,4-3-5,61.18,0.1516,0.00443,571.5,2.529,0.0292,100,23.16,12,0,0,4-6-1
2026-08-08,202608081612,16,12R,初日,4,4-3-6,61.18,0.1516,0.00283,894.8,2.529,0.01865,100,23.16,12,0,0,4-6-1
2026-08-08,202608081811,18,11R,3日目以降,5,5-1-2,61.47,0.0644,0.0053,428.8,2.272,0.08231,100,55.31,12,0,0,1-4-2
2026-08-08,202608081811,18,11R,3日目以降,5,5-1-3,61.47,0.0644,0.00633,358.8,2.272,0.09837,100,55.31,12,0,0,1-4-2
2026-08-08,202608081811,18,11R,3日目以降,5,5-1-4,61.47,0.0644,0.00451,504.2,2.272,0.07,100,55.31,12,0,0,1-4-2
2026-08-08,202608081811,18,11R,3日目以降,5,5-1-6,61.47,0.0644,0.00437,519.5,2.272,0.06794,100,55.31,12,0,0,1-4-2
2026-08-08,202608081811,18,11R,3日目以降,5,5-2-1,61.47,0.0644,0.00386,589.2,2.272,0.0599,100,55.31,12,0,0,1-4-2
2026-08-08,202608081811,18,11R,3日目以降,5,5-2-3,61.47,0.0644,0.00272,835.5,2.272,0.04224,100,55.31,12,0,0,1-4-2
2026-08-08,202608081811,18,11R,3日目以降,5,5-2-4,61.47,0.0644,0.0024,947.4,2.272,0.03725,100,55.31,12,0,0,1-4-2
2026-08-08,202608081811,18,11R,3日目以降,5,5-2-6,61.47,0.0644,0.00209,1089.0,2.272,0.03241,100,55.31,12,0,0,1-4-2
2026-08-08,202608081811,18,11R,3日目以降,5,5-3-1,61.47,0.0644,0.00411,553.2,2.272,0.0638,100,55.31,12,0,0,1-4-2
2026-08-08,202608081811,18,11R,3日目以降,5,5-3-2,61.47,0.0644,0.00208,1094.0,2.272,0.03226,100,55.31,12,0,0,1-4-2
2026-08-08,202608081811,18,11R,3日目以降,5,5-3-4,61.47,0.0644,0.00152,1494.0,2.272,0.02362,100,55.31,12,0,0,1-4-2
2026-08-08,202608081811,18,11R,3日目以降,5,5-3-6,61.47,0.0644,0.0018,1260.0,2.272,0.02801,100,55.31,12,0,0,1-4-2
2026-08-09,202608090910,09,10R,3日目以降,5,5-1-2,65.78,0.0667,0.01269,101.6,1.289,0.19031,100,22.98,12,0,0,1-2-3
2026-08-09,202608090910,09,10R,3日目以降,5,5-1-3,65.78,0.0667,0.0058,222.2,1.289,0.08702,100,22.98,12,0,0,1-2-3
2026-08-09,202608090910,09,10R,3日目以降,5,5-1-4,65.78,0.0667,0.00346,372.2,1.289,0.05195,100,22.98,12,0,0,1-2-3
2026-08-09,202608090910,09,10R,3日目以降,5,5-1-6,65.78,0.0667,0.0026,496.3,1.289,0.03896,100,22.98,12,0,0,1-2-3
2026-08-09,202608090910,09,10R,3日目以降,5,5-2-1,65.78,0.0667,0.0119,108.3,1.289,0.17854,100,22.98,12,0,0,1-2-3
2026-08-09,202608090910,09,10R,3日目以降,5,5-2-3,65.78,0.0667,0.00494,261.2,1.289,0.07403,100,22.98,12,0,0,1-2-3
2026-08-09,202608090910,09,10R,3日目以降,5,5-2-4,65.78,0.0667,0.00212,607.8,1.289,0.03181,100,22.98,12,0,0,1-2-3
2026-08-09,202608090910,09,10R,3日目以降,5,5-2-6,65.78,0.0667,0.00203,633.6,1.289,0.03052,100,22.98,12,0,0,1-2-3
2026-08-09,202608090910,09,10R,3日目以降,5,5-3-1,65.78,0.0667,0.00424,303.9,1.289,0.06362,100,22.98,12,0,0,1-2-3
2026-08-09,202608090910,09,10R,3日目以降,5,5-3-2,65.78,0.0667,0.00333,386.7,1.289,0.05,100,22.98,12,0,0,1-2-3
2026-08-09,202608090910,09,10R,3日目以降,5,5-3-4,65.78,0.0667,0.00177,726.4,1.289,0.02662,100,22.98,12,0,0,1-2-3
2026-08-09,202608090910,09,10R,3日目以降,5,5-3-6,65.78,0.0667,0.00121,1063.0,1.289,0.01819,100,22.98,12,0,0,1-2-3
2026-08-09,202608091308,13,08R,初日,5,5-1-2,65.27,0.0674,0.00709,185.8,1.317,0.10516,100,31.63,12,0,0,1-5-4
2026-08-09,202608091308,13,08R,初日,5,5-1-3,65.27,0.0674,0.00384,342.5,1.317,0.05705,100,31.63,12,0,0,1-5-4
2026-08-09,202608091308,13,08R,初日,5,5-1-4,65.27,0.0674,0.00751,175.3,1.317,0.11145,100,31.63,12,0,0,1-5-4
2026-08-09,202608091308,13,08R,初日,5,5-1-6,65.27,0.0674,0.00294,447.4,1.317,0.04367,100,31.63,12,0,0,1-5-4
2026-08-09,202608091308,13,08R,初日,5,5-2-1,65.27,0.0674,0.00535,246.3,1.317,0.07933,100,31.63,12,0,0,1-5-4
2026-08-09,202608091308,13,08R,初日,5,5-2-3,65.27,0.0674,0.00264,498.2,1.317,0.03922,100,31.63,12,0,0,1-5-4
2026-08-09,202608091308,13,08R,初日,5,5-2-4,65.27,0.0674,0.0036,365.4,1.317,0.05347,100,31.63,12,0,0,1-5-4
2026-08-09,202608091308,13,08R,初日,5,5-2-6,65.27,0.0674,0.00138,953.2,1.317,0.0205,100,31.63,12,0,0,1-5-4
2026-08-09,202608091308,13,08R,初日,5,5-3-1,65.27,0.0674,0.00204,644.8,1.317,0.0303,100,31.63,12,0,0,1-5-4
2026-08-09,202608091308,13,08R,初日,5,5-3-2,65.27,0.0674,0.0021,626.4,1.317,0.03119,100,31.63,12,0,0,1-5-4
2026-08-09,202608091308,13,08R,初日,5,5-3-4,65.27,0.0674,0.00138,953.2,1.317,0.0205,100,31.63,12,0,0,1-5-4
2026-08-09,202608091308,13,08R,初日,5,5-3-6,65.27,0.0674,0.00174,756.0,1.317,0.02584,100,31.63,12,0,0,1-5-4
2026-08-09,202608091411,14,11R,3日目以降,4,4-1-2,70.49,0.2147,0.03179,60.1,1.911,0.14806,100,12.09,12,0,0,1-3-2
2026-08-09,202608091411,14,11R,3日目以降,4,4-1-3,70.49,0.2147,0.02149,88.9,1.911,0.1001,100,12.09,12,0,0,1-3-2
2026-08-09,202608091411,14,11R,3日目以降,4,4-1-5,70.49,0.2147,0.02374,80.5,1.911,0.11054,100,12.09,12,0,0,1-3-2
2026-08-09,202608091411,14,11R,3日目以降,4,4-1-6,70.49,0.2147,0.0109,175.3,1.911,0.05076,100,12.09,12,0,0,1-3-2
2026-08-09,202608091411,14,11R,3日目以降,4,4-2-1,70.49,0.2147,0.01659,115.2,1.911,0.07724,100,12.09,12,0,0,1-3-2
2026-08-09,202608091411,14,11R,3日目以降,4,4-2-3,70.49,0.2147,0.01027,186.0,1.911,0.04784,100,12.09,12,0,0,1-3-2
2026-08-09,202608091411,14,11R,3日目以降,4,4-2-5,70.49,0.2147,0.0093,205.5,1.911,0.0433,100,12.09,12,0,0,1-3-2
2026-08-09,202608091411,14,11R,3日目以降,4,4-2-6,70.49,0.2147,0.00565,338.0,1.911,0.02633,100,12.09,12,0,0,1-3-2
2026-08-09,202608091411,14,11R,3日目以降,4,4-3-1,70.49,0.2147,0.01081,176.8,1.911,0.05033,100,12.09,12,0,0,1-3-2
2026-08-09,202608091411,14,11R,3日目以降,4,4-3-2,70.49,0.2147,0.00773,247.3,1.911,0.03598,100,12.09,12,0,0,1-3-2
2026-08-09,202608091411,14,11R,3日目以降,4,4-3-5,70.49,0.2147,0.00587,325.3,1.911,0.02736,100,12.09,12,0,0,1-3-2
2026-08-09,202608091411,14,11R,3日目以降,4,4-3-6,70.49,0.2147,0.00389,490.6,1.911,0.01814,100,12.09,12,0,0,1-3-2
2026-08-09,202608091810,18,10R,3日目以降,4,4-1-2,66.55,0.1834,0.01533,92.9,1.424,0.08356,100,12.68,12,0,0,2-6-1
2026-08-09,202608091810,18,10R,3日目以降,4,4-1-3,66.55,0.1834,0.00686,207.5,1.424,0.03741,100,12.68,12,0,0,2-6-1
2026-08-09,202608091810,18,10R,3日目以降,4,4-1-5,66.55,0.1834,0.01326,107.4,1.424,0.07228,100,12.68,12,0,0,2-6-1
2026-08-09,202608091810,18,10R,3日目以降,4,4-1-6,66.55,0.1834,0.00717,198.7,1.424,0.03907,100,12.68,12,0,0,2-6-1
2026-08-09,202608091810,18,10R,3日目以降,4,4-2-1,66.55,0.1834,0.01427,99.8,1.424,0.07779,100,12.68,12,0,0,2-6-1
2026-08-09,202608091810,18,10R,3日目以降,4,4-2-3,66.55,0.1834,0.00835,170.5,1.424,0.04553,100,12.68,12,0,0,2-6-1
2026-08-09,202608091810,18,10R,3日目以降,4,4-2-5,66.55,0.1834,0.01655,86.0,1.424,0.09027,100,12.68,12,0,0,2-6-1
2026-08-09,202608091810,18,10R,3日目以降,4,4-2-6,66.55,0.1834,0.00906,157.1,1.424,0.04942,100,12.68,12,0,0,2-6-1
2026-08-09,202608091810,18,10R,3日目以降,4,4-3-1,66.55,0.1834,0.00486,293.0,1.424,0.0265,100,12.68,12,0,0,2-6-1
2026-08-09,202608091810,18,10R,3日目以降,4,4-3-2,66.55,0.1834,0.00685,207.9,1.424,0.03734,100,12.68,12,0,0,2-6-1
2026-08-09,202608091810,18,10R,3日目以降,4,4-3-5,66.55,0.1834,0.00576,247.2,1.424,0.0314,100,12.68,12,0,0,2-6-1
2026-08-09,202608091810,18,10R,3日目以降,4,4-3-6,66.55,0.1834,0.00401,355.3,1.424,0.02185,100,12.68,12,0,0,2-6-1
2026-08-09,202608091811,18,11R,3日目以降,5,5-1-2,60.81,0.0634,0.00737,157.0,1.157,0.11618,100,25.49,12,0,0,1-3-2
2026-08-09,202608091811,18,11R,3日目以降,5,5-1-3,60.81,0.0634,0.00675,171.3,1.157,0.10648,100,25.49,12,0,0,1-3-2
2026-08-09,202608091811,18,11R,3日目以降,5,5-1-4,60.81,0.0634,0.00297,389.9,1.157,0.04678,100,25.49,12,0,0,1-3-2
2026-08-09,202608091811,18,11R,3日目以降,5,5-1-6,60.81,0.0634,0.00667,173.4,1.157,0.10519,100,25.49,12,0,0,1-3-2
2026-08-09,202608091811,18,11R,3日目以降,5,5-2-1,60.81,0.0634,0.00485,238.3,1.157,0.07654,100,25.49,12,0,0,1-3-2
2026-08-09,202608091811,18,11R,3日目以降,5,5-2-3,60.81,0.0634,0.00231,500.5,1.157,0.03644,100,25.49,12,0,0,1-3-2
2026-08-09,202608091811,18,11R,3日目以降,5,5-2-4,60.81,0.0634,0.00133,870.2,1.157,0.02096,100,25.49,12,0,0,1-3-2
2026-08-09,202608091811,18,11R,3日目以降,5,5-2-6,60.81,0.0634,0.00292,395.6,1.157,0.04611,100,25.49,12,0,0,1-3-2
2026-08-09,202608091811,18,11R,3日目以降,5,5-3-1,60.81,0.0634,0.00451,256.3,1.157,0.07116,100,25.49,12,0,0,1-3-2
2026-08-09,202608091811,18,11R,3日目以降,5,5-3-2,60.81,0.0634,0.00206,562.1,1.157,0.03245,100,25.49,12,0,0,1-3-2
2026-08-09,202608091811,18,11R,3日目以降,5,5-3-4,60.81,0.0634,0.00121,958.1,1.157,0.01904,100,25.49,12,0,0,1-3-2
2026-08-09,202608091811,18,11R,3日目以降,5,5-3-6,60.81,0.0634,0.00242,477.8,1.157,0.03817,100,25.49,12,0,0,1-3-2
2026-08-09,202608091812,18,12R,3日目以降,4,4-1-2,62.17,0.1566,0.01241,135.9,1.686,0.07921,100,17.15,12,0,0,1-3-2
2026-08-09,202608091812,18,12R,3日目以降,4,4-1-3,62.17,0.1566,0.01321,127.6,1.686,0.08436,100,17.15,12,0,0,1-3-2
2026-08-09,202608091812,18,12R,3日目以降,4,4-1-5,62.17,0.1566,0.01095,154.0,1.686,0.0699,100,17.15,12,0,0,1-3-2
2026-08-09,202608091812,18,12R,3日目以降,4,4-1-6,62.17,0.1566,0.01404,120.1,1.686,0.08963,100,17.15,12,0,0,1-3-2
2026-08-09,202608091812,18,12R,3日目以降,4,4-2-1,62.17,0.1566,0.00717,235.3,1.686,0.04575,100,17.15,12,0,0,1-3-2
2026-08-09,202608091812,18,12R,3日目以降,4,4-2-3,62.17,0.1566,0.00442,381.1,1.686,0.02825,100,17.15,12,0,0,1-3-2
2026-08-09,202608091812,18,12R,3日目以降,4,4-2-5,62.17,0.1566,0.00377,446.9,1.686,0.02409,100,17.15,12,0,0,1-3-2
2026-08-09,202608091812,18,12R,3日目以降,4,4-2-6,62.17,0.1566,0.00551,305.9,1.686,0.03519,100,17.15,12,0,0,1-3-2
2026-08-09,202608091812,18,12R,3日目以降,4,4-3-1,62.17,0.1566,0.00875,192.8,1.686,0.05583,100,17.15,12,0,0,1-3-2
2026-08-09,202608091812,18,12R,3日目以降,4,4-3-2,62.17,0.1566,0.00468,360.2,1.686,0.02988,100,17.15,12,0,0,1-3-2
2026-08-09,202608091812,18,12R,3日目以降,4,4-3-5,62.17,0.1566,0.00534,315.9,1.686,0.03407,100,17.15,12,0,0,1-3-2
2026-08-09,202608091812,18,12R,3日目以降,4,4-3-6,62.17,0.1566,0.00809,208.4,1.686,0.05165,100,17.15,12,0,0,1-3-2
2026-08-09,202608092005,20,05R,3日目以降,5,5-1-2,60.01,0.063,0.00668,240.7,1.607,0.10594,100,36.97,12,0,0,1-4-2
2026-08-09,202608092005,20,05R,3日目以降,5,5-1-3,60.01,0.063,0.00375,428.8,1.607,0.05947,100,36.97,12,0,0,1-4-2
2026-08-09,202608092005,20,05R,3日目以降,5,5-1-4,60.01,0.063,0.0045,357.4,1.607,0.07135,100,36.97,12,0,0,1-4-2
2026-08-09,202608092005,20,05R,3日目以降,5,5-1-6,60.01,0.063,0.00245,655.2,1.607,0.03892,100,36.97,12,0,0,1-4-2
2026-08-09,202608092005,20,05R,3日目以降,5,5-2-1,60.01,0.063,0.00579,277.5,1.607,0.09189,100,36.97,12,0,0,1-4-2
2026-08-09,202608092005,20,05R,3日目以降,5,5-2-3,60.01,0.063,0.00252,637.5,1.607,0.04,100,36.97,12,0,0,1-4-2
2026-08-09,202608092005,20,05R,3日目以降,5,5-2-4,60.01,0.063,0.00409,393.1,1.607,0.06487,100,36.97,12,0,0,1-4-2
2026-08-09,202608092005,20,05R,3日目以降,5,5-2-6,60.01,0.063,0.00307,524.2,1.607,0.04864,100,36.97,12,0,0,1-4-2
2026-08-09,202608092005,20,05R,3日目以降,5,5-3-1,60.01,0.063,0.00368,436.8,1.607,0.05838,100,36.97,12,0,0,1-4-2
2026-08-09,202608092005,20,05R,3日目以降,5,5-3-2,60.01,0.063,0.00177,907.2,1.607,0.02811,100,36.97,12,0,0,1-4-2
2026-08-09,202608092005,20,05R,3日目以降,5,5-3-4,60.01,0.063,0.00273,589.7,1.607,0.04324,100,36.97,12,0,0,1-4-2
2026-08-09,202608092005,20,05R,3日目以降,5,5-3-6,60.01,0.063,0.00245,655.2,1.607,0.03892,100,36.97,12,0,0,1-4-2
2026-08-09,202608092006,20,06R,3日目以降,5,5-1-2,62.29,0.0655,0.00476,309.7,1.474,0.07264,100,36.34,12,0,0,4-1-6
2026-08-09,202608092006,20,06R,3日目以降,5,5-1-3,62.29,0.0655,0.00323,456.6,1.474,0.04927,100,36.34,12,0,0,4-1-6
2026-08-09,202608092006,20,06R,3日目以降,5,5-1-4,62.29,0.0655,0.00828,178.0,1.474,0.12638,100,36.34,12,0,0,4-1-6
2026-08-09,202608092006,20,06R,3日目以降,5,5-1-6,62.29,0.0655,0.00219,672.0,1.474,0.03348,100,36.34,12,0,0,4-1-6
2026-08-09,202608092006,20,06R,3日目以降,5,5-2-1,62.29,0.0655,0.00426,345.7,1.474,0.06507,100,36.34,12,0,0,4-1-6
2026-08-09,202608092006,20,06R,3日目以降,5,5-2-3,62.29,0.0655,0.00248,593.6,1.474,0.0379,100,36.34,12,0,0,4-1-6
2026-08-09,202608092006,20,06R,3日目以降,5,5-2-4,62.29,0.0655,0.00418,352.6,1.474,0.0638,100,36.34,12,0,0,4-1-6
2026-08-09,202608092006,20,06R,3日目以降,5,5-2-6,62.29,0.0655,0.00265,556.5,1.474,0.04042,100,36.34,12,0,0,4-1-6
2026-08-09,202608092006,20,06R,3日目以降,5,5-3-1,62.29,0.0655,0.00294,501.6,1.474,0.04485,100,36.34,12,0,0,4-1-6
2026-08-09,202608092006,20,06R,3日目以降,5,5-3-2,62.29,0.0655,0.00174,848.0,1.474,0.02653,100,36.34,12,0,0,4-1-6
2026-08-09,202608092006,20,06R,3日目以降,5,5-3-4,62.29,0.0655,0.00224,659.5,1.474,0.03411,100,36.34,12,0,0,4-1-6
2026-08-09,202608092006,20,06R,3日目以降,5,5-3-6,62.29,0.0655,0.00161,913.2,1.474,0.02463,100,36.34,12,0,0,4-1-6
2026-08-09,202608092011,20,11R,3日目以降,4,4-1-2,64.53,0.1699,0.01842,67.8,1.249,0.1084,100,11.71,12,0,0,5-1-2
2026-08-09,202608092011,20,11R,3日目以降,4,4-1-3,64.53,0.1699,0.00677,184.4,1.249,0.03986,100,11.71,12,0,0,5-1-2
2026-08-09,202608092011,20,11R,3日目以降,4,4-1-5,64.53,0.1699,0.01349,92.6,1.249,0.07937,100,11.71,12,0,0,5-1-2
2026-08-09,202608092011,20,11R,3日目以降,4,4-1-6,64.53,0.1699,0.02904,43.0,1.249,0.17092,100,11.71,12,0,0,5-1-2
2026-08-09,202608092011,20,11R,3日目以降,4,4-2-1,64.53,0.1699,0.01042,119.8,1.249,0.06135,100,11.71,12,0,0,5-1-2
2026-08-09,202608092011,20,11R,3日目以降,4,4-2-3,64.53,0.1699,0.0035,356.5,1.249,0.02062,100,11.71,12,0,0,5-1-2
2026-08-09,202608092011,20,11R,3日目以降,4,4-2-5,64.53,0.1699,0.00318,392.5,1.249,0.01873,100,11.71,12,0,0,5-1-2
