race_code,branch,confidence,status,points,rank,rank_col,actual_combo,hit,invest,return,payout100
202608280912,1逃げ,0.4281636745183328,UNSETTLED,,,,2-4-5,,,,1800
202608281001,1逃げ,0.6468761391710375,SETTLED,7,4,v110_rank20,1-2-5,1,700,810,810
202608281002,1逃げ,0.7303586335194643,UNSETTLED,,,,3-2-1,,,,13630
202608281003,1逃げ,0.6844195635590634,UNSETTLED,,,,3-4-6,,,,7730
202608281004,1逃げ,0.6181759998442939,SETTLED,7,18,v110_rank20,1-2-4,0,700,0,3530
202608281005,1逃げ,0.4446580653155061,SETTLED,7,1,v110_rank20,1-4-6,1,700,730,730
202608281006,1逃げ,0.5276139186636735,UNSETTLED,,,,5-1-3,,,,5480
202608281007,1逃げ,0.6175130266695814,SETTLED,7,4,v110_rank20,1-6-3,1,700,1590,1590
202608281008,5頭,0.32207566637456525,NO_SOURCE,,,,,,,,
202608281009,1逃げ,0.6516828626601823,SETTLED,7,16,v110_rank20,1-3-6,0,700,0,11480
202608281010,1逃げ,0.6878475038790131,UNSETTLED,,,,2-1-5,,,,4250
202608281011,1逃げ,0.48062452003915757,SETTLED,7,1,v110_rank20,1-3-4,1,700,2020,2020
202608281012,1逃げ,0.6241374075176599,UNSETTLED,,,,4-1-5,,,,12110
202608281101,1逃げ,0.44225364332082684,SETTLED,7,1,v110_rank20,1-2-6,1,700,1950,1950
202608281102,1逃げ,0.7266013568671459,SETTLED,7,4,v110_rank20,1-5-4,1,700,3490,3490
202608281103,1逃げ,0.5369328075744687,SETTLED,7,7,v110_rank20,1-4-5,1,700,2600,2600
202608281104,1逃げ,0.47047823988434245,SETTLED,7,8,v110_rank20,1-2-5,0,700,0,6000
202608281105,1逃げ,0.7168911077516424,SETTLED,7,4,v110_rank20,1-2-3,1,700,650,650
202608281106,1逃げ,0.869926385993823,UNSETTLED,,,,4-5-2,,,,10440
202608281107,1逃げ,0.45438359579075427,UNSETTLED,,,,2-1-4,,,,1960
202608281108,5頭,0.2644185386588377,NO_SOURCE,,,,,,,,
202608281109,1逃げ,0.720755184401155,SETTLED,7,11,v110_rank20,1-3-4,0,700,0,2090
202608281110,1逃げ,0.5726713016118495,SETTLED,7,4,v110_rank20,1-5-4,1,700,2110,2110
202608281111,1逃げ,0.6498744346453339,UNSETTLED,,,,6-1-3,,,,20530
202608281112,1逃げ,0.757900757517643,UNSETTLED,,,,4-2-3,,,,77500
202608281301,1逃げ,0.5924900435227763,UNSETTLED,,,,3-4-1,,,,2250
202608281302,3まくり,0.20042492869097642,UNSETTLED,,,,1-6-3,,,,5320
202608281304,1逃げ,0.7664618861008012,UNSETTLED,,,,6-1-3,,,,16430
202608281305,1逃げ,0.5947880327798689,UNSETTLED,,,,5-1-4,,,,2500
202608281306,1逃げ,0.8045044166006589,SETTLED,7,4,v110_rank20,1-3-4,1,700,1540,1540
202608281307,1逃げ,0.7920935844374171,UNSETTLED,,,,5-6-2,,,,75240
202608281308,1逃げ,0.7419573094049837,SETTLED,7,3,v110_rank20,1-2-4,1,700,890,890
202608281309,1逃げ,0.7844076649768708,SETTLED,7,17,v110_rank20,1-6-5,0,700,0,1340
202608281310,1逃げ,0.7696274981600778,SETTLED,7,2,v110_rank20,1-2-4,1,700,420,420
202608281311,1逃げ,0.8288943520757956,SETTLED,7,9,v110_rank20,1-3-2,0,700,0,860
202608281312,1逃げ,0.6907717928496163,UNSETTLED,,,,5-1-6,,,,3620
202608281401,1逃げ,0.8359784089867348,SETTLED,7,1,v110_rank20,1-4-5,1,700,520,520
202608281402,1逃げ,0.6539637447544777,SETTLED,7,5,v110_rank20,1-2-3,1,700,2570,2570
202608281403,1逃げ,0.7377040110681837,SETTLED,7,12,v110_rank20,1-6-2,0,700,0,5910
202608281404,1逃げ,0.4059985894386297,SETTLED,7,10,v110_rank20,1-6-5,0,700,0,21290
202608281405,4カド,0.252860696810675,NO_SOURCE,,,,,,,,
202608281406,1逃げ,0.6032481134514088,UNSETTLED,,,,2-1-5,,,,1280
202608281407,5頭,0.42836075282018754,NO_SOURCE,,,,,,,,
202608281408,4カド,0.25639520320199954,NO_SOURCE,,,,,,,,
202608281409,5頭,0.30211713155068337,NO_SOURCE,,,,,,,,
202608281410,3まくり差し,0.30705161750655524,NO_SOURCE,,,,,,,,
202608281411,1逃げ,0.46068966167267406,UNSETTLED,,,,4-5-1,,,,2620
202608281412,1逃げ,0.7261559775610871,SETTLED,7,3,v110_rank20,1-2-4,1,700,770,770
202608281501,3まくり差し,0.3638243592889531,NO_SOURCE,,,,,,,,
202608281502,1逃げ,0.40223700383429795,SETTLED,7,1,v110_rank20,1-2-4,1,700,1730,1730
202608281503,4カド,0.19308371977465066,NO_SOURCE,,,,,,,,
202608281504,1逃げ,0.7101282479814176,SETTLED,7,19,v110_rank20,1-2-4,0,700,0,1180
202608281505,1逃げ,0.6677897447703448,SETTLED,7,3,v110_rank20,1-2-3,1,700,590,590
202608281506,1逃げ,0.4727573502528262,SETTLED,7,3,v110_rank20,1-4-2,1,700,1210,1210
202608281507,1逃げ,0.5660610349783576,SETTLED,7,18,v110_rank20,1-4-2,0,700,0,3410
202608281508,1逃げ,0.6924577571128215,SETTLED,7,14,v110_rank20,1-6-4,0,700,0,1750
202608281509,1逃げ,0.5985554635730103,SETTLED,7,1,v110_rank20,1-3-2,1,700,550,550
202608281510,1逃げ,0.4818682428664921,SETTLED,7,1,v110_rank20,1-2-5,1,700,810,810
202608281511,1逃げ,0.6175884813776007,SETTLED,7,2,v110_rank20,1-3-2,1,700,680,680
202608281512,1逃げ,0.6589931414715536,SETTLED,7,5,v110_rank20,1-4-3,1,700,1760,1760
202608281701,1逃げ,0.6591915571458093,UNSETTLED,,,,3-6-5,,,,25870
202608281702,1逃げ,0.7111071391547726,SETTLED,7,1,v110_rank20,1-2-5,1,700,680,680
202608281703,1逃げ,0.6906860589511513,SETTLED,7,6,v110_rank20,1-3-6,1,700,1520,1520
202608281704,1逃げ,0.6303483476530013,UNSETTLED,,,,3-1-5,,,,9000
202608281705,1逃げ,0.7680230751556845,SETTLED,7,5,v110_rank20,1-3-2,1,700,740,740
202608281706,1逃げ,0.42313823773458303,SETTLED,7,3,v110_rank20,1-4-5,1,700,1060,1060
202608281707,1逃げ,0.5390773551097314,UNSETTLED,,,,3-1-4,,,,3990
202608281708,1逃げ,0.5278619045195182,SETTLED,7,15,v110_rank20,1-3-6,0,700,0,3010
202608281709,3まくり,0.17651634295371882,NO_SOURCE,,,,,,,,
202608281710,1逃げ,0.5791016732318977,SETTLED,7,6,v110_rank20,1-2-3,1,700,890,890
202608281711,1逃げ,0.5364174046222854,SETTLED,7,2,v110_rank20,1-2-3,1,700,940,940
202608281712,1逃げ,0.8268052953712001,SETTLED,7,11,v110_rank20,1-3-2,0,700,0,1940
202608282301,1逃げ,0.7349687236835889,SETTLED,7,5,v110_rank20,1-3-2,1,700,870,870
202608282302,1逃げ,0.7804029489765036,SETTLED,7,3,v110_rank20,1-5-3,1,700,1380,1380
202608282303,1逃げ,0.5612181186002683,SETTLED,7,2,v110_rank20,1-2-3,1,700,840,840
202608282304,1逃げ,0.6218331443589793,SETTLED,7,3,v110_rank20,1-5-2,1,700,1070,1070
202608282305,1逃げ,0.8000534537367693,UNSETTLED,,,,2-1-4,,,,700
202608282306,1逃げ,0.5736844649675624,SETTLED,7,1,v110_rank20,1-2-3,1,700,320,320
202608282307,1逃げ,0.5320623788814575,UNSETTLED,,,,3-2-5,,,,4790
202608282308,1逃げ,0.5762994808310629,UNSETTLED,,,,2-1-3,,,,540
202608282309,1逃げ,0.730396472924614,SETTLED,7,1,v110_rank20,1-2-6,1,700,650,650
202608282310,1逃げ,0.607528235293848,UNSETTLED,,,,3-1-4,,,,2100
202608282311,1逃げ,0.7756421921988034,SETTLED,7,4,v110_rank20,1-5-2,1,700,1490,1490
202608282312,1逃げ,0.656205857723588,SETTLED,7,5,v110_rank20,1-2-5,1,700,1760,1760
202608290104,1逃げ,0.6546380657239963,SETTLED,7,5,v110_rank20,1-2-3,1,700,1140,1140
202608290105,1逃げ,0.5256257636831952,UNSETTLED,,,,5-6-1,,,,24730
202608290106,1逃げ,0.6161633302596881,SETTLED,7,4,v110_rank20,1-5-4,1,700,2810,2810
202608290107,1逃げ,0.6616461358838186,SETTLED,7,9,v110_rank20,1-5-2,0,700,0,2930
202608290108,1逃げ,0.7565856621999205,SETTLED,7,4,v110_rank20,1-4-2,1,700,1990,1990
202608290109,1逃げ,0.6612363363873581,SETTLED,7,5,v110_rank20,1-2-3,1,700,930,930
202608290110,1逃げ,0.7919076624760311,SETTLED,7,14,v110_rank20,1-5-3,0,700,0,1580
202608290111,1逃げ,0.7465204517554953,SETTLED,7,14,v110_rank20,1-5-4,0,700,0,2740
202608290112,1逃げ,0.6742054198892311,SETTLED,7,10,v110_rank20,1-2-3,0,700,0,790
202608290410,1逃げ,0.5299800169746033,SETTLED,7,19,v110_rank20,1-4-6,0,700,0,7440
202608290412,1逃げ,0.6164131799340596,SETTLED,7,13,v110_rank20,1-5-3,0,700,0,2390
202608290511,1逃げ,0.7341780110367138,UNSETTLED,,,,5-4-6,,,,3470
202608290512,1逃げ,0.838418362780093,SETTLED,7,10,v110_rank20,1-3-5,0,700,0,1050
202608290704,4カド,0.3307365694022515,NO_SOURCE,,,,,,,,
202608290705,5頭,0.39035797557287,NO_SOURCE,,,,,,,,
202608290707,1逃げ,0.6298680379664068,UNSETTLED,,,,3-1-4,,,,1700
202608290708,1逃げ,0.4908182068798979,UNSETTLED,,,,3-1-6,,,,510
202608290709,1逃げ,0.611509705151207,SETTLED,7,9,v110_rank20,1-3-6,0,700,0,2930
202608290710,1逃げ,0.7346179771384429,SETTLED,7,6,v110_rank20,1-3-5,1,700,1460,1460
202608290711,1逃げ,0.6587433850405819,UNSETTLED,,,,3-5-4,,,,127700
202608290712,1逃げ,0.725718271568765,UNSETTLED,,,,3-1-5,,,,15670
202608291611,1逃げ,0.6480979094454852,SETTLED,7,3,v110_rank20,1-2-3,1,700,700,700
202608291612,1逃げ,0.47130776605483476,UNSETTLED,,,,3-1-5,,,,7100
202608291712,1逃げ,0.7847191917641128,SETTLED,7,11,v110_rank20,1-5-3,0,700,0,3130
202608291904,1逃げ,0.5113827786053647,SETTLED,7,1,v110_rank20,1-2-3,1,700,610,610
202608291905,1逃げ,0.6683864371420906,SETTLED,7,10,v110_rank20,1-3-2,0,700,0,1380
202608291906,1逃げ,0.6478243846856986,SETTLED,7,2,v110_rank20,1-5-2,1,700,1080,1080
202608291907,1逃げ,0.7235588262313817,SETTLED,7,5,v110_rank20,1-3-2,1,700,680,680
202608291908,1逃げ,0.5253613070182821,SETTLED,7,5,v110_rank20,1-4-2,1,700,2890,2890
202608291909,1逃げ,0.5381301353128843,SETTLED,7,2,v110_rank20,1-2-3,1,700,820,820
202608291910,1逃げ,0.5463045417373655,SETTLED,7,6,v110_rank20,1-2-3,1,700,580,580
202608291911,1逃げ,0.7371346148457448,SETTLED,7,4,v110_rank20,1-3-5,1,700,530,530
202608291912,1逃げ,0.7615486348114943,SETTLED,7,2,v110_rank20,1-2-4,1,700,590,590
202608300101,1逃げ,0.6789629810852538,UNSETTLED,,,,4-1-2,,,,6670
202608300102,1逃げ,0.749537704015512,SETTLED,7,1,v110_rank20,1-3-4,1,700,740,740
202608300103,1逃げ,0.742805172249309,UNSETTLED,,,,2-3-1,,,,13310
202608300104,1逃げ,0.6339948380455226,UNSETTLED,,,,4-1-3,,,,14800
202608300105,1逃げ,0.754385191179651,SETTLED,7,13,v110_rank20,1-5-3,0,700,0,3200
202608300106,1逃げ,0.7673552139711619,SETTLED,7,16,v110_rank20,1-6-4,0,700,0,10380
202608300107,1逃げ,0.7142933820563147,SETTLED,7,9,v110_rank20,1-2-3,0,700,0,1330
202608300108,1逃げ,0.7944405014662798,SETTLED,7,3,v110_rank20,1-2-4,1,700,1210,1210
202608300109,1逃げ,0.6802068160053779,SETTLED,7,8,v110_rank20,1-4-6,0,700,0,4200
202608300110,1逃げ,0.7250872461138043,SETTLED,7,4,v110_rank20,1-2-4,1,700,800,800
202608300111,1逃げ,0.6396178863843082,SETTLED,7,4,v110_rank20,1-2-3,1,700,880,880
202608300112,1逃げ,0.7729872865986125,SETTLED,7,5,v110_rank20,1-2-3,1,700,580,580
202608300401,5頭,0.24838463278297226,NO_SOURCE,,,,,,,,
202608300405,5頭,0.2573534244046067,NO_SOURCE,,,,,,,,
202608300406,5頭,0.39025907895656675,NO_SOURCE,,,,,,,,
202608300407,5頭,0.31777448673674114,NO_SOURCE,,,,,,,,
202608300408,5頭,0.2193579908987937,NO_SOURCE,,,,,,,,
202608300409,1逃げ,0.504537807501836,UNSETTLED,,,,5-1-3,,,,10400
202608300410,1逃げ,0.5863016133510925,UNSETTLED,,,,2-3-6,,,,7980
202608300411,1逃げ,0.6260734738358871,SETTLED,7,19,v110_rank20,1-3-6,0,700,0,3050
202608300412,1逃げ,0.5088730765176022,SETTLED,7,4,v110_rank20,1-3-2,1,700,840,840
202608300502,1逃げ,0.5146918999676381,UNSETTLED,,,,3-1-2,,,,8290
202608300503,1逃げ,0.7075974713669068,UNSETTLED,,,,3-5-6,,,,91810
202608300504,3まくり,0.29380166008694764,NO_SOURCE,,,,,,,,
202608300506,1逃げ,0.7538427286974383,UNSETTLED,,,,4-3-1,,,,8740
202608300507,1逃げ,0.712605828415415,SETTLED,7,6,v110_rank20,1-3-4,1,700,910,910
202608300509,1逃げ,0.5971108326916326,UNSETTLED,,,,6-4-2,,,,18470
202608300511,1逃げ,0.7432920111562408,SETTLED,7,16,v110_rank20,1-2-3,0,700,0,1790
202608300512,1逃げ,0.7225782920084475,SETTLED,7,1,v110_rank20,1-2-3,1,700,680,680
202608300602,1逃げ,0.4980068417696423,UNSETTLED,,,,5-2-3,,,,8320
202608300603,3まくり差し,0.17202202693748211,NO_SOURCE,,,,,,,,
202608300604,1逃げ,0.6558158152986208,SETTLED,7,2,v110_rank20,1-3-2,1,700,920,920
202608300605,1逃げ,0.40281936415108727,UNSETTLED,,,,3-2-4,,,,7990
202608300606,1逃げ,0.5060097046127845,UNSETTLED,,,,3-6-2,,,,3250
202608300607,1逃げ,0.428897979221945,UNSETTLED,,,,3-2-6,,,,3400
202608300608,1逃げ,0.7319523173868642,UNSETTLED,,,,4-1-2,,,,2160
202608300609,1逃げ,0.5783088625089491,UNSETTLED,,,,2-3-1,,,,3560
202608300610,1逃げ,0.7042898941385939,UNSETTLED,,,,3-6-1,,,,4450
202608300611,1逃げ,0.6796991583498186,UNSETTLED,,,,4-1-6,,,,5860
202608300612,1逃げ,0.6431363478261628,UNSETTLED,,,,4-5-6,,,,8110
202608300701,5頭,0.4384412501662787,NO_SOURCE,,,,,,,,
202608300702,5頭,0.2854379191188307,NO_SOURCE,,,,,,,,
202608300703,5頭,0.37121064703956513,UNSETTLED,,,,3-4-5,,,,950
202608300705,3まくり差し,0.24597644017833048,NO_SOURCE,,,,,,,,
202608300706,1逃げ,0.486200965934513,SETTLED,7,2,v110_rank20,1-4-5,1,700,1010,1010
202608300707,1逃げ,0.6295625340812666,SETTLED,7,1,v110_rank20,1-3-5,1,700,810,810
202608300708,5頭,0.25653602828490646,NO_SOURCE,,,,,,,,
202608300709,1逃げ,0.667501732129635,SETTLED,7,1,v110_rank20,1-2-4,1,700,410,410
202608300710,1逃げ,0.754050570081269,SETTLED,7,6,v110_rank20,1-4-3,1,700,1840,1840
202608300711,1逃げ,0.45784542475705686,SETTLED,7,3,v110_rank20,1-2-3,1,700,500,500
202608300712,1逃げ,0.7539979984089764,SETTLED,7,1,v110_rank20,1-4-5,1,700,920,920
202608300801,1逃げ,0.6882156681981794,UNSETTLED,,,,6-5-2,,,,158020
202608300802,1逃げ,0.44623388486430476,UNSETTLED,,,,2-4-1,,,,1600
202608300803,1逃げ,0.5253405897979548,UNSETTLED,,,,2-1-4,,,,10540
202608300804,1逃げ,0.5107512255887003,UNSETTLED,,,,3-6-2,,,,3770
202608300805,1逃げ,0.6069615541614668,SETTLED,7,12,v110_rank20,1-2-4,0,700,0,3580
202608300806,1逃げ,0.7702858724137464,SETTLED,7,10,v110_rank20,1-6-3,0,700,0,4040
202608300807,1逃げ,0.7130354356943078,UNSETTLED,,,,5-1-3,,,,1060
202608300808,1逃げ,0.6216519076954746,UNSETTLED,,,,6-3-4,,,,33220
202608300809,1逃げ,0.48779611304324466,UNSETTLED,,,,4-1-5,,,,1980
202608300810,1逃げ,0.7010389069351501,UNSETTLED,,,,3-1-6,,,,3330
202608300811,1逃げ,0.7251757675941981,SETTLED,7,6,v110_rank20,1-4-3,1,700,1250,1250
202608300812,1逃げ,0.7973695876146092,SETTLED,7,12,v110_rank20,1-3-5,0,700,0,1490
202608300901,1逃げ,0.5618952773975666,SETTLED,7,4,v110_rank20,1-3-2,1,700,830,830
202608300902,1逃げ,0.48854771692631604,UNSETTLED,,,,6-1-3,,,,33620
202608300903,1逃げ,0.5921011947703102,SETTLED,7,6,v110_rank20,1-3-2,1,700,1440,1440
202608300904,1逃げ,0.4747199192239116,SETTLED,7,8,v110_rank20,1-2-6,0,700,0,2960
202608300905,1逃げ,0.71344946490492,SETTLED,7,14,v110_rank20,1-6-2,0,700,0,3410
202608300906,1逃げ,0.5062031086380693,SETTLED,7,18,v110_rank20,1-6-3,0,700,0,5000
202608300907,1逃げ,0.5517798948176686,SETTLED,7,1,v110_rank20,1-3-6,1,700,1150,1150
202608300908,1逃げ,0.45013700727114514,SETTLED,7,20,v110_rank20,1-6-5,0,700,0,30220
202608300909,5頭,0.49318166786401046,NO_SOURCE,,,,,,,,
202608300910,3まくり差し,0.32240539435364574,NO_SOURCE,,,,,,,,
202608300911,1逃げ,0.5242581058407935,UNSETTLED,,,,3-1-4,,,,8950
202608300912,1逃げ,0.7480079189038817,UNSETTLED,,,,2-1-5,,,,2770
202608301101,1逃げ,0.4121973883212374,UNSETTLED,,,,5-4-1,,,,35910
202608301102,1逃げ,0.4270572331300147,SETTLED,7,6,v110_rank20,1-3-5,1,700,2830,2830
202608301103,1逃げ,0.4885589280622179,UNSETTLED,,,,2-1-6,,,,8790
202608301104,1逃げ,0.554160772537193,UNSETTLED,,,,2-1-5,,,,2110
202608301105,1逃げ,0.49960029244675386,SETTLED,7,3,v110_rank20,1-2-6,1,700,920,920
202608301106,1逃げ,0.6892081060953656,SETTLED,7,8,v110_rank20,1-2-6,0,700,0,2170
202608301107,5頭,0.1737176359229253,NO_SOURCE,,,,,,,,
202608301108,1逃げ,0.6722224612225336,SETTLED,7,14,v110_rank20,1-2-3,0,700,0,2580
202608301109,1逃げ,0.6734267675606035,UNSETTLED,,,,3-1-6,,,,14990
202608301110,1逃げ,0.6931500149494569,SETTLED,7,1,v110_rank20,1-2-5,1,700,660,660
202608301111,1逃げ,0.6103541437331746,SETTLED,7,9,v110_rank20,1-4-6,0,700,0,3300
202608301112,1逃げ,0.570860246267953,SETTLED,7,11,v110_rank20,1-5-2,0,700,0,1470
202608301401,3まくり差し,0.20969840494973466,NO_SOURCE,,,,,,,,
202608301402,5頭,0.23464203419799054,NO_SOURCE,,,,,,,,
202608301403,1逃げ,0.8045140197306978,UNSETTLED,,,,6-1-5,,,,8510
202608301404,1逃げ,0.540895832303989,UNSETTLED,,,,3-1-4,,,,5340
202608301405,1逃げ,0.5639065203458763,SETTLED,7,19,v110_rank20,1-2-4,0,700,0,4350
202608301406,1逃げ,0.6435368255468752,SETTLED,7,13,v110_rank20,1-6-3,0,700,0,3340
202608301407,1逃げ,0.5544877287048742,SETTLED,7,1,v110_rank20,1-6-2,1,700,940,940
202608301408,5頭,0.19803351542433414,NO_SOURCE,,,,,,,,
202608301409,1逃げ,0.6158849835512968,UNSETTLED,,,,4-1-2,,,,5220
202608301410,1逃げ,0.5107549353528639,SETTLED,7,1,v110_rank20,1-4-2,1,700,990,990
202608301411,1逃げ,0.5174781960752712,SETTLED,7,1,v110_rank20,1-3-2,1,700,500,500
202608301412,1逃げ,0.4525866992328528,SETTLED,7,5,v110_rank20,1-4-2,1,700,1620,1620
202608301601,1逃げ,0.6362407367543179,UNSETTLED,,,,3-4-2,,,,31700
202608301603,1逃げ,0.4274375678492066,UNSETTLED,,,,5-4-1,,,,5470
202608301605,5頭,0.5161831174512074,UNSETTLED,,,,3-5-1,,,,6630
202608301606,5頭,0.27327943331377413,NO_SOURCE,,,,,,,,
202608301607,4カド,0.24011418907748822,NO_SOURCE,,,,,,,,
202608301608,1逃げ,0.6797210495087416,SETTLED,7,10,v110_rank20,1-2-5,0,700,0,1110
202608301609,1逃げ,0.44354844599914056,SETTLED,7,20,v110_rank20,1-6-3,0,700,0,43310
202608301610,1逃げ,0.5342227574865046,UNSETTLED,,,,4-5-6,,,,13350
202608301611,1逃げ,0.7179539115374772,UNSETTLED,,,,2-3-4,,,,52390
202608301612,1逃げ,0.7366998843076955,SETTLED,7,8,v110_rank20,1-4-3,0,700,0,1150
202608301701,1逃げ,0.6947127277331648,SETTLED,7,1,v110_rank20,1-2-3,1,700,480,480
202608301702,1逃げ,0.5141568130177119,SETTLED,7,2,v110_rank20,1-4-2,1,700,1270,1270
202608301703,1逃げ,0.6051014530095353,UNSETTLED,,,,3-1-2,,,,2080
202608301704,1逃げ,0.692436529075434,UNSETTLED,,,,3-1-5,,,,1650
202608301705,1逃げ,0.7093916490492552,UNSETTLED,,,,4-1-3,,,,15240
202608301706,4カド,0.46946929383472485,NO_SOURCE,,,,,,,,
202608301707,1逃げ,0.8192592230163664,SETTLED,7,2,v110_rank20,1-2-5,1,700,790,790
202608301708,1逃げ,0.5754245028117254,SETTLED,7,3,v110_rank20,1-2-4,1,700,830,830
202608301709,1逃げ,0.5372314789173929,SETTLED,7,11,v110_rank20,1-2-3,0,700,0,990
202608301710,1逃げ,0.5669319605502058,NO_SOURCE,,,,,,,,
202608301711,1逃げ,0.6271590014106624,SETTLED,7,18,v110_rank20,1-5-6,0,700,0,18020
202608301712,1逃げ,0.6604681485585144,SETTLED,7,2,v110_rank20,1-2-3,1,700,470,470
202608301901,1逃げ,0.5882039844370115,SETTLED,7,2,v110_rank20,1-3-2,1,700,1330,1330
202608301902,5頭,0.3195250323824443,UNSETTLED,,,,2-4-5,,,,6340
202608301903,1逃げ,0.4144047704866988,UNSETTLED,,,,3-1-5,,,,2920
202608301904,5頭,0.42382906078769844,NO_SOURCE,,,,,,,,
202608301905,1逃げ,0.7736627419707712,UNSETTLED,,,,4-5-2,,,,13850
202608301906,1逃げ,0.42687106128702723,UNSETTLED,,,,3-4-2,,,,3810
202608301907,1逃げ,0.5047693010580018,UNSETTLED,,,,4-5-6,,,,6820
202608301908,1逃げ,0.7395362521869973,UNSETTLED,,,,6-4-2,,,,7590
202608301909,1逃げ,0.6009918893933103,SETTLED,7,7,v110_rank20,1-2-5,1,700,2820,2820
202608301911,1逃げ,0.6737457250165944,SETTLED,7,3,v110_rank20,1-2-3,1,700,510,510
202608301912,1逃げ,0.8258609078253617,SETTLED,7,1,v110_rank20,1-2-6,1,700,990,990
202608302102,1逃げ,0.6387452272510175,UNSETTLED,,,,4-3-1,,,,18050
202608302103,1逃げ,0.5553250766456317,UNSETTLED,,,,3-2-5,,,,11760
202608302104,1逃げ,0.7651736288049615,SETTLED,7,1,v110_rank20,1-2-4,1,700,690,690
202608302105,1逃げ,0.7324035074282094,UNSETTLED,,,,2-4-6,,,,29360
202608302106,5頭,0.5911697037463459,UNSETTLED,,,,4-5-2,,,,3360
202608302107,5頭,0.2916954233847163,NO_SOURCE,,,,,,,,
202608302108,3まくり,0.3047798004096236,NO_SOURCE,,,,,,,,
202608302109,1逃げ,0.4084905886453342,UNSETTLED,,,,2-3-4,,,,23480
202608302110,1逃げ,0.4404790873384823,UNSETTLED,,,,5-2-1,,,,18660
202608302111,1逃げ,0.6916289857357389,UNSETTLED,,,,4-6-1,,,,18040
202608302112,1逃げ,0.517722963286291,UNSETTLED,,,,2-6-5,,,,27800
202608302301,1逃げ,0.5602713615847678,SETTLED,7,1,v110_rank20,1-3-4,1,700,660,660
202608302302,1逃げ,0.6943907887564589,SETTLED,7,13,v110_rank20,1-3-5,0,700,0,2340
202608302303,1逃げ,0.5991197086103344,SETTLED,7,1,v110_rank20,1-3-2,1,700,410,410
202608302304,1逃げ,0.5968704615013649,SETTLED,7,15,v110_rank20,1-3-5,0,700,0,2920
202608302305,4カド,0.20053697243839955,NO_SOURCE,,,,,,,,
202608302306,5頭,0.37445827850900004,NO_SOURCE,,,,,,,,
202608302307,1逃げ,0.4467426883036383,UNSETTLED,,,,3-4-2,,,,77410
202608302308,1逃げ,0.4018703047828222,UNSETTLED,,,,4-6-1,,,,2600
202608302309,1逃げ,0.44547429410247197,SETTLED,7,6,v110_rank20,1-4-3,1,700,1300,1300
202608302310,1逃げ,0.7192365559897668,SETTLED,7,5,v110_rank20,1-2-5,1,700,1310,1310
202608302312,1逃げ,0.593471184034533,SETTLED,7,12,v110_rank20,1-4-2,0,700,0,3150
202608310402,5頭,0.40685581027776974,NO_SOURCE,,,,,,,,
202608310403,3まくり,0.403724275773313,UNSETTLED,,,,5-4-3,,,,6730
202608310404,3まくり,0.22221043771630236,NO_SOURCE,,,,,,,,
202608310405,5頭,0.1540088274599081,NO_SOURCE,,,,,,,,
202608310406,5頭,0.4489333489126179,NO_SOURCE,,,,,,,,
202608310407,5頭,0.3458546559345171,NO_SOURCE,,,,,,,,
202608310408,1逃げ,0.64490129673477,UNSETTLED,,,,5-1-2,,,,21180
202608310409,1逃げ,0.4421739772283062,SETTLED,7,11,v110_rank20,1-4-3,0,700,0,2660
202608310410,1逃げ,0.6697688269336504,UNSETTLED,,,,3-2-5,,,,8130
202608310411,1逃げ,0.6482346000326512,UNSETTLED,,,,3-2-6,,,,51390
202608310412,1逃げ,0.401533327060572,UNSETTLED,,,,3-1-2,,,,2110
202608310501,1逃げ,0.6011472086038556,UNSETTLED,,,,2-1-5,,,,1190
202608310502,1逃げ,0.45724569230296164,UNSETTLED,,,,2-4-1,,,,2790
202608310504,5頭,0.3814295041511265,NO_SOURCE,,,,,,,,
202608310505,1逃げ,0.4507767742194082,UNSETTLED,,,,5-2-6,,,,95690
202608310506,1逃げ,0.7392736654695853,UNSETTLED,,,,3-1-4,,,,1300
202608310508,1逃げ,0.6616371367223299,SETTLED,7,8,v110_rank20,1-2-6,0,700,0,5260
202608310509,1逃げ,0.749979109368181,SETTLED,7,2,v110_rank20,1-4-2,1,700,990,990
202608310510,1逃げ,0.675502550518692,UNSETTLED,,,,4-6-5,,,,8810
202608310511,1逃げ,0.7790481641750913,SETTLED,7,1,v110_rank20,1-3-2,1,700,650,650
202608310512,1逃げ,0.5618606806677419,SETTLED,7,4,v110_rank20,1-2-4,1,700,870,870
202608310601,1逃げ,0.5178988664325912,SETTLED,7,14,v110_rank20,1-4-6,0,700,0,3420
202608310602,1逃げ,0.5839304236484506,SETTLED,7,2,v110_rank20,1-4-3,1,700,1390,1390
202608310603,4カド,0.2736193927941682,NO_SOURCE,,,,,,,,
