date,race_code,venue,race,day_cat,model,target_boat,score,rank,target_name,target_grade,motor2,motor_history,prior_expo,prior_display,prior_straight,prior_turn,stretch_score,turn_score,foot_type,winner,second,kimarite,head_hit,involved_hit
2026-08-15,202608152412,24,12R,3日目以降,4カド,4,66.03,B,原田 佑実,A2,35.7,0.613,0.654,0.4,1.0,0.6,0.751,0.619,バランス,2,1,差し,0,0
2026-08-16,202608160104,01,04R,3日目以降,4カド,4,63.14,B,高橋 英之,B1,29.0,0.365,0.755,0.2,0.0,1.0,0.211,0.914,出足・回り足寄り,5,1,まくり差し,0,0
2026-08-16,202608160202,02,02R,3日目以降,4カド,4,61.68,B,中野 希一,A1,0.0,0.2,0.916,0.4,0.4,1.0,0.503,0.97,出足・回り足寄り,4,3,差し,0,1
2026-08-16,202608160212,02,12R,3日目以降,4カド,4,61.03,B,中澤 和志,A1,37.5,0.42,0.602,0.6,0.0,0.7,0.3,0.666,出足・回り足寄り,4,5,まくり,1,1
2026-08-16,202608160403,04,03R,3日目以降,3攻め,3,69.21,B,石田 貴洋,A1,52.3,0.684,0.458,0.8,0.2,0.5,0.432,0.485,バランス,2,5,差し,0,0
2026-08-16,202608160404,04,04R,3日目以降,4→5展開,5,62.15,B,関口 智久,B1,22.5,0.359,0.43,0.8,0.0,0.5,0.326,0.476,バランス,3,2,まくり,0,0
2026-08-16,202608160409,04,09R,3日目以降,4→5展開,5,62.82,B,渡邉 睦広,A2,40.9,0.616,0.371,0.0,0.2,0.4,0.174,0.39,出足・回り足寄り,1,4,逃げ,0,0
2026-08-16,202608160412,04,12R,3日目以降,4→5展開,5,61.75,B,金田 諭,A1,32.4,0.472,0.484,0.4,1.0,0.4,0.717,0.43,伸び寄り,3,4,抜き,0,0
2026-08-16,202608160506,05,06R,2日目,3攻め,3,62.84,B,宮之原 輝紀,A1,40.8,0.622,0.916,0.5,0.4,1.0,0.533,0.97,出足・回り足寄り,3,2,まくり,1,1
2026-08-16,202608160608,06,08R,3日目以降,4カド,4,62.89,B,重野 哲之,A2,38.6,0.624,0.516,0.8,0.0,0.6,0.343,0.57,出足・回り足寄り,6,4,まくり差し,0,1
2026-08-16,202608160608,06,08R,3日目以降,4→5展開,5,62.35,B,鈴木 柊介,B1,37.2,0.597,0.829,0.2,0.4,0.9,0.426,0.875,出足・回り足寄り,6,4,まくり差し,0,0
2026-08-16,202608160712,07,12R,3日目以降,4→5展開,5,62.78,B,平本 真之,A1,0,0.612,0.858,0.6,0.6,0.9,0.652,0.885,出足・回り足寄り,6,2,まくり差し,0,0
2026-08-16,202608160901,09,01R,2日目,3攻め,3,61.66,B,鈴木 成美,B2,37.5,0.459,0.773,0.6,0.6,0.8,0.635,0.791,出足・回り足寄り,1,3,逃げ,0,1
2026-08-16,202608160904,09,04R,2日目,4カド,4,61.34,B,黒崎 竜也,A2,38.7,0.543,0.885,0.6,0.8,0.9,0.757,0.895,バランス,2,4,抜き,0,1
2026-08-16,202608160904,09,04R,2日目,4→5展開,5,68.2,B,中北 将史,B1,37.9,0.702,1.0,1.0,1.0,1.0,1,1,バランス,2,4,抜き,0,0
2026-08-16,202608160905,09,05R,2日目,3攻め,3,63.46,B,谷口 丞,B1,42.2,0.574,0.656,0.8,0.4,0.7,0.571,0.685,バランス,1,2,抜き,0,0
2026-08-16,202608160911,09,11R,2日目,4カド,4,64.24,B,新田 雄史,A1,34.2,0.34,0.715,0.0,0.2,0.8,0.243,0.77,出足・回り足寄り,1,2,逃げ,0,0
2026-08-16,202608161006,10,06R,3日目以降,4カド,4,60.6,B,前出 達吉,A2,35.2,0.496,0.601,0.6,0.0,0.7,0.3,0.665,出足・回り足寄り,2,4,まくり,0,1
2026-08-16,202608161007,10,07R,3日目以降,4→5展開,5,62.2,B,室田 泰史,A2,43.3,0.564,0.601,1.0,0.6,0.6,0.72,0.6,バランス,3,1,抜き,0,0
2026-08-16,202608161105,11,05R,2日目,4カド,4,68.47,B,吉川 晴人,A2,43.2,0.523,0.858,1.0,0.75,0.875,0.847,0.869,バランス,1,4,逃げ,0,1
2026-08-16,202608161105,11,05R,2日目,4→5展開,5,67.92,B,酒井 俊弘,B1,35.1,0.499,0.056,0.8,0.4,0.0,0.451,0.02,伸び寄り,1,4,逃げ,0,0
2026-08-16,202608161108,11,08R,2日目,4→5展開,5,61.6,B,太田 和美,A1,33.7,0.459,0.43,0.5,0.0,0.5,0.236,0.475,出足・回り足寄り,4,5,恵まれ,0,1
2026-08-16,202608161111,11,11R,2日目,4→5展開,5,69.82,B,香川 颯太,B1,25.3,0.388,0.829,1.0,0.4,0.9,0.666,0.875,出足・回り足寄り,1,4,逃げ,0,0
2026-08-16,202608161112,11,12R,2日目,4→5展開,5,66.69,B,片橋 幸貴,A1,37.8,0.618,0.944,1.0,0.6,1.0,0.789,0.98,出足・回り足寄り,3,1,まくり差し,0,0
2026-08-16,202608161409,14,09R,初日,4→5展開,5,63.93,B,松本 怜,B1,40.3,0.518,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,4,逃げ,0,0
2026-08-16,202608161411,14,11R,初日,4→5展開,5,63.49,B,仲道 大輔,A2,27.9,0.403,0.5,0.5,0.5,0.5,0.5,0.5,バランス,2,4,差し,0,0
2026-08-16,202608161708,17,08R,3日目以降,4カド,4,63.61,B,梅原 祥平,B1,34.1,0.419,0.83,1.0,0.4,0.9,0.666,0.876,出足・回り足寄り,1,3,逃げ,0,0
2026-08-16,202608161805,18,05R,2日目,3攻め,3,69.64,B,石川 諒,A2,49.3,0.518,1.0,1.0,1.0,1.0,1,1,バランス,1,2,逃げ,0,0
2026-08-16,202608161812,18,12R,2日目,4→5展開,5,65.19,B,高岡 竜也,A1,30.5,0.544,0.699,0.8,0.699,0.7,0.73,0.7,バランス,1,3,逃げ,0,0
2026-08-16,202608161905,19,05R,3日目以降,4→5展開,5,62.94,B,内田 壮,B1,32.2,0.302,0.827,0.5,1.0,0.8,0.815,0.809,バランス,1,3,逃げ,0,0
2026-08-16,202608161910,19,10R,3日目以降,4→5展開,5,66.72,B,島川 海輝,A2,25.4,0.399,0.685,0.5,0.6,0.7,0.587,0.695,バランス,3,2,まくり,0,0
2026-08-16,202608162204,22,04R,3日目以降,4→5展開,5,68.61,B,松村 敏,A1,60.9,0.709,0.916,0.6,0.4,1.0,0.563,0.97,出足・回り足寄り,1,4,逃げ,0,0
2026-08-16,202608162406,24,06R,3日目以降,3攻め,3,63.29,B,山崎 小葉音,B1,33.3,0.414,0.685,0.8,0.6,0.7,0.677,0.695,バランス,4,3,まくり差し,0,1
2026-08-16,202608162409,24,09R,3日目以降,4→5展開,5,70.57,A,黒澤 めぐみ,B1,42.8,0.643,0.659,0.6,0.4,0.7,0.512,0.686,出足・回り足寄り,2,1,差し,0,0
2026-08-17,202608170211,02,11R,3日目以降,4→5展開,5,65.43,B,尾上 雅也,A1,0.0,0.177,0.801,0.4,0.8,0.8,0.68,0.8,バランス,3,4,まくり差し,0,0
2026-08-17,202608170505,05,05R,3日目以降,4→5展開,5,68.99,B,栗城 匠,A1,33.7,0.426,0.57,0.6,1.0,0.5,0.794,0.524,伸び寄り,2,1,差し,0,0
2026-08-17,202608170506,05,06R,3日目以降,4カド,4,65.7,B,福島 勇樹,A1,40.6,0.597,0.774,1.0,0.0,0.9,0.455,0.856,出足・回り足寄り,4,5,まくり差し,1,1
2026-08-17,202608170508,05,08R,3日目以降,4→5展開,5,61.1,B,宮之原 輝紀,A1,40.8,0.622,0.568,1.0,1.0,0.5,0.914,0.524,伸び寄り,5,4,まくり差し,1,1
2026-08-17,202608170510,05,10R,3日目以降,4カド,4,60.93,B,大池 佑来,A1,35.7,0.451,0.657,0.8,0.4,0.7,0.571,0.685,バランス,1,3,抜き,0,0
2026-08-17,202608170512,05,12R,3日目以降,4→5展開,5,62.96,B,北山 康介,A2,33.7,0.468,0.455,0.8,0.2,0.5,0.431,0.484,バランス,4,1,まくり,0,0
2026-08-17,202608170906,09,06R,3日目以降,4→5展開,5,65.01,B,龍田 真白,B1,35.1,0.447,0.655,0.8,1.0,0.6,0.871,0.619,伸び寄り,1,5,逃げ,0,1
2026-08-17,202608170907,09,07R,3日目以降,4カド,4,71.11,A,豊田 健士郎,A1,38.0,0.274,0.914,1.0,1.0,0.9,0.983,0.905,バランス,4,5,まくり,1,1
2026-08-17,202608170907,09,07R,3日目以降,4→5展開,5,71.08,A,中嶋 健一郎,A2,28.7,0.331,0.745,0.4,0.4,0.8,0.469,0.781,出足・回り足寄り,4,5,まくり,0,1
2026-08-17,202608170912,09,12R,3日目以降,4→5展開,5,60.57,B,渡邊 雄斗,B1,37.8,0.576,0.972,1.0,0.8,1.0,0.894,0.99,バランス,1,4,逃げ,0,0
2026-08-17,202608171002,10,02R,3日目以降,4カド,4,67.64,B,加藤 優弥,B1,37.3,0.56,0.028,0.2,0.2,0.0,0.166,0.01,伸び寄り,1,2,逃げ,0,0
2026-08-17,202608171002,10,02R,3日目以降,4→5展開,5,66.94,B,南野 利騰,B1,36.0,0.419,0.771,0.6,0.6,0.8,0.634,0.79,出足・回り足寄り,1,2,逃げ,0,0
2026-08-17,202608171201,12,01R,3日目以降,4→5展開,5,64.77,B,秋末 秦悟,B1,39.0,0.58,0.598,0.5,0.598,0.6,0.568,0.599,バランス,1,4,逃げ,0,0
2026-08-17,202608171207,12,07R,3日目以降,3攻め,3,64.08,B,小池 哲也,A2,43.0,0.647,0.503,0.0,0.503,0.5,0.352,0.501,バランス,1,2,逃げ,0,0
2026-08-17,202608171208,12,08R,3日目以降,4カド,4,63.48,B,三宅 潤,A2,44.5,0.499,0.4,0.2,0.4,0.4,0.34,0.4,バランス,2,4,差し,0,1
2026-08-17,202608171208,12,08R,3日目以降,4→5展開,5,66.54,B,馬野 耀,A2,41.9,0.521,0.4,0.8,0.4,0.4,0.52,0.4,バランス,2,4,差し,0,0
2026-08-17,202608171212,12,12R,3日目以降,4カド,4,66.42,B,中村 魁生,A1,46.3,0.663,0.899,0.6,0.899,0.9,0.81,0.9,バランス,1,2,逃げ,0,0
2026-08-17,202608171212,12,12R,3日目以降,4→5展開,5,67.91,B,北村 征嗣,A1,33.7,0.557,0.501,0.6,0.501,0.5,0.53,0.5,バランス,1,2,逃げ,0,0
2026-08-17,202608171306,13,06R,初日,4カド,4,60.32,B,四宮 与寛,A2,38.3,0.43,0.5,0.5,0.5,0.5,0.5,0.5,バランス,4,5,まくり差し,1,1
2026-08-17,202608171306,13,06R,初日,4→5展開,5,62.11,B,鳥居塚 嶺王,B1,33.6,0.431,0.5,0.5,0.5,0.5,0.5,0.5,バランス,4,5,まくり差し,0,1
2026-08-17,202608171308,13,08R,初日,4→5展開,5,66.71,B,横井 健太,B1,25.6,0.436,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,2,逃げ,0,0
2026-08-17,202608171309,13,09R,初日,4カド,4,69.32,B,尾崎 雄二,A2,52.3,0.489,0.5,0.5,0.5,0.5,0.5,0.5,バランス,4,2,恵まれ,0,1
2026-08-17,202608171309,13,09R,初日,4→5展開,5,67.96,B,牟田 奨太,B1,44.8,0.721,0.5,0.5,0.5,0.5,0.5,0.5,バランス,4,2,恵まれ,0,0
2026-08-17,202608171406,14,06R,2日目,3攻め,3,61.17,B,前田 翔,A1,39.0,0.537,0.546,0.8,0.2,0.6,0.449,0.581,バランス,3,1,まくり差し,1,1
2026-08-17,202608171409,14,09R,2日目,4カド,4,65.56,B,浜先 真範,A1,62.9,0.624,0.514,1.0,0.6,0.5,0.703,0.505,伸び寄り,1,2,逃げ,0,0
2026-08-17,202608171409,14,09R,2日目,4→5展開,5,61.61,B,高橋 嗣穏,B2,21.0,0.511,0.518,0.0,0.0,0.6,0.104,0.571,出足・回り足寄り,1,2,逃げ,0,0
2026-08-17,202608171503,15,03R,初日,3攻め,3,61.94,B,古田 祐貴,B1,32.1,0.579,0.5,0.5,0.5,0.5,0.5,0.5,バランス,6,4,抜き,0,0
2026-08-17,202608171512,15,12R,初日,4カド,4,67.15,B,石丸 海渡,A1,32.7,0.58,0.5,0.5,0.5,0.5,0.5,0.5,バランス,2,1,差し,0,0
2026-08-17,202608171512,15,12R,初日,4→5展開,5,70.48,A,西岡 顕心,A1,50.9,0.597,0.5,0.5,0.5,0.5,0.5,0.5,バランス,2,1,差し,0,0
2026-08-17,202608171711,17,11R,3日目以降,4カド,4,66.79,B,大上 卓人,A1,35.8,0.687,0.859,1.0,0.0,1.0,0.472,0.951,出足・回り足寄り,2,1,差し,0,0
2026-08-17,202608171711,17,11R,3日目以降,4→5展開,5,66.52,B,大久保信一郎,A2,46.9,0.588,0.429,0.2,0.6,0.4,0.446,0.41,バランス,2,1,差し,0,0
2026-08-17,202608171712,17,12R,3日目以降,3攻め,3,61.22,B,麻生 慎介,A1,31.9,0.532,0.745,0.2,0.4,0.8,0.409,0.781,出足・回り足寄り,1,3,逃げ,0,1
2026-08-17,202608171806,18,06R,3日目以降,3攻め,3,61.16,B,上田 龍星,A1,33.3,0.568,1.0,1.0,1.0,1.0,1,1,バランス,1,3,逃げ,0,1
2026-08-17,202608171810,18,10R,3日目以降,3攻め,3,64.68,B,森野 正弘,A1,50.7,0.443,0.499,0.5,0.499,0.5,0.5,0.5,バランス,5,1,抜き,0,0
2026-08-17,202608172003,20,03R,初日,4→5展開,5,60.77,B,桑原 悠,A1,33.9,0.503,0.5,0.5,0.5,0.5,0.5,0.5,バランス,5,3,まくり差し,1,1
2026-08-17,202608172005,20,05R,初日,4→5展開,5,63.8,B,佐藤 大騎,B1,21.7,0.221,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,2,逃げ,0,0
2026-08-18,202608180501,05,01R,3日目以降,3攻め,3,70.48,A,岡部 大輝,A2,55.8,0.572,0.455,0.6,0.8,0.4,0.671,0.419,伸び寄り,2,1,差し,0,0
2026-08-18,202608180507,05,07R,3日目以降,3攻め,3,61.19,B,山田 亮太,A1,39.5,0.456,0.369,0.4,0.8,0.3,0.594,0.324,伸び寄り,1,2,逃げ,0,0
2026-08-18,202608181006,10,06R,3日目以降,4→5展開,5,69.91,B,田中 信一郎,A1,29.0,0.453,0.63,0.4,0.2,0.7,0.346,0.676,出足・回り足寄り,1,2,逃げ,0,0
2026-08-18,202608181008,10,08R,3日目以降,4カド,4,66.5,B,前出 達吉,A2,35.2,0.496,0.772,0.4,0.6,0.8,0.574,0.79,出足・回り足寄り,4,3,抜き,0,1
2026-08-18,202608181101,11,01R,3日目以降,3攻め,3,71.82,A,柘植 政浩,A2,47.0,0.612,0.255,0.4,0.6,0.2,0.471,0.219,伸び寄り,3,2,差し,0,1
2026-08-18,202608181204,12,04R,3日目以降,4カド,4,61.52,B,河野 主樹,A2,30.9,0.449,0.502,0.6,0.502,0.5,0.531,0.501,バランス,1,4,逃げ,0,1
2026-08-18,202608181207,12,07R,3日目以降,4→5展開,5,67.86,B,秦 英悟,A1,32.1,0.612,0.899,0.4,0.899,0.9,0.75,0.9,出足・回り足寄り,5,2,まくり差し,1,1
2026-08-18,202608181312,13,12R,2日目,4カド,4,65.84,B,北野 輝季,A1,37.6,0.461,0.499,1.0,0.499,0.5,0.65,0.5,バランス,4,6,まくり,1,1
2026-08-18,202608181312,13,12R,2日目,4→5展開,5,63.91,B,眞田 英二,B2,21.8,0.548,0.75,0.75,0.75,0.75,0.75,0.75,バランス,4,6,まくり,0,0
2026-08-18,202608181404,14,04R,3日目以降,4→5展開,5,61.25,B,別府 昌樹,B1,36.3,0.438,0.397,0.0,1.0,0.3,0.579,0.334,伸び寄り,1,3,逃げ,0,0
2026-08-18,202608181502,15,02R,2日目,4→5展開,5,63.77,B,中田 元泰,A2,40.2,0.506,0.684,0.4,0.6,0.7,0.557,0.695,バランス,1,4,逃げ,0,0
2026-08-18,202608181505,15,05R,2日目,4カド,4,65.57,B,西岡 顕心,A1,50.9,0.597,0.773,0.8,0.6,0.8,0.695,0.791,バランス,1,2,逃げ,0,0
2026-08-18,202608181505,15,05R,2日目,4→5展開,5,61.71,B,西村 美智子,A2,35.0,0.476,0.456,0.8,0.8,0.4,0.731,0.42,伸び寄り,1,2,逃げ,0,0
2026-08-18,202608181507,15,07R,2日目,3攻め,3,68.02,B,石丸 海渡,A1,32.7,0.58,0.601,0.4,0.0,0.7,0.24,0.665,出足・回り足寄り,3,1,まくり,1,1
2026-08-18,202608181508,15,08R,2日目,4カド,4,64.81,B,西丸 敦基,A2,42.4,0.449,0.484,0.4,1.0,0.4,0.717,0.43,伸び寄り,1,4,逃げ,0,1
2026-08-18,202608181508,15,08R,2日目,4→5展開,5,65.34,B,門田 栞,B1,36.7,0.513,0.401,0.2,0.4,0.4,0.34,0.4,バランス,1,4,逃げ,0,0
2026-08-18,202608181509,15,09R,2日目,3攻め,3,60.21,B,水谷 理人,A1,41.3,0.642,0.541,0.6,0.8,0.5,0.688,0.514,伸び寄り,1,2,逃げ,0,0
2026-08-18,202608181608,16,08R,初日,3攻め,3,61.42,B,喜井 つかさ,A2,30.0,0.419,0.5,0.5,0.5,0.5,0.5,0.5,バランス,6,3,まくり差し,0,1
2026-08-18,202608181709,17,09R,3日目以降,4→5展開,5,64.87,B,蒲原 健太,B1,48.8,0.649,0.601,0.0,0.6,0.6,0.42,0.6,出足・回り足寄り,1,3,逃げ,0,0
2026-08-18,202608181805,18,05R,3日目以降,3攻め,3,63.12,B,笹木 香吾,A2,40.5,0.632,1.0,1.0,1.0,1.0,1,1,バランス,3,1,まくり差し,1,1
2026-08-18,202608181811,18,11R,3日目以降,3攻め,3,71.02,A,海野 康志郎,A1,39.1,0.408,0.499,0.0,0.499,0.5,0.35,0.5,出足・回り足寄り,4,3,差し,0,1
2026-08-18,202608182001,20,01R,2日目,3攻め,3,65.75,B,川原 正明,B1,28.3,0.424,0.654,1.0,1.0,0.6,0.931,0.619,伸び寄り,3,1,まくり,1,1
2026-08-18,202608182006,20,06R,2日目,4カド,4,66.6,B,堀本 和也,A2,33.3,0.681,0.603,0.4,0.0,0.7,0.241,0.666,出足・回り足寄り,1,6,逃げ,0,0
2026-08-18,202608182011,20,11R,2日目,4→5展開,5,61.2,B,石田 章央,A1,32.9,0.405,0.482,0.8,1.0,0.4,0.836,0.429,伸び寄り,1,4,逃げ,0,0
2026-08-19,202608190505,05,05R,3日目以降,4→5展開,5,61.77,B,黒井 達矢,A1,37.6,0.626,0.685,1.0,0.6,0.7,0.737,0.695,バランス,4,5,まくり,0,1
2026-08-19,202608190509,05,09R,3日目以降,3攻め,3,69.99,B,岡部 大輝,A2,55.8,0.572,0.568,0.6,1.0,0.5,0.794,0.524,伸び寄り,4,2,差し,0,0
2026-08-19,202608190512,05,12R,3日目以降,4→5展開,5,61.74,B,宮下 元胤,A2,44.6,0.452,0.46,0.0,0.2,0.5,0.192,0.486,出足・回り足寄り,1,2,逃げ,0,0
2026-08-19,202608190906,09,06R,3日目以降,4カド,4,67.15,B,黒崎 竜也,A2,38.7,0.543,0.655,0.8,1.0,0.6,0.871,0.619,伸び寄り,1,2,逃げ,0,0
2026-08-19,202608190906,09,06R,3日目以降,4→5展開,5,64.86,B,高田 ひかる,A1,41.6,0.484,0.256,1.0,0.6,0.2,0.651,0.22,伸び寄り,1,2,逃げ,0,0
2026-08-19,202608191004,10,04R,3日目以降,4→5展開,5,60.21,B,金田 智博,A2,47.0,0.592,0.543,1.0,0.8,0.5,0.809,0.515,伸び寄り,4,5,恵まれ,0,1
2026-08-19,202608191008,10,08R,3日目以降,3攻め,3,63.57,B,中山 将,A1,33.9,0.527,0.485,0.6,1.0,0.4,0.777,0.43,伸び寄り,1,2,逃げ,0,0
2026-08-19,202608191012,10,12R,3日目以降,4→5展開,5,67.12,B,田中 信一郎,A1,29.0,0.453,1.0,0.2,1.0,1.0,0.76,1,出足・回り足寄り,1,2,逃げ,0,0
2026-08-19,202608191104,11,04R,3日目以降,4カド,4,64.84,B,丸野 一樹,A1,36.6,0.601,0.715,0.6,0.2,0.8,0.423,0.77,出足・回り足寄り,1,5,逃げ,0,0
2026-08-19,202608191104,11,04R,3日目以降,4→5展開,5,68.69,B,中村 有裕,A2,49.4,0.58,0.486,0.0,0.4,0.5,0.297,0.495,出足・回り足寄り,1,5,逃げ,0,1
2026-08-19,202608191302,13,02R,3日目以降,3攻め,3,64.69,B,北野 輝季,A1,37.6,0.461,0.8,1.0,0.8,0.8,0.86,0.8,バランス,3,6,まくり,1,1
2026-08-19,202608191306,13,06R,3日目以降,4カド,4,77.41,A,三浦 敬太,A1,35.5,0.479,1.0,1.0,1.0,1.0,1,1,バランス,1,4,逃げ,0,1
2026-08-19,202608191306,13,06R,3日目以降,4→5展開,5,68.51,B,桑原 啓,B1,36.3,0.411,0.2,1.0,0.2,0.2,0.44,0.2,伸び寄り,1,4,逃げ,0,0
2026-08-19,202608191311,13,11R,3日目以降,4カド,4,66.02,B,真庭 明志,A2,33.3,0.475,0.6,0.4,0.6,0.6,0.54,0.6,バランス,1,3,逃げ,0,0
2026-08-19,202608191311,13,11R,3日目以降,4→5展開,5,69.84,B,都築 正治,B1,23.1,0.398,0.199,0.2,0.199,0.2,0.199,0.2,バランス,1,3,逃げ,0,0
2026-08-19,202608191412,14,12R,3日目以降,4→5展開,5,65.05,B,田村 慶,B1,46.1,0.489,0.369,0.6,0.8,0.3,0.654,0.324,伸び寄り,2,1,差し,0,0
2026-08-19,202608191502,15,02R,3日目以降,4カド,4,66.21,B,嶋田 貴支,B1,39.2,0.609,0.544,0.4,0.2,0.6,0.329,0.58,出足・回り足寄り,1,4,逃げ,0,1
2026-08-19,202608191502,15,02R,3日目以降,4→5展開,5,60.95,B,石丸 海渡,A1,32.7,0.58,0.2,0.2,0.2,0.2,0.2,0.2,バランス,1,4,逃げ,0,0
2026-08-19,202608191506,15,06R,3日目以降,3攻め,3,61.09,B,中村 日向,A1,35.4,0.49,0.654,0.6,1.0,0.6,0.811,0.619,伸び寄り,1,3,逃げ,0,1
2026-08-19,202608191602,16,02R,2日目,4→5展開,5,61.0,B,恵良 琴美,B1,27.5,0.532,0.543,0.4,0.8,0.5,0.629,0.515,バランス,2,6,差し,0,0
2026-08-19,202608191606,16,06R,2日目,3攻め,3,60.42,B,田口 節子,A1,35.2,0.612,0.743,1.0,1.0,0.7,0.949,0.715,伸び寄り,3,4,まくり差し,1,1
2026-08-19,202608191608,16,08R,2日目,3攻め,3,60.77,B,武井 莉里佳,A2,25.8,0.419,0.857,1.0,0.6,0.9,0.771,0.885,バランス,3,6,まくり,1,1
2026-08-19,202608191705,17,05R,3日目以降,3攻め,3,64.67,B,大原 祥昌,A2,41.1,0.42,0.827,1.0,1.0,0.8,0.965,0.809,伸び寄り,1,3,逃げ,0,1
2026-08-19,202608191708,17,08R,3日目以降,4→5展開,5,64.85,B,上岡 巧汰,B2,38.8,0.402,0.8,1.0,0.8,0.8,0.86,0.8,バランス,4,6,まくり,0,0
2026-08-19,202608191802,18,02R,3日目以降,4カド,4,62.84,B,小坂 宗司,A2,34.1,0.503,0.799,0.8,0.799,0.8,0.799,0.8,バランス,5,1,抜き,0,0
2026-08-19,202608191802,18,02R,3日目以降,4→5展開,5,67.18,B,森野 正弘,A1,50.7,0.443,0.8,0.4,0.8,0.8,0.68,0.8,バランス,5,1,抜き,1,1
2026-08-19,202608191805,18,05R,3日目以降,3攻め,3,63.94,B,大峯 豊,A1,33.3,0.535,0.2,0.0,0.2,0.2,0.14,0.2,バランス,3,1,まくり,1,1
2026-08-19,202608191812,18,12R,3日目以降,4→5展開,5,64.44,B,竹田 辰也,A1,30.4,0.317,0.699,0.8,0.699,0.7,0.73,0.7,バランス,1,4,逃げ,0,0
2026-08-19,202608191901,19,01R,初日,4カド,4,60.83,B,中嶋 誠一郎,B1,46.8,0.618,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,2,逃げ,0,0
2026-08-19,202608191905,19,05R,初日,4カド,4,65.64,B,葛原 大陽,A2,57.9,0.664,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,2,逃げ,0,0
2026-08-19,202608191911,19,11R,初日,4→5展開,5,61.02,B,榎 幸司,A2,33.3,0.644,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,5,逃げ,0,1
2026-08-19,202608192003,20,03R,3日目以降,4カド,4,60.51,B,川原 正明,B1,28.3,0.424,0.573,1.0,0.4,0.6,0.615,0.591,バランス,3,4,まくり,0,1
2026-08-20,202608200209,02,09R,初日,4→5展開,5,62.75,B,柴田 朋哉,B1,42.8,0.485,0.5,0.5,0.5,0.5,0.5,0.5,バランス,2,1,差し,0,0
2026-08-20,202608200408,04,08R,初日,4カド,4,62.11,B,福来 剛,A1,27.9,0.312,0.5,0.5,0.5,0.5,0.5,0.5,バランス,4,1,まくり,1,1
2026-08-20,202608200408,04,08R,初日,4→5展開,5,61.29,B,松下 直也,B1,34.7,0.574,0.5,0.5,0.5,0.5,0.5,0.5,バランス,4,1,まくり,0,0
2026-08-20,202608200412,04,12R,初日,4→5展開,5,63.16,B,上野 真之介,A1,30.0,0.354,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,2,抜き,0,0
2026-08-20,202608200501,05,01R,3日目以降,4カド,4,60.07,B,三浦 裕貴,B1,35.2,0.553,0.802,1.0,0.2,0.9,0.56,0.866,出足・回り足寄り,2,3,差し,0,0
2026-08-20,202608200902,09,02R,3日目以降,4カド,4,60.63,B,宇留田 翔平,A2,41.1,0.654,0.483,0.8,1.0,0.4,0.837,0.429,伸び寄り,6,3,差し,0,0
2026-08-20,202608200902,09,02R,3日目以降,4→5展開,5,64.14,B,宇恵 有香,B2,25.9,0.614,0.828,0.6,1.0,0.8,0.846,0.81,バランス,6,3,差し,0,0
2026-08-20,202608200907,09,07R,3日目以降,4→5展開,5,60.14,B,市川 美宏,B1,40.0,0.661,0.514,0.4,0.6,0.5,0.523,0.505,バランス,1,3,逃げ,0,0
2026-08-20,202608200912,09,12R,3日目以降,4→5展開,5,65.7,B,井口 佳典,A1,36.8,0.485,0.429,0.8,0.0,0.5,0.326,0.475,バランス,2,1,差し,0,0
2026-08-20,202608201106,11,06R,3日目以降,4カド,4,69.59,B,太田 和美,A1,33.7,0.459,0.631,0.4,0.2,0.7,0.346,0.676,出足・回り足寄り,1,3,逃げ,0,0
2026-08-20,202608201301,13,01R,3日目以降,3攻め,3,72.04,A,松井 友汰,A2,43.3,0.641,1.0,0.6,1.0,1.0,0.88,1,バランス,3,5,まくり差し,1,1
2026-08-20,202608201305,13,05R,3日目以降,4→5展開,5,61.47,B,真庭 明志,A2,33.3,0.475,0.698,0.2,0.698,0.7,0.549,0.699,出足・回り足寄り,4,6,まくり,0,0
2026-08-20,202608201307,13,07R,3日目以降,4カド,4,76.28,A,四宮 与寛,A2,38.3,0.43,0.801,0.4,0.801,0.8,0.681,0.8,バランス,1,4,逃げ,0,1
2026-08-20,202608201307,13,07R,3日目以降,4→5展開,5,70.37,A,土性 雅也,B2,25.5,0.406,0.702,0.2,0.702,0.7,0.551,0.701,バランス,1,4,逃げ,0,0
2026-08-20,202608201504,15,04R,3日目以降,3攻め,3,69.55,B,石丸 海渡,A1,32.7,0.58,0.744,1.0,0.4,0.8,0.649,0.78,バランス,1,2,逃げ,0,0
2026-08-20,202608201512,15,12R,3日目以降,4→5展開,5,61.72,B,松下 知幸,B1,40.5,0.43,0.432,0.6,0.0,0.5,0.266,0.476,出足・回り足寄り,3,1,まくり差し,0,0
2026-08-20,202608201604,16,04R,3日目以降,4カド,4,66.24,B,堀之内紀代子,A2,27.1,0.513,0.482,1.0,1.0,0.4,0.896,0.429,伸び寄り,5,1,まくり,0,0
