combo,odds,pair_prob,combo_prob,market_share,train_pair_count,ev,stake,date,race_code,venue,race,score3,tickets,composite_odds,actual_combo,hit,payout100,return
3-2-5,236.5,0.03395884114758537,0.0033673934917444227,0.030380118958552273,22,0.7963885607975559,200,2026-08-28,202608281111,11,11R,51.77,20,7.18,6-1-3,0,0,0
3-5-4,286.9,0.03389365757715182,0.0033609298220952533,0.025043214129305026,22,0.9642507659591281,200,2026-08-28,202608281111,11,11R,51.77,20,7.18,6-1-3,0,0,0
3-6-1,169.9,0.031050857802026165,0.003079034882880836,0.04228898254089236,20,0.5231280266014541,200,2026-08-28,202608281111,11,11R,51.77,20,7.18,6-1-3,0,0,0
3-6-4,153.5,0.021945736231639167,0.0021761616963544743,0.04680715396545676,14,0.33404082039041183,200,2026-08-28,202608281111,11,11R,51.77,20,7.18,6-1-3,0,0,0
3-5-6,188.1,0.020313859243861525,0.002014343101777355,0.03819722559116221,13,0.37889793744432043,200,2026-08-28,202608281111,11,11R,51.77,20,7.18,6-1-3,0,0,0
3-6-2,230.2,0.018701820422132635,0.0018544916800772595,0.031211547062109525,12,0.4269039847537851,200,2026-08-28,202608281111,11,11R,51.77,20,7.18,6-1-3,0,0,0
3-6-5,312.5,0.010967837240034592,0.0010875819813783811,0.02299167402783236,7,0.3398693691807441,100,2026-08-28,202608281111,11,11R,51.77,20,7.18,6-1-3,0,0,0
3-1-5,35.4,0.13356900907872166,0.015623292201069098,0.060962618320335726,87,0.553064543917846,1400,2026-08-28,202608281302,13,02R,55.1,5,5.0,1-6-3,0,0,0
3-1-4,19.5,0.10822193098518842,0.012658496622888283,0.11067059941230178,70,0.24684068414632152,1100,2026-08-28,202608281302,13,02R,55.1,5,5.0,1-6-3,0,0,0
3-1-2,28.1,0.10322809016371841,0.012074377335805226,0.07679988215444429,67,0.3392900031361269,1100,2026-08-28,202608281302,13,02R,55.1,5,5.0,1-6-3,0,0,0
3-1-6,15.5,0.06887610081342715,0.008056295813681304,0.1392307540993474,44,0.12487258511206022,800,2026-08-28,202608281302,13,02R,55.1,5,5.0,1-6-3,0,0,0
3-2-4,49.4,0.05702211618840804,0.006669759619237398,0.0436857629259086,37,0.32948612519032744,600,2026-08-28,202608281302,13,02R,55.1,5,5.0,1-6-3,0,0,0
3-1-5,8.0,0.13547775507671833,0.010447784989289262,0.21724119690631283,87,0.08358227991431409,2200,2026-08-28,202608281404,14,04R,45.66,3,5.17,1-6-5,0,0,0
3-1-2,23.7,0.10318571434289973,0.007957484657243934,0.07333036182491572,67,0.18859238637668121,1700,2026-08-28,202608281404,14,04R,45.66,3,5.17,1-6-5,0,0,0
3-1-6,38.2,0.06773124321977556,0.005223303750617568,0.0454955386191231,44,0.19953020327359114,1100,2026-08-28,202608281404,14,04R,45.66,3,5.17,1-6-5,0,0,0
3-1-5,12.3,0.13553269243799965,0.013969698745830565,0.22173919336122141,87,0.17182729457371596,1300,2026-08-28,202608281505,15,05R,52.47,6,5.01,1-2-3,0,0,0
3-1-4,29.1,0.10801495955650399,0.011133376146406198,0.09372481368876369,70,0.3239812458604204,1100,2026-08-28,202608281505,15,05R,52.47,6,5.01,1-2-3,0,0,0
3-1-2,18.4,0.10410049258436312,0.010729902096214751,0.14822783034472956,67,0.1974301985703514,1000,2026-08-28,202608281505,15,05R,52.47,6,5.01,1-2-3,0,0,0
3-1-6,79.6,0.06759406069712579,0.006967091466718964,0.03426371957717367,44,0.5545804807508294,700,2026-08-28,202608281505,15,05R,52.47,6,5.01,1-2-3,0,0,0
3-2-4,69.3,0.05696923733797614,0.005871963945195827,0.03935630704679688,37,0.4069271014020708,600,2026-08-28,202608281505,15,05R,52.47,6,5.01,1-2-3,0,0,0
3-6-4,377.6,0.02146226523736392,0.0022121701736740828,0.007222966309171143,14,0.8353154575793337,300,2026-08-28,202608281505,15,05R,52.47,6,5.01,1-2-3,0,0,0
3-1-5,23.5,0.13553862833896713,0.01698478479886666,0.22222519525293308,87,0.3991424427733665,500,2026-08-28,202608282302,23,02R,56.78,20,5.22,1-5-3,0,0,0
3-1-4,26.7,0.10925913238456995,0.013691615988777722,0.19559146398666397,70,0.36556614690036515,400,2026-08-28,202608282302,23,02R,56.78,20,5.22,1-5-3,0,0,0
3-1-2,56.3,0.10342300209367895,0.01296027158708414,0.09275829641996321,67,0.7296632903528371,400,2026-08-28,202608282302,23,02R,56.78,20,5.22,1-5-3,0,0,0
3-1-6,134.4,0.0676501537703057,0.008477460023612604,0.038856339943779225,44,1.139370627173534,300,2026-08-28,202608282302,23,02R,56.78,20,5.22,1-5-3,0,0,0
3-4-1,78.8,0.05729798769147037,0.007180196540825869,0.06627274223913614,37,0.5657994874170784,300,2026-08-28,202608282302,23,02R,56.78,20,5.22,1-5-3,0,0,0
3-2-4,168.4,0.056867312802193544,0.007126227274630045,0.03101123567959577,37,1.2000566730476996,300,2026-08-28,202608282302,23,02R,56.78,20,5.22,1-5-3,0,0,0
3-4-2,248.4,0.0552186103225993,0.006919623023454992,0.02102372016281774,36,1.71883435902622,300,2026-08-28,202608282302,23,02R,56.78,20,5.22,1-5-3,0,0,0
3-2-1,126.3,0.04935997941055831,0.006185458996000422,0.04134831423946103,32,0.7812234711948534,200,2026-08-28,202608282302,23,02R,56.78,20,5.22,1-5-3,0,0,0
3-4-6,444.1,0.0444184338398014,0.005566217904942629,0.011759270633739985,29,2.4719573715850216,200,2026-08-28,202608282302,23,02R,56.78,20,5.22,1-5-3,0,0,0
3-5-2,162.8,0.04161316593870202,0.005214680692361565,0.03207796123122805,27,0.8489500167164629,200,2026-08-28,202608282302,23,02R,56.78,20,5.22,1-5-3,0,0,0
3-5-1,64.2,0.04068817237895773,0.005098766751478945,0.08134411352716399,26,0.3273408254449483,200,2026-08-28,202608282302,23,02R,56.78,20,5.22,1-5-3,0,0,0
3-4-5,124.2,0.03562806033985509,0.004464667711997935,0.04204744032563548,23,0.5545117298301435,200,2026-08-28,202608282302,23,02R,56.78,20,5.22,1-5-3,0,0,0
3-2-5,139.5,0.03404501722846099,0.004266291449054547,0.03743578558024321,22,0.5951476571431094,200,2026-08-28,202608282302,23,02R,56.78,20,5.22,1-5-3,0,0,0
3-5-4,161.0,0.03398395843447491,0.004258639973688142,0.03243659682263309,22,0.6856410357637909,200,2026-08-28,202608282302,23,02R,56.78,20,5.22,1-5-3,0,0,0
3-2-6,366.4,0.033761868465230306,0.004230809159846845,0.014252980590731245,22,1.550168476167884,200,2026-08-28,202608282302,23,02R,56.78,20,5.22,1-5-3,0,0,0
3-6-1,418.7,0.030686688666328354,0.003845448412565656,0.012472634555633934,20,1.6100892503412403,200,2026-08-28,202608282302,23,02R,56.78,20,5.22,1-5-3,0,0,0
3-6-4,1127.0,0.021430641826517133,0.002685543184151704,0.004633799546090442,14,3.0266071685389706,200,2026-08-28,202608282302,23,02R,56.78,20,5.22,1-5-3,0,0,0
3-5-6,505.4,0.019973532676732665,0.002502948114090533,0.010332987907486995,13,1.2649899768613553,200,2026-08-28,202608282302,23,02R,56.78,20,5.22,1-5-3,0,0,0
3-6-2,732.8,0.01840765178986706,0.0023067225051257093,0.007126490295365623,12,1.6903662517561195,200,2026-08-28,202608282302,23,02R,56.78,20,5.22,1-5-3,0,0,0
3-6-5,1046.0,0.010748001600729133,0.0013468669149411421,0.004992631059697827,7,1.4088227930284347,100,2026-08-28,202608282302,23,02R,56.78,20,5.22,1-5-3,0,0,0
3-1-5,14.2,0.13430425910518023,0.01837653600758727,0.12116121423663191,87,0.2609468113077392,1800,2026-08-28,202608282303,23,03R,62.73,4,5.03,1-2-3,0,0,0
3-1-4,10.8,0.10881593355064764,0.014889028348138005,0.15930455945927527,70,0.16080150615989047,1500,2026-08-28,202608282303,23,03R,62.73,4,5.03,1-2-3,0,0,0
3-1-6,70.2,0.06747491167954767,0.009232433523324894,0.02450839376296543,44,0.6481168333374075,900,2026-08-28,202608282303,23,03R,62.73,4,5.03,1-2-3,0,0,0
3-4-2,46.4,0.05541471156677025,0.007582264696902217,0.037079509529314075,36,0.3518170819362629,800,2026-08-28,202608282303,23,03R,62.73,4,5.03,1-2-3,0,0,0
3-1-5,84.1,0.13430776800499616,0.012665695856631125,0.12144850540906131,87,1.0651850215426775,500,2026-08-29,202608290512,05,12R,50.81,20,10.21,1-3-5,0,0,0
3-1-4,72.8,0.10858381332185255,0.010239836272438355,0.14029971572667657,70,0.7454600806335122,400,2026-08-29,202608290512,05,12R,50.81,20,10.21,1-3-5,0,0,0
3-1-2,131.0,0.1032423583059171,0.00973611823982837,0.07796808629696225,67,1.2754314894175163,400,2026-08-29,202608290512,05,12R,50.81,20,10.21,1-3-5,0,0,0
3-1-6,87.8,0.06859640324886916,0.006468882577042605,0.11633051600116237,44,0.5679678902643407,300,2026-08-29,202608290512,05,12R,50.81,20,10.21,1-3-5,0,0,0
3-4-1,155.7,0.0572897630934339,0.005402626562991442,0.06559935327490081,37,0.8411889558577675,300,2026-08-29,202608290512,05,12R,50.81,20,10.21,1-3-5,0,0,0
3-2-4,464.4,0.05675717351598456,0.005352401488860703,0.021993581621236123,37,2.4856552514269104,300,2026-08-29,202608290512,05,12R,50.81,20,10.21,1-3-5,0,0,0
3-4-2,464.4,0.055230455958732654,0.005208426642681947,0.021993581621236123,36,2.418793332861496,300,2026-08-29,202608290512,05,12R,50.81,20,10.21,1-3-5,0,0,0
3-2-1,255.6,0.04934302497007022,0.004653221151689575,0.03996016942449943,32,1.1893633263718553,200,2026-08-29,202608290512,05,12R,50.81,20,10.21,1-3-5,0,0,0
3-4-6,249.5,0.044774804904093475,0.004222421899931713,0.04093715152265352,29,1.0534942640329623,200,2026-08-29,202608290512,05,12R,50.81,20,10.21,1-3-5,0,0,0
3-5-2,439.3,0.041505346133384365,0.003914100415473299,0.023250214670844652,27,1.7194643125174205,200,2026-08-29,202608290512,05,12R,50.81,20,10.21,1-3-5,0,0,0
3-5-1,189.6,0.040352615022701196,0.003805393809226619,0.05387035498366063,26,0.721502666229367,200,2026-08-29,202608290512,05,12R,50.81,20,10.21,1-3-5,0,0,0
3-4-5,213.9,0.035697715308496275,0.0033664203611603427,0.04775044088313256,23,0.7200773152521973,200,2026-08-29,202608290512,05,12R,50.81,20,10.21,1-3-5,0,0,0
3-5-4,298.2,0.03400612609212126,0.003206897536477813,0.03425157379242809,22,0.9562968453776838,200,2026-08-29,202608290512,05,12R,50.81,20,10.21,1-3-5,0,0,0
3-2-6,349.4,0.03394482386135979,0.0032011165200727977,0.02923245364883244,22,1.1184701121134355,200,2026-08-29,202608290512,05,12R,50.81,20,10.21,1-3-5,0,0,0
3-2-5,405.4,0.03389550440970267,0.0031964655219675975,0.025194423544405663,22,1.295847122605664,200,2026-08-29,202608290512,05,12R,50.81,20,10.21,1-3-5,0,0,0
3-6-1,204.9,0.031143179539743583,0.002936911586857554,0.04984782481650588,20,0.6017731841471128,200,2026-08-29,202608290512,05,12R,50.81,20,10.21,1-3-5,0,0,0
3-6-4,502.5,0.021622302394711076,0.0020390593181574563,0.020326008566969263,14,1.0246273073741219,200,2026-08-29,202608290512,05,12R,50.81,20,10.21,1-3-5,0,0,0
3-5-6,301.9,0.020260541023589613,0.0019106404216771586,0.03383179630639966,13,0.5768223433043341,200,2026-08-29,202608290512,05,12R,50.81,20,10.21,1-3-5,0,0,0
3-6-2,627.1,0.018519540583490993,0.0017464579444601315,0.016287385273324916,12,1.0952037769709484,200,2026-08-29,202608290512,05,12R,50.81,20,10.21,1-3-5,0,0,0
3-6-5,520.4,0.010926740306749408,0.001030430119459152,0.019626862615107717,7,0.5362358341665426,100,2026-08-29,202608290512,05,12R,50.81,20,10.21,1-3-5,0,0,0
3-1-5,67.3,0.13368094404084319,0.011362616225610652,0.07012729334403565,87,0.7647040719835969,600,2026-08-29,202608291110,11,10R,48.21,17,5.07,,0,0,0
3-1-4,54.0,0.10793770242398724,0.009174491530694278,0.08739938596395554,70,0.495422542657491,500,2026-08-29,202608291110,11,10R,48.21,17,5.07,,0,0,0
3-1-2,92.3,0.10291460032811077,0.008747537773096137,0.051132901864069324,67,0.8073977364567735,500,2026-08-29,202608291110,11,10R,48.21,17,5.07,,0,0,0
3-1-6,21.5,0.06985666854155362,0.005937678860158622,0.21951473683970227,44,0.12766009549341037,300,2026-08-29,202608291110,11,10R,48.21,17,5.07,,0,0,0
3-4-1,140.8,0.05689794993425171,0.004836213371812999,0.033519650866857945,37,0.6809388427512703,300,2026-08-29,202608291110,11,10R,48.21,17,5.07,,0,0,0
3-2-4,195.1,0.05678400612515351,0.004826528373076967,0.024190501496943104,37,0.9416556855873163,300,2026-08-29,202608291110,11,10R,48.21,17,5.07,,0,0,0
3-4-2,227.7,0.05521498781198261,0.004693164915245095,0.020727127106076413,36,1.068633651201308,300,2026-08-29,202608291110,11,10R,48.21,17,5.07,,0,0,0
3-2-1,182.1,0.04917151078583974,0.004179481303799504,0.02591744559062932,32,0.7610835454218897,300,2026-08-29,202608291110,11,10R,48.21,17,5.07,,0,0,0
3-4-6,138.0,0.04469251614931329,0.003798775605642037,0.03419975972502608,29,0.5242310335786011,300,2026-08-29,202608291110,11,10R,48.21,17,5.07,,0,0,0
3-5-2,207.0,0.04149984537180683,0.003527404895030925,0.022799839816684053,27,0.7301728132714015,200,2026-08-29,202608291110,11,10R,48.21,17,5.07,,0,0,0
3-5-1,227.7,0.039947812239463525,0.00339548514402392,0.020727127106076413,26,0.7731519672942466,200,2026-08-29,202608291110,11,10R,48.21,17,5.07,,0,0,0
3-4-5,213.4,0.03538462361287214,0.0030076231229928018,0.022116058303906273,23,0.6418267744466639,200,2026-08-29,202608291110,11,10R,48.21,17,5.07,,0,0,0
3-2-6,115.7,0.03408600202862667,0.0028972428530901033,0.04079141609380811,22,0.33521099810252497,200,2026-08-29,202608291110,11,10R,48.21,17,5.07,,0,0,0
3-2-5,192.4,0.03388738898554561,0.002880361136685997,0.024529973191546768,22,0.5541814826983859,200,2026-08-29,202608291110,11,10R,48.21,17,5.07,,0,0,0
3-5-4,210.1,0.03386214877493036,0.002878215768632738,0.022463430947423126,22,0.6047131329897383,200,2026-08-29,202608291110,11,10R,48.21,17,5.07,,0,0,0
3-6-1,28.7,0.032542837712393476,0.0027660769339366794,0.164444837702216,20,0.0793864080039827,200,2026-08-29,202608291110,11,10R,48.21,17,5.07,,0,0,0
3-6-4,102.7,0.021935326857837306,0.001864459460974369,0.04595488648542939,14,0.19147998664206772,200,2026-08-29,202608291110,11,10R,48.21,17,5.07,,0,0,0
3-1-5,12.7,0.13501977506071836,0.01735705082845281,0.17974408309631526,87,0.22043454552135067,1600,2026-08-29,202608291309,13,09R,57.54,5,5.03,,0,0,0
3-1-4,10.5,0.10952555417558497,0.014079719877960044,0.2174047481260194,70,0.14783705871858047,1300,2026-08-29,202608291309,13,09R,57.54,5,5.03,,0,0,0
3-2-4,177.0,0.056646068907944845,0.007281960711496447,0.012896891837984202,37,1.2889070459348713,800,2026-08-29,202608291309,13,09R,57.54,5,5.03,,0,0,0
3-4-2,81.1,0.055305616453960066,0.007109642979768075,0.028147347167980317,36,0.5765920456591909,700,2026-08-29,202608291309,13,09R,57.54,5,5.03,,0,0,0
3-5-2,149.9,0.04140737080539785,0.005322996867819398,0.015228484691949323,27,0.7979172304861277,600,2026-08-29,202608291309,13,09R,57.54,5,5.03,,0,0,0
3-1-5,39.9,0.13382264636938532,0.014259437638683295,0.08172917149342249,87,0.5689515617834635,1400,2026-08-29,202608291707,17,07R,53.16,5,5.06,,0,0,0
3-1-4,14.5,0.10961705201797318,0.011680216762954238,0.22489613397155564,70,0.16936314306283645,1100,2026-08-29,202608291707,17,07R,53.16,5,5.06,,0,0,0
3-1-2,35.7,0.10340573274063766,0.011018371236116865,0.09134436813970748,67,0.3933558531293721,1100,2026-08-29,202608291707,17,07R,53.16,5,5.06,,0,0,0
3-1-6,19.7,0.06919734580080601,0.00737330537079207,0.16553268744099273,44,0.14525411580460376,800,2026-08-29,202608291707,17,07R,53.16,5,5.06,,0,0,0
3-4-1,40.0,0.05748427295956872,0.006125221909073981,0.08152484856468893,37,0.24500887636295926,600,2026-08-29,202608291707,17,07R,53.16,5,5.06,,0,0,0
3-1-5,21.2,0.13557106734025734,0.018420759861642346,0.224881138483569,87,0.3905201090668177,500,2026-08-30,202608300810,08,10R,60.79,19,5.04,3-1-6,0,0,0
3-1-4,42.1,0.10825333506506911,0.014708954709714832,0.11324180845253354,70,0.6192469932789945,500,2026-08-30,202608300810,08,10R,60.79,19,5.04,3-1-6,0,0,0
3-1-2,105.4,0.10284253141195031,0.013973760123524526,0.04523225935343133,67,1.472834317019485,400,2026-08-30,202608300810,08,10R,60.79,19,5.04,3-1-6,0,0,0
3-1-6,46.1,0.06843866937413896,0.009299124942545851,0.10341605500762825,44,0.42868965985136376,300,2026-08-30,202608300810,08,10R,60.79,19,5.04,3-1-6,1,3330,9990
3-4-1,85.2,0.05717198582745248,0.007768260901107416,0.05595633962267209,37,0.6618558287743519,300,2026-08-30,202608300810,08,10R,60.79,19,5.04,3-1-6,0,0,0
3-2-4,297.5,0.05668427655955771,0.007701993256524823,0.016025143313787103,37,2.291342993816135,300,2026-08-30,202608300810,08,10R,60.79,19,5.04,3-1-6,0,0,0
3-4-2,252.6,0.05519234973730796,0.007499277247401503,0.018873634742088925,36,1.8943174326936196,300,2026-08-30,202608300810,08,10R,60.79,19,5.04,3-1-6,0,0,0
3-2-1,188.6,0.049163703958349694,0.006680133175116712,0.02527826158988156,32,1.2598731168270119,300,2026-08-30,202608300810,08,10R,60.79,19,5.04,3-1-6,0,0,0
3-4-6,183.4,0.0445923051527701,0.006058992976979651,0.025994984383051593,29,1.111219311978068,200,2026-08-30,202608300810,08,10R,60.79,19,5.04,3-1-6,0,0,0
3-5-2,130.0,0.04166928762286334,0.00566182708424057,0.03667292412193587,27,0.7360375209512741,200,2026-08-30,202608300810,08,10R,60.79,19,5.04,3-1-6,0,0,0
3-5-1,61.4,0.04064300771034173,0.0055223809900976336,0.07764625628422903,26,0.3390741927919947,200,2026-08-30,202608300810,08,10R,60.79,19,5.04,3-1-6,0,0,0
3-4-5,188.6,0.03542324594308252,0.004813144278046523,0.02527826158988156,23,0.9077590108395743,200,2026-08-30,202608300810,08,10R,60.79,19,5.04,3-1-6,0,0,0
3-5-4,143.9,0.0339924336884373,0.004618732229318128,0.03313050824080377,22,0.6646355677988787,200,2026-08-30,202608300810,08,10R,60.79,19,5.04,3-1-6,0,0,0
3-2-5,247.9,0.0338226743798245,0.004595666131812335,0.019231464848130948,22,1.139265634076278,200,2026-08-30,202608300810,08,10R,60.79,19,5.04,3-1-6,0,0,0
3-2-6,267.8,0.03380522003481471,0.004593294517394337,0.017802390350454302,22,1.2300842717582035,200,2026-08-30,202608300810,08,10R,60.79,19,5.04,3-1-6,0,0,0
3-6-1,117.4,0.031030337218445628,0.004216256473751568,0.04060885976023562,20,0.49498851001843414,200,2026-08-30,202608300810,08,10R,60.79,19,5.04,3-1-6,0,0,0
3-6-4,196.9,0.021669773404462397,0.0029443870286715115,0.024212697490358873,14,0.5797498059454206,200,2026-08-30,202608300810,08,10R,60.79,19,5.04,3-1-6,0,0,0
3-6-2,352.4,0.018485845548027544,0.0025117698662427542,0.013528604244755002,12,0.8851477008639466,200,2026-08-30,202608300810,08,10R,60.79,19,5.04,3-1-6,0,0,0
3-6-5,169.5,0.01103055543774292,0.0014987800630736686,0.028126726465201545,7,0.25404322069098684,100,2026-08-30,202608300810,08,10R,60.79,19,5.04,3-1-6,0,0,0
3-1-5,26.1,0.13417574020533618,0.009677355983123748,0.11063872931189912,87,0.2525789911595298,1600,2026-08-30,202608301411,14,11R,43.81,4,5.11,1-3-2,0,0,0
3-1-4,18.4,0.10878703673085997,0.007846208854019215,0.1569386323391613,70,0.14437024291395353,1300,2026-08-30,202608301411,14,11R,43.81,4,5.11,1-3-2,0,0,0
3-1-2,13.4,0.10492211082150218,0.007567453068390494,0.2154978235104901,67,0.10140387111643262,1300,2026-08-30,202608301411,14,11R,43.81,4,5.11,1-3-2,0,0,0
3-1-6,35.2,0.06817754019258868,0.004917269884166201,0.08203610326819794,44,0.1730878999226503,800,2026-08-30,202608301411,14,11R,43.81,4,5.11,1-3-2,0,0,0
3-1-5,37.3,0.134145383812487,0.00908210978484919,0.10815329964737246,87,0.33876269497487477,700,2026-08-30,202608301605,16,05R,41.65,14,5.02,3-5-1,0,0,0
3-1-4,47.5,0.10790752734800405,0.007305715501594194,0.08492880161783142,70,0.3470214863257242,600,2026-08-30,202608301605,16,05R,41.65,14,5.02,3-5-1,0,0,0
3-1-2,84.8,0.10287111019398633,0.006964732515709079,0.04757214713262963,67,0.5906093173321298,500,2026-08-30,202608301605,16,05R,41.65,14,5.02,3-5-1,0,0,0
3-1-6,183.4,0.06744422939567937,0.004566209274724926,0.021996281771248596,44,0.8374427809845514,400,2026-08-30,202608301605,16,05R,41.65,14,5.02,3-5-1,0,0,0
3-2-4,60.6,0.05730161349897402,0.003879518846314821,0.06656960522849822,37,0.23509884208667817,300,2026-08-30,202608301605,16,05R,41.65,14,5.02,3-5-1,0,0,0
3-4-1,67.4,0.05721958331516923,0.0038739651171158505,0.0598533839294806,37,0.26110524889360837,300,2026-08-30,202608301605,16,05R,41.65,14,5.02,3-5-1,0,0,0
3-4-2,72.3,0.05564332128883629,0.003767246686962073,0.05579693052347155,36,0.2723719354673579,300,2026-08-30,202608301605,16,05R,41.65,14,5.02,3-5-1,0,0,0
3-2-1,119.5,0.04926727707195728,0.0033355662822774535,0.03375831026650203,32,0.3986001707321557,300,2026-08-30,202608301605,16,05R,41.65,14,5.02,3-5-1,0,0,0
3-4-6,157.7,0.04458724841945307,0.0030187120394382268,0.02558096434272031,29,0.4760508886194083,300,2026-08-30,202608301605,16,05R,41.65,14,5.02,3-5-1,0,0,0
3-5-2,90.6,0.041765211475907456,0.0028276503076830133,0.04452668958992266,27,0.256185117876081,300,2026-08-30,202608301605,16,05R,41.65,14,5.02,3-5-1,0,0,0
3-5-1,58.4,0.04053834948799477,0.0027445874772791235,0.06907736432957179,26,0.1602839086731008,300,2026-08-30,202608301605,16,05R,41.65,14,5.02,3-5-1,1,6630,19890
3-4-5,30.8,0.03671423340015743,0.0024856814966730746,0.13097785963788935,23,0.0765589900975307,300,2026-08-30,202608301605,16,05R,41.65,14,5.02,3-5-1,0,0,0
3-2-5,90.6,0.034131623689647915,0.00231082982264863,0.04452668958992266,22,0.20936118193196587,200,2026-08-30,202608301605,16,05R,41.65,14,5.02,3-5-1,0,0,0
3-6-4,375.6,0.021505227034667285,0.0014559787845548977,0.0107404634633839,14,0.5468656314788196,200,2026-08-30,202608301605,16,05R,41.65,14,5.02,3-5-1,0,0,0
3-1-5,11.6,0.13606860392526818,0.018653789245581108,0.2656169463813325,87,0.21638395524874085,900,2026-08-30,202608302103,21,03R,63.18,9,5.02,3-2-5,0,0,0
3-1-4,26.2,0.10830658193719409,0.01484786420293757,0.11760139610776552,70,0.38901404211696433,800,2026-08-30,202608302103,21,03R,63.18,9,5.02,3-2-5,0,0,0
3-1-2,35.5,0.10335014525853942,0.01416838104116815,0.08679314304291427,67,0.5029775269614694,700,2026-08-30,202608302103,21,03R,63.18,9,5.02,3-2-5,0,0,0
