combo,combo_prob,date,ev,hit,market_share,model,odds,pair_prob,period,race_code,return,stake,train_pair_count
3-1-4,0.016912201641592083,2026-08-15,1.095910666375167,0,0.038996062760402704,3攻め頭,64.8,0.07046741493794088,latest_month,202608150505,0,600,3
3-1-6,0.016155027382099434,2026-08-15,1.9951458816892802,0,0.020461092039466357,3攻め頭,123.5,0.06731252630459002,latest_month,202608150505,0,600,3
3-4-1,0.01588635858912297,2026-08-15,2.8913172632203805,0,0.013884312455352172,3攻め頭,182.0,0.06619307446048547,latest_month,202608150505,0,500,3
3-6-2,0.010710505991650701,2026-08-15,2.2213589426683553,0,0.012183919319547229,3攻め頭,207.4,0.044627050096944204,latest_month,202608150505,0,400,2
3-1-5,0.03935984509907417,2026-08-15,0.4014704200105565,0,0.1501437555349841,3攻め頭,10.2,0.19576914987829516,latest_month,202608150506,0,1500,8
3-1-2,0.022943719822821756,2026-08-15,0.7732033580290932,0,0.04544410404916432,3攻め頭,33.7,0.11411814537007052,latest_month,202608150506,0,900,5
3-1-4,0.014166698919523846,2026-08-15,0.5567512675372871,0,0.03896860830678976,3攻め頭,39.3,0.07046274183945359,latest_month,202608150506,0,600,3
3-4-1,0.014024249287334348,2026-08-15,0.6170669686427113,0,0.03480605241947358,3攻め頭,44.0,0.06975422168842103,latest_month,202608150506,0,600,3
3-1-6,0.01318557807145425,2026-08-15,1.9606954592252468,0,0.010299033668169722,3攻め頭,148.7,0.06558281424139059,latest_month,202608150506,0,600,3
3-4-2,0.009153698748029853,2026-08-15,0.801864010327415,0,0.01748249208284061,3攻め頭,87.6,0.04552893482261116,latest_month,202608150506,0,400,2
3-4-6,0.008804630870754601,2026-08-15,1.8516138721196926,0,0.007282293421097658,3攻め頭,210.3,0.043792730795080455,latest_month,202608150506,0,400,2
3-1-5,0.044791877340705666,2026-08-15,1.2586517532738293,0,0.07781033239477171,3攻め頭,28.1,0.18345707785442925,latest_month,202608150602,0,1300,8
3-1-2,0.027035403086983278,2026-08-15,2.3142305042457685,0,0.025542877807162214,3攻め頭,85.6,0.11073070260547443,latest_month,202608150602,0,900,5
3-1-4,0.01854413039755857,2026-08-15,0.5693048032050481,0,0.07122053225710376,3攻め頭,30.7,0.07595243102248576,latest_month,202608150602,0,600,3
3-4-1,0.017827932255497322,2026-08-15,0.7220312563476415,0,0.05398692198254531,3攻め頭,40.5,0.07301905055022048,latest_month,202608150602,0,600,3
3-1-6,0.016311840458033196,2026-08-15,2.0373488732083462,0,0.017505767336213653,3攻め頭,124.9,0.06680949231254703,latest_month,202608150602,0,600,3
3-4-5,0.015798233935428178,2026-08-15,0.2654103301151934,0,0.13014704406506458,3攻め頭,16.8,0.06470587984086207,latest_month,202608150602,0,500,2
3-5-1,0.012858734315929484,2026-08-15,0.473201422826205,0,0.05941495489926863,3攻め頭,36.8,0.052666375302003174,latest_month,202608150602,0,500,2
3-1-5,0.0418393243808091,2026-08-15,3.004063490542093,0,0.02295425165839712,3攻め頭,71.8,0.1741198726227059,latest_month,202608151006,0,1500,8
3-1-2,0.029883874064490376,2026-08-15,0.4661884354060499,1,0.1056484146841611,3攻め頭,15.6,0.12436568760581465,latest_month,202608151006,14630,1100,5
3-1-4,0.020563163251178507,2026-08-15,0.26526480594020274,0,0.12776087357154364,3攻め頭,12.9,0.08557631890579466,latest_month,202608151006,0,800,3
3-1-6,0.016880215112346057,2026-08-15,0.7376654004095227,0,0.037714308216771464,3攻め頭,43.7,0.07024924395179089,latest_month,202608151006,0,700,3
3-4-5,0.01102665156568037,2026-08-15,0.9273413966737191,0,0.01959709000086698,3攻め頭,84.1,0.04588886638312629,latest_month,202608151006,0,500,2
3-6-2,0.01087203772198801,2026-08-15,1.1328663306311506,0,0.015816845192638318,3攻め頭,104.2,0.04524542045832142,latest_month,202608151006,0,400,2
4-3-5,0.011669134615148662,2026-08-15,0.5029397019129074,0,0.046210640994098384,4刺され,43.1,0.3361296252271374,latest_month,202608151010,0,2500,4
4-5-6,0.003545818569871004,2026-08-15,0.04254982283845205,0,0.16597321890380334,4刺され,12.0,0.1021373654792636,latest_month,202608151010,0,800,0
4-3-2,0.003153446819015558,2026-08-15,0.2778186647552706,0,0.022607021871119643,4刺され,88.1,0.09083509038222748,latest_month,202608151010,0,800,1
4-6-5,0.003061138333701587,2026-08-15,0.04254982283845206,0,0.14328623214716837,4刺され,13.9,0.08817614285979593,latest_month,202608151010,0,700,0
4-2-1,0.0004267785640767508,2026-08-15,0.04254982283845206,0,0.019976716417709532,4刺され,99.7,0.012293363949359712,latest_month,202608151010,0,200,0
3-1-5,0.052457210650817744,2026-08-15,1.2852016609450347,1,0.14410642055312145,3攻め頭,24.5,0.1947415183920207,latest_month,202608151107,31920,1200,8
3-1-2,0.029899516084575573,2026-08-15,3.892916994211739,0,0.02711679956644759,3攻め頭,130.2,0.11099860418152302,latest_month,202608151107,0,700,5
3-5-4,0.021098088122380697,2026-08-15,0.35444788045599573,0,0.21015519663996882,3攻め頭,16.8,0.07832428878978194,latest_month,202608151107,0,500,2
3-5-1,0.020505956085783636,2026-08-15,0.3670566139355271,0,0.1972406314833227,3攻め頭,17.9,0.07612606493333154,latest_month,202608151107,0,500,2
3-1-4,0.01934636221635157,2026-08-15,1.4548464386696383,0,0.04694956520680155,3攻め頭,75.2,0.07182120258839177,latest_month,202608151107,0,500,3
3-4-1,0.0189437613398569,2026-08-15,1.7522979239367633,0,0.038168727605961905,3攻め頭,92.5,0.0703265919329297,latest_month,202608151107,0,500,3
3-1-6,0.017578053523295684,2026-08-15,7.403876144012142,0,0.008382258555440352,3攻め頭,421.2,0.06525655464773454,latest_month,202608151107,0,400,3
3-2-5,0.012811469421130511,2026-08-15,1.5373763305356614,0,0.029421727529595633,3攻め頭,120.0,0.047561145111420546,latest_month,202608151107,0,400,2
3-6-2,0.011625998246814944,2026-08-15,11.509738264346794,0,0.0035662700035873495,3攻め頭,990.0,0.043160216170823384,latest_month,202608151107,0,300,2
3-1-5,0.04812084218700224,2026-08-15,4.2683187019870985,0,0.06890504960051895,3攻め頭,88.7,0.18194128503838625,latest_month,202608151202,0,700,8
3-1-2,0.03506747982609521,2026-08-15,1.39217894909598,0,0.15395158437194031,3攻め頭,39.7,0.1325875037228835,latest_month,202608151202,0,500,5
3-1-6,0.01966979262530146,2026-08-15,1.941408532117254,0,0.061923788242816934,3攻め頭,98.7,0.07437000650941566,latest_month,202608151202,0,300,3
3-1-4,0.019468048589304534,2026-08-15,2.0714003699020025,0,0.05744246146208676,3攻め頭,106.4,0.0736072274829084,latest_month,202608151202,0,300,3
3-4-1,0.01774351433954769,2026-08-15,5.667278480051532,0,0.019135497493944997,3攻め頭,319.4,0.06708689319045874,latest_month,202608151202,0,300,3
3-2-5,0.01484673486400825,2026-08-15,1.137259890583032,0,0.07978952871496126,3攻め頭,76.6,0.056134387866376395,latest_month,202608151202,0,300,2
3-2-1,0.01369625317985619,2026-08-15,0.4670422334330961,0,0.17923395599900385,3攻め頭,34.1,0.05178450314876662,latest_month,202608151202,0,300,1
3-5-1,0.013438430923383897,2026-08-15,1.693242296346371,0,0.04850696745687326,3攻め頭,126.0,0.05080969658840397,latest_month,202608151202,0,300,2
3-4-2,0.012862825671877527,2026-08-15,2.2008294724582447,0,0.03572108649658697,3攻め頭,171.1,0.04863337642495098,latest_month,202608151202,0,300,2
3-6-2,0.01254709311173679,2026-08-15,2.671276123488763,0,0.02870774025160184,3攻め頭,212.9,0.047439615361974795,latest_month,202608151202,0,200,2
3-5-4,0.012087481569238685,2026-08-15,3.993703910476461,0,0.0184984197928754,3攻め頭,330.4,0.045701858688149015,latest_month,202608151202,0,200,2
3-4-6,0.011771611428106859,2026-08-15,6.26602876318128,0,0.011482017470535472,3攻め頭,532.3,0.044507577441793275,latest_month,202608151202,0,200,2
3-4-5,0.011685433312300864,2026-08-15,7.464654799897792,0,0.009567748746972499,3攻め頭,638.8,0.0441817444675698,latest_month,202608151202,0,200,2
3-5-2,0.007724528508474415,2026-08-15,1.0134581403118432,0,0.04658443521010695,3攻め頭,131.2,0.02920586131235864,latest_month,202608151202,0,200,1
3-2-4,0.007523627409194308,2026-08-15,1.0916783370740941,0,0.04212183252629932,3攻め頭,145.1,0.02844626936617861,latest_month,202608151202,0,200,1
3-2-6,0.003159007124141831,2026-08-15,0.2751495205127535,0,0.07017081400190622,3攻め頭,87.1,0.011943968340749999,latest_month,202608151202,0,100,0
3-6-4,0.001005296019410864,2026-08-15,0.27514952051275343,0,0.02233057325380355,3攻め頭,273.7,0.003800948638945286,latest_month,202608151202,0,100,0
3-5-6,0.0008614574843855776,2026-08-15,0.2751495205127535,0,0.019135497493944997,3攻め頭,319.4,0.003257105956416171,latest_month,202608151202,0,100,0
3-6-1,0.0007466744111607962,2026-08-15,0.2751495205127534,0,0.016585828764086923,3攻め頭,368.5,0.002823119789631817,latest_month,202608151202,0,100,0
3-6-5,0.00045942481301177736,2026-08-15,0.27514952051275343,0,0.010205172649133464,3攻め頭,598.9,0.0017370506636822922,latest_month,202608151202,0,100,0
3-1-5,0.03773585434141044,2026-08-15,0.8000001120379013,0,0.11073951586887754,3攻め頭,21.2,0.18906204525427703,latest_month,202608151203,0,2000,8
3-1-2,0.02484253003360296,2026-08-15,0.5490199137426254,0,0.10622976182896848,3攻め頭,22.1,0.12446464031131378,latest_month,202608151203,0,1300,5
3-1-4,0.02087879902697311,2026-08-15,0.2046122304643365,0,0.2395589526959391,3攻め頭,9.8,0.1046057791822875,latest_month,202608151203,0,1100,3
3-6-2,0.008645561744988525,2026-08-15,4.532003466722985,0,0.004478591637581464,3攻め頭,524.2,0.04331550495958834,latest_month,202608151203,0,500,2
3-5-6,0.0002282745761194282,2026-08-15,0.07975913689612821,0,0.006719169251345746,3攻め頭,349.4,0.0011436883832077866,latest_month,202608151203,0,100,0
3-1-5,0.04165444264253386,2026-08-15,6.0523905159601705,0,0.03500022341409032,3攻め頭,145.3,0.17617025079388773,latest_month,202608151710,0,600,8
3-1-2,0.027017682425003176,2026-08-15,2.966541530265349,0,0.04631632479114139,3攻め頭,109.8,0.1142666084750879,latest_month,202608151710,0,500,5
3-4-1,0.01864551028891712,2026-08-15,1.0739813926416262,0,0.08829049413311327,3攻め頭,57.6,0.0788579564481895,latest_month,202608151710,0,300,3
3-4-2,0.0184841517644403,2026-08-15,0.4491648878758993,0,0.2092811712784907,3攻め頭,24.3,0.07817551851548779,latest_month,202608151710,0,300,2
3-1-4,0.01821694141793434,2026-08-15,1.1932096628746993,0,0.07764171697812708,3攻め頭,65.5,0.07704539863457482,latest_month,202608151710,0,300,3
3-1-6,0.016442261784657953,2026-08-15,2.4926468865541453,0,0.033545728641605044,3攻め頭,151.6,0.0695396984921881,latest_month,202608151710,0,300,3
3-4-5,0.01301061407463736,2026-08-15,0.902936616779833,0,0.0732785657358404,3攻め頭,69.4,0.05502613884865369,latest_month,202608151710,0,300,2
3-2-4,0.012994599245302715,2026-08-15,0.33396120060427975,0,0.1978806405473667,3攻め頭,25.7,0.05495840690167945,latest_month,202608151710,0,300,1
3-4-6,0.012042788216486501,2026-08-15,1.2440200227630556,0,0.04923071115263624,3攻め頭,103.3,0.050932887004704046,latest_month,202608151710,0,300,2
3-2-5,0.01110304250779556,2026-08-15,2.1817478527818275,0,0.025880572326042364,3攻め頭,196.5,0.04695839528953913,latest_month,202608151710,0,300,2
3-5-4,0.010853529667441282,2026-08-15,2.804552066066827,0,0.019680853181375097,3攻め頭,258.4,0.045903123945765976,latest_month,202608151710,0,200,2
3-5-1,0.010618841589276427,2026-08-15,3.8992386315823038,0,0.013849489275782475,3攻め頭,367.2,0.044910551366090644,latest_month,202608151710,0,200,2
3-6-2,0.010574804464000005,2026-08-15,4.216174539796802,0,0.01275528583412923,3攻め頭,398.7,0.04472430397176668,latest_month,202608151710,0,200,2
3-2-1,0.006483329645519158,2026-08-15,0.9135011470536494,0,0.03609320413106688,3攻め頭,140.9,0.02742011985209649,latest_month,202608151710,0,200,1
3-5-2,0.005441468161916927,2026-08-15,2.7114835850832044,0,0.010205764523514597,3攻め頭,498.3,0.02301374715293866,latest_month,202608151710,0,200,1
3-2-6,0.0011440551870741836,2026-08-15,0.20467147296757143,0,0.028426676702444517,3攻め頭,178.9,0.004838583268501196,latest_month,202608151710,0,100,0
3-6-1,0.0006307287302544574,2026-08-15,0.20467147296757143,0,0.015671902810685128,3攻め頭,324.5,0.002667557925223001,latest_month,202608151710,0,100,0
3-6-4,0.0005573841856415344,2026-08-15,0.20467147296757143,0,0.013849489275782475,3攻め頭,367.2,0.0023573598767289324,latest_month,202608151710,0,100,0
3-5-6,0.00032272386150673506,2026-08-15,0.20467147296757138,0,0.008018814982761469,3攻め頭,634.2,0.0013649046779168458,latest_month,202608151710,0,100,0
3-6-5,0.00020534912508033646,2026-08-15,0.20467147296757135,0,0.005102370284004538,3攻め頭,996.7,0.0008684885589794959,latest_month,202608151710,0,100,0
3-1-5,0.045509933461188326,2026-08-15,6.421451611373673,0,0.028791090229991045,3攻め頭,141.1,0.175113377060424,latest_month,202608151904,0,700,8
3-1-2,0.02890703272330599,2026-08-15,4.1250335696157645,0,0.02846827492257699,3攻め頭,142.7,0.1112286425400131,latest_month,202608151904,0,500,5
3-4-1,0.02136805255989339,2026-08-15,0.8034387762519916,0,0.10804316041095043,3攻め頭,37.6,0.08222011241037454,latest_month,202608151904,0,400,3
3-4-6,0.020617944351591186,2026-08-15,0.3876173538099143,0,0.21608632082190085,3攻め頭,18.8,0.07933384184202567,latest_month,202608151904,0,400,2
3-1-6,0.02018275342792421,2026-08-15,1.0091376713962106,0,0.08124845662903472,3攻め頭,50.0,0.07765931176664422,latest_month,202608151904,0,400,3
3-1-4,0.019892051506089265,2026-08-15,1.082127601931256,0,0.07467689028403926,3攻め頭,54.4,0.07654074728238966,latest_month,202608151904,0,300,3
3-4-2,0.012885367402277428,2026-08-15,1.267920152384099,0,0.04128478487247699,3攻め頭,98.4,0.04958038891446417,latest_month,202608151904,0,300,2
3-4-5,0.012488727500954406,2026-08-15,1.5698330468699688,0,0.03231839961377674,3攻め頭,125.7,0.048054195678940724,latest_month,202608151904,0,300,2
3-6-2,0.012304448662606984,2026-08-15,1.775531942014188,0,0.028152618374578903,3攻め頭,144.3,0.04734512653184322,latest_month,202608151904,0,300,2
3-2-5,0.011907954463402832,2026-08-15,2.5209139599023795,0,0.01918952683727792,3攻め頭,211.7,0.04581949392974943,latest_month,202608151904,0,200,2
3-5-1,0.011773619718447204,2026-08-15,2.9610653591894716,0,0.0161527746777405,3攻め頭,251.5,0.04530259994514732,latest_month,202608151904,0,200,2
3-5-4,0.011603811037595451,2026-08-15,3.828097261302739,0,0.012314103763115295,3攻め頭,329.9,0.044649209151168566,latest_month,202608151904,0,200,2
3-2-4,0.006972967040152318,2026-08-15,0.8681343964989636,0,0.03262990226065651,3攻め頭,124.5,0.026830621661388342,latest_month,202608151904,0,200,1
3-2-1,0.006463566400930789,2026-08-15,1.243590175539084,0,0.021114463780934175,3攻め頭,192.4,0.024870547026541987,latest_month,202608151904,0,200,1
3-5-2,0.0060883295035814725,2026-08-15,1.9580067683518017,0,0.012631911789339974,3攻め頭,321.6,0.02342670838967489,latest_month,202608151904,0,200,1
3-6-1,0.0019879053383725187,2026-08-15,0.1797066425888757,0,0.044938305657651945,3攻め頭,90.4,0.007649073303430118,latest_month,202608151904,0,100,0
3-5-6,0.000417340089616525,2026-08-15,0.17970664258887567,0,0.00943433077438861,3攻め頭,430.6,0.0016058435360661464,latest_month,202608151904,0,100,0
3-1-5,0.04565605718029073,2026-08-15,4.154701203406456,0,0.0440728858280143,3攻め頭,91.0,0.17771453375795992,latest_month,202608152110,0,800,8
3-1-2,0.03137151921454499,2026-08-15,1.3615239339112526,0,0.09241088963938482,3攻め頭,43.4,0.12211249185351232,latest_month,202608152110,0,500,5
3-1-4,0.021664972524624147,2026-08-15,0.7214435850699841,0,0.12043941772820725,3攻め頭,33.3,0.08433011365586508,latest_month,202608152110,0,400,3
3-4-1,0.020804837727085444,2026-08-15,0.8280325415380005,0,0.10076966357661561,3攻め頭,39.8,0.08098207039601969,latest_month,202608152110,0,400,3
3-1-6,0.018973633769438322,2026-08-15,1.2921044596987497,0,0.058893283558726896,3攻め頭,68.1,0.0738541759248897,latest_month,202608152110,0,400,3
3-4-2,0.015872486915043713,2026-08-15,0.5634732854840518,0,0.11297556648871271,3攻め頭,35.5,0.061783075147014935,latest_month,202608152110,0,300,2
3-4-6,0.014526056440719052,2026-08-15,0.7088715543070897,0,0.08218509447437093,3攻め頭,48.8,0.05654214374031846,latest_month,202608152110,0,300,2
3-4-5,0.01261047972495414,2026-08-15,1.3177951312577076,0,0.03837925942917991,3攻め頭,104.5,0.049085831392200845,latest_month,202608152110,0,300,2
3-2-5,0.01188174133438706,2026-08-15,2.19455762446129,0,0.021714307581750414,3攻め頭,184.7,0.04624924384370221,latest_month,202608152110,0,300,2
3-6-2,0.011744521932185933,2026-08-15,2.5356422851589433,0,0.018576343725564156,3攻め頭,215.9,0.04571512233626625,latest_month,202608152110,0,300,2
3-5-4,0.011632041692651427,2026-08-15,2.9149896481784476,0,0.016004120552072232,3攻め頭,250.6,0.04527729711524634,latest_month,202608152110,0,300,2
3-5-1,0.011579359932514867,2026-08-15,3.138006541711529,0,0.01479938232601218,3攻め頭,271.0,0.045072235289533996,latest_month,202608152110,0,300,2
3-2-1,0.008303967029651695,2026-08-15,0.5131851624324747,0,0.06489696780500488,3攻め頭,61.8,0.03232288813702211,latest_month,202608152110,0,200,1
3-5-2,0.006035886432842727,2026-08-15,1.8578458440289913,0,0.013029995485215402,3攻め頭,307.8,0.023494467316632413,latest_month,202608152110,0,200,1
5-3-6,0.004823897356241514,2026-08-15,1.6174527835477799,0,0.07829548650999059,5まくり差し,335.3,0.14785126291635675,latest_month,202608152405,0,500,1
5-3-4,0.004123283525075092,2026-08-15,2.2195635215479217,0,0.04876923021883679,5まくり差し,538.3,0.12637762197733582,latest_month,202608152405,0,500,1
