date,race_code,venue,venue_name,race,boat1_name,p109,grade,top7,entry_course,winner,head_hit,actual_combo,payout100,ticket7_hit,invest7,return7
2026-09-02,202609022210,22,福岡,10,作間 章,0.7707192459267884,S,1-3-5;1-3-4;1-5-3;1-3-2;1-2-3;1-4-3;1-2-5,1,1,1,1-2-5,1330,1,700,1330
2026-09-02,202609022211,22,福岡,11,濱本 優一,0.5415560007163875,B,1-2-3;1-3-2;1-2-5;1-2-6;1-3-5;1-5-2;1-2-4,1,1,1,1-3-2,660,1,700,660
2026-09-02,202609022212,22,福岡,12,新開 航,0.7832077594671114,S,1-2-3;1-3-2;1-2-5;1-2-6;1-2-4;1-5-2;1-3-5,1,1,1,1-4-5,2400,0,700,0
2026-09-02,202609022401,24,大村,01,折下 寛法,0.5445645607106094,B,1-4-2;1-2-4;1-4-3;1-2-3;1-3-4;1-3-2;1-4-6,1,1,1,1-4-6,7470,1,700,7470
2026-09-02,202609022402,24,大村,02,宮本 夏樹,0.5374278108599572,B,1-5-6;1-5-4;1-5-2;1-6-5;1-2-5;1-5-3;1-4-5,1,5,0,5-1-6,2460,0,700,0
2026-09-02,202609022403,24,大村,03,相原 利章,0.4265474229785534,B,1-4-3;1-3-4;1-4-5;1-4-2;1-3-5;1-2-4;1-3-2,1,1,1,1-3-4,720,1,700,720
2026-09-02,202609022404,24,大村,04,佐々木 和伸,0.5976929670091932,B,1-3-2;1-2-3;1-3-4;1-3-5;1-4-3;1-2-4;1-3-6,1,1,1,1-3-5,750,1,700,750
2026-09-02,202609022405,24,大村,05,岩永 節也,0.41840247032647676,B,1-4-2;1-2-4;1-4-5;1-4-3;1-2-5;1-5-4;1-2-3,1,4,0,4-5-6,24960,0,700,0
2026-09-02,202609022406,24,大村,06,佐口 達也,0.419498501045257,B,1-2-6;1-6-2;1-6-4;1-2-4;1-4-6;1-6-3;1-2-3,1,2,0,2-1-4,2490,0,700,0
2026-09-02,202609022407,24,大村,07,妹尾 忠幸,0.797766803700287,S,1-3-5;1-3-2;1-2-3;1-5-3;1-3-6;1-3-4;1-2-5,1,1,1,1-2-3,970,1,700,970
2026-09-02,202609022408,24,大村,08,市橋 卓士,0.7362013920268666,S,1-2-6;1-2-5;1-2-4;1-2-3;1-6-2;1-5-2;1-4-2,1,1,1,1-2-3,590,1,700,590
2026-09-02,202609022409,24,大村,09,松村 敏,0.9432568415970507,S,1-2-6;1-2-5;1-5-6;1-5-2;1-2-3;1-6-2;1-6-5,1,3,0,3-1-6,15370,0,700,0
2026-09-02,202609022410,24,大村,10,宮崎 奨,0.7075124958209581,A,1-4-6;1-6-4;1-4-2;1-2-6;1-2-4;1-6-2;1-4-3,1,1,1,1-6-3,7530,0,700,0
2026-09-02,202609022411,24,大村,11,柳内 敬太,0.6902006411988713,A,1-3-4;1-4-3;1-3-2;1-3-6;1-2-3;1-6-3;1-3-5,1,1,1,1-3-2,530,1,700,530
2026-09-02,202609022412,24,大村,12,前田 篤哉,0.8401823527659054,S,1-2-5;1-5-6;1-5-4;1-4-5;1-5-2;1-6-5;1-2-4,1,1,1,1-2-6,2340,0,700,0
2026-09-03,202609030201,02,戸田,01,山崎 善庸,0.18446986706772336,B,1-2-6;1-6-2;1-2-5;1-2-4;1-2-3;1-5-2;1-6-5,1,5,0,5-6-2,11480,0,700,0
2026-09-03,202609030202,02,戸田,02,萬 正嗣,0.18459961595404956,B,1-3-4;1-3-2;1-4-3;1-2-3;1-3-5;1-2-4;1-3-6,1,3,0,3-1-2,1520,0,700,0
2026-09-03,202609030203,02,戸田,03,汐崎 正則,0.23388633195195604,B,1-2-6;1-2-5;1-2-4;1-6-2;1-2-3;1-5-2;1-4-2,1,2,0,2-4-1,2770,0,700,0
2026-09-03,202609030204,02,戸田,04,柴田 光,0.3423864389390306,B,1-3-6;1-3-2;1-2-3;1-6-3;1-3-5;1-2-6;1-3-4,1,1,1,1-2-3,1100,1,700,1100
2026-09-03,202609030205,02,戸田,05,郷原 章平,0.3712873343307112,B,1-4-3;1-3-4;1-4-5;1-4-6;1-4-2;1-3-5;1-5-4,1,1,1,1-4-3,800,1,700,800
2026-09-03,202609030206,02,戸田,06,田邉 亮蔵,0.18669418624949405,B,1-4-6;1-6-4;1-4-5;1-5-4;1-5-6;1-4-2;1-6-5,1,4,0,4-6-3,13250,0,700,0
2026-09-03,202609030207,02,戸田,07,井上 忠政,0.8498099301164578,S,1-2-6;1-2-5;1-2-4;1-6-2;1-2-3;1-5-2;1-4-2,1,1,1,1-5-2,2900,1,700,2900
2026-09-03,202609030208,02,戸田,08,中井 俊祐,0.16246330908734125,B,1-2-5;1-2-3;1-5-2;1-2-4;1-3-2;1-5-3;1-3-5,1,2,0,2-1-4,2320,0,700,0
2026-09-03,202609030209,02,戸田,09,加藤 啓太,0.16864204173529554,B,1-2-4;1-2-6;1-4-2;1-2-5;1-2-3;1-6-2;1-4-6,1,2,0,2-5-3,8260,0,700,0
2026-09-03,202609030210,02,戸田,10,安河内鈴之介,0.6523587234267114,A,1-4-5;1-5-4;1-2-5;1-5-2;1-2-4;1-4-2;1-5-3,1,2,0,2-1-3,21230,0,700,0
2026-09-03,202609030211,02,戸田,11,島川 海輝,0.6257965822724125,B,1-2-4;1-2-5;1-4-2;1-2-3;1-5-2;1-3-2;1-4-5,1,1,1,1-5-4,2240,0,700,0
2026-09-03,202609030212,02,戸田,12,海野 康志郎,0.36840401929516875,B,1-4-3;1-3-4;1-4-6;1-6-4;1-3-6;1-4-5;1-4-2,1,4,0,4-1-5,4250,0,700,0
2026-09-03,202609030601,06,浜名湖,01,木村 紗友希,0.4920645119090162,B,1-3-2;1-2-3;1-3-5;1-2-5;1-3-6;1-5-3;1-3-4,1,1,1,1-6-3,11320,0,700,0
2026-09-03,202609030602,06,浜名湖,02,中里 優子,0.2705160222239367,B,1-2-5;1-5-2;1-5-4;1-2-4;1-4-5;1-5-3;1-4-2,1,2,0,2-1-5,1070,0,700,0
2026-09-03,202609030603,06,浜名湖,03,笠野 友紀恵,0.3507868171656786,B,1-2-6;1-2-5;1-6-2;1-2-4;1-5-2;1-2-3;1-5-6,1,2,0,2-5-4,3720,0,700,0
2026-09-03,202609030604,06,浜名湖,04,岩崎 芳美,0.8199626755131313,S,1-2-4;1-4-2;1-4-5;1-2-5;1-5-4;1-4-3;1-4-6,1,1,1,1-4-2,440,1,700,440
2026-09-03,202609030605,06,浜名湖,05,喜多 那由夏,0.2788509563134509,B,1-2-5;1-5-2;1-2-6;1-5-6;1-5-4;1-2-4;1-5-3,1,4,0,4-6-5,20990,0,700,0
2026-09-03,202609030606,06,浜名湖,06,稲生 夏季,0.33169427908568033,B,1-3-6;1-6-3;1-3-4;1-6-4;1-4-6;1-3-5;1-3-2,1,1,1,1-3-4,2720,1,700,2720
2026-09-03,202609030607,06,浜名湖,07,谷川 里江,0.3830950893284036,B,1-6-4;1-4-6;1-6-3;1-6-2;1-3-6;1-4-3;1-3-4,1,4,0,4-6-2,4210,0,700,0
2026-09-03,202609030608,06,浜名湖,08,海野 ゆかり,0.8035562696128661,S,1-4-6;1-4-2;1-4-5;1-2-4;1-4-3;1-6-4;1-5-4,1,6,0,6-4-5,105340,0,700,0
2026-09-03,202609030609,06,浜名湖,09,池田 浩美,0.6177934178765989,B,1-3-6;1-3-5;1-3-4;1-3-2;1-6-3;1-5-3;1-2-3,1,1,1,1-3-6,860,1,700,860
2026-09-03,202609030610,06,浜名湖,10,武井 莉里佳,0.663926181482662,A,1-4-5;1-4-3;1-5-4;1-4-2;1-3-4;1-2-4;1-5-3,1,1,1,1-3-5,1030,0,700,0
2026-09-03,202609030611,06,浜名湖,11,三浦 永理,0.8009538984516099,S,1-2-3;1-3-2;1-2-5;1-2-4;1-3-5;1-5-2;1-2-6,1,1,1,1-3-2,660,1,700,660
2026-09-03,202609030612,06,浜名湖,12,倉持 莉々,0.7752394375254914,S,1-3-5;1-3-4;1-5-3;1-4-3;1-3-2;1-3-6;1-4-5,1,1,1,1-4-3,1500,1,700,1500
2026-09-03,202609030901,09,津,01,春園 功太,0.5817351021241779,B,1-4-5;1-5-4;1-3-5;1-5-3;1-3-4;1-4-3;1-2-5,1,1,1,1-2-6,3840,0,700,0
2026-09-03,202609030902,09,津,02,加藤 翔馬,0.6828095823984996,A,1-4-3;1-3-4;1-4-6;1-6-4;1-4-2;1-3-6;1-2-4,1,6,0,6-5-2,105820,0,700,0
2026-09-03,202609030903,09,津,03,若林 義人,0.7600718191312705,S,1-4-5;1-3-5;1-5-4;1-3-4;1-5-3;1-2-5;1-4-3,1,4,0,4-1-3,15770,0,700,0
2026-09-03,202609030904,09,津,04,篠崎 仁志,0.5355226654229924,B,1-3-4;1-4-3;1-3-5;1-5-3;1-3-2;1-3-6;1-4-5,1,1,1,1-3-2,2060,1,700,2060
2026-09-03,202609030905,09,津,05,宮地 元輝,0.6961051516797145,A,1-3-4;1-4-3;1-2-4;1-4-2;1-2-3;1-3-2;1-4-5,1,1,1,1-5-3,2590,0,700,0
2026-09-03,202609030906,09,津,06,宮之原 輝紀,0.676275099188202,A,1-2-3;1-3-2;1-2-4;1-4-2;1-3-4;1-2-5;1-4-3,1,3,0,3-1-4,3690,0,700,0
2026-09-03,202609030907,09,津,07,中田 竜太,0.6117764734504132,B,1-3-5;1-2-5;1-2-3;1-5-3;1-3-2;1-5-2;1-3-6,1,1,1,1-2-5,3000,1,700,3000
2026-09-03,202609030908,09,津,08,豊田 健士郎,0.7145653973249917,A,1-2-4;1-2-3;1-4-2;1-3-2;1-2-6;1-3-4;1-4-3,1,3,0,3-1-4,6010,0,700,0
2026-09-03,202609030909,09,津,09,福島 勇樹,0.660525124187997,A,1-3-5;1-5-4;1-4-5;1-5-6;1-5-3;1-2-5;1-5-2,1,1,1,1-3-6,2170,0,700,0
2026-09-03,202609030910,09,津,10,山崎 郡,0.7552456127377941,S,1-2-4;1-4-2;1-4-3;1-2-3;1-3-4;1-3-2;1-4-5,1,2,0,2-4-5,22040,0,700,0
2026-09-03,202609030911,09,津,11,関 浩哉,0.7541187347147017,S,1-3-5;1-5-3;1-3-4;1-5-4;1-2-5;1-3-2;1-4-5,1,1,1,1-3-2,870,1,700,870
2026-09-03,202609030912,09,津,12,池田 浩二,0.6827540214326666,A,1-2-6;1-2-5;1-6-2;1-2-4;1-2-3;1-5-2;1-3-2,1,2,0,2-5-3,64440,0,700,0
2026-09-03,202609031001,10,三国,01,島村 隆幸,0.810158521692417,S,1-2-6;1-2-4;1-4-2;1-6-2;1-2-5;1-4-6;1-2-3,1,1,1,1-4-3,2310,0,700,0
2026-09-03,202609031002,10,三国,02,吉島 祥之,0.3810573041916891,B,1-2-3;1-3-2;1-2-5;1-2-6;1-2-4;1-5-2;1-3-5,1,2,0,2-1-5,920,0,700,0
2026-09-03,202609031003,10,三国,03,百武 翔,0.6223323318567286,B,1-3-5;1-3-4;1-5-3;1-3-6;1-3-2;1-4-3;1-2-3,1,1,1,1-3-4,520,1,700,520
2026-09-03,202609031004,10,三国,04,森 智也,0.6671782472264269,A,1-3-6;1-6-3;1-3-2;1-2-3;1-2-6;1-6-2;1-3-4,1,1,1,1-2-4,1470,0,700,0
2026-09-03,202609031005,10,三国,05,香川 颯太,0.6275918177335942,B,1-4-6;1-3-6;1-6-4;1-3-4;1-4-3;1-6-3;1-2-6,1,1,1,1-4-3,1260,1,700,1260
2026-09-03,202609031006,10,三国,06,岩川 仁士,0.44602308629993304,B,1-4-5;1-5-4;1-4-3;1-4-6;1-4-2;1-3-4;1-2-4,1,4,0,4-1-5,1850,0,700,0
2026-09-03,202609031007,10,三国,07,多田 有佑,0.23923460839717645,B,1-6-5;1-2-6;1-6-2;1-5-6;1-2-5;1-5-2;1-6-4,1,2,0,2-6-5,4170,0,700,0
2026-09-03,202609031008,10,三国,08,松下 哲也,0.31168245284010104,B,1-5-4;1-5-2;1-4-5;1-2-5;1-5-3;1-4-2;1-2-4,1,5,0,5-3-2,7770,0,700,0
2026-09-03,202609031009,10,三国,09,前田 健太郎,0.3085063671896759,B,1-3-5;1-5-3;1-2-5;1-5-2;1-3-2;1-2-3;1-5-4,1,1,1,1-2-5,2560,1,700,2560
2026-09-03,202609031010,10,三国,10,岸本 雄貴,0.5308079665025606,B,1-4-5;1-2-4;1-4-2;1-5-4;1-2-5;1-5-2;1-4-6,1,4,0,4-5-2,2820,0,700,0
2026-09-03,202609031011,10,三国,11,中本 大樹,0.4073804853323054,B,1-2-5;1-5-2;1-2-3;1-5-3;1-3-5;1-3-2;1-2-4,1,4,0,4-2-3,8070,0,700,0
2026-09-03,202609031012,10,三国,12,萩原 秀人,0.5918496581897108,B,1-3-4;1-4-3;1-2-4;1-4-2;1-3-2;1-2-3;1-4-6,1,5,0,5-1-2,23080,0,700,0
2026-09-03,202609031201,12,住之江,01,田中 勇輔,0.519957387681058,B,1-3-5;1-3-2;1-2-3;1-5-3;1-3-4;1-2-5;1-5-2,1,4,0,4-1-3,11030,0,700,0
2026-09-03,202609031202,12,住之江,02,鈴木 智啓,0.5073670721114106,B,1-2-6;1-2-4;1-2-5;1-2-3;1-6-2;1-4-2;1-3-2,1,2,0,2-6-1,2020,0,700,0
2026-09-03,202609031203,12,住之江,03,三原 司,0.4042685041994673,B,1-3-2;1-2-3;1-3-5;1-2-5;1-3-6;1-5-3;1-3-4,1,2,0,2-4-5,11060,0,700,0
2026-09-03,202609031204,12,住之江,04,深山 祐二,0.5065135601589648,B,1-3-2;1-2-3;1-3-4;1-2-4;1-4-3;1-3-5;1-4-2,1,1,1,1-3-4,1440,1,700,1440
2026-09-03,202609031205,12,住之江,05,山本 修一,0.6397828259818427,B,1-3-6;1-6-3;1-3-2;1-2-6;1-6-2;1-2-3;1-3-4,1,3,0,3-1-2,5960,0,700,0
2026-09-03,202609031206,12,住之江,06,久保原 秀人,0.2104362095188278,B,1-4-5;1-4-3;1-3-4;1-5-4;1-3-5;1-5-3;1-4-6,1,4,0,4-5-3,1350,0,700,0
2026-09-03,202609031207,12,住之江,07,浦田 晃嗣,0.28317586957320406,B,1-2-5;1-2-3;1-5-2;1-3-2;1-2-4;1-3-5;1-5-3,1,4,0,4-3-2,18520,0,700,0
2026-09-03,202609031208,12,住之江,08,乙藤 智史,0.6952163710948088,A,1-3-6;1-6-3;1-3-5;1-3-2;1-2-3;1-5-3;1-2-6,1,1,1,1-3-2,690,1,700,690
2026-09-03,202609031209,12,住之江,09,柏野 幸二,0.661487543199851,A,1-2-6;1-6-2;1-2-5;1-2-3;1-6-5;1-2-4;1-6-3,1,2,0,2-6-1,4190,0,700,0
2026-09-03,202609031210,12,住之江,10,高倉 和士,0.74653688914857,S,1-4-5;1-4-2;1-2-4;1-5-4;1-4-3;1-2-5;1-3-4,1,1,1,1-3-6,7880,0,700,0
2026-09-03,202609031211,12,住之江,11,白水 勝也,0.6644152709271767,A,1-3-5;1-5-3;1-5-2;1-3-2;1-5-6;1-3-6;1-2-5,1,4,0,4-1-6,46490,0,700,0
2026-09-03,202609031212,12,住之江,12,末永 祐輝,0.6931885376952281,A,1-2-6;1-2-3;1-3-2;1-3-6;1-6-2;1-6-3;1-2-5,1,3,0,3-1-6,5750,0,700,0
2026-09-03,202609031301,13,尼崎,01,乃村 康友,0.4031240642988423,B,1-3-4;1-3-6;1-4-3;1-3-5;1-3-2;1-6-3;1-4-6,1,3,0,3-1-4,870,0,700,0
2026-09-03,202609031302,13,尼崎,02,樅山 拓馬,0.5253345200200793,B,1-2-5;1-5-2;1-5-3;1-2-3;1-3-5;1-3-2;1-5-4,1,5,0,5-3-2,5020,0,700,0
2026-09-03,202609031303,13,尼崎,03,吉田 宗弘,0.2517476377238644,B,1-4-2;1-4-6;1-2-4;1-4-3;1-6-4;1-3-4;1-4-5,1,4,0,4-3-2,3530,0,700,0
2026-09-03,202609031304,13,尼崎,04,佐藤 太亮,0.7080397644951207,A,1-2-6;1-5-6;1-6-5;1-6-2;1-2-5;1-5-2;1-6-4,1,1,1,1-2-6,1300,1,700,1300
2026-09-03,202609031305,13,尼崎,05,上野 秀和,0.694999125243353,A,1-2-5;1-5-2;1-5-6;1-5-4;1-2-6;1-2-4;1-5-3,1,1,1,1-5-2,720,1,700,720
2026-09-03,202609031306,13,尼崎,06,高井 雄基,0.4321752435333225,B,1-4-5;1-4-3;1-4-2;1-5-4;1-3-4;1-2-4;1-3-5,1,1,1,1-5-2,6420,0,700,0
2026-09-03,202609031307,13,尼崎,07,池田 雄一,0.5738694534266889,B,1-2-6;1-2-4;1-2-5;1-2-3;1-6-2;1-4-2;1-3-2,1,1,1,1-3-6,14010,0,700,0
2026-09-03,202609031308,13,尼崎,08,近藤 友宝,0.28927440210350963,B,1-3-2;1-2-3;1-3-6;1-3-4;1-2-6;1-3-5;1-2-4,1,2,0,2-1-3,830,0,700,0
2026-09-03,202609031309,13,尼崎,09,寺本 重宣,0.6359583388226882,B,1-5-4;1-4-5;1-5-3;1-5-2;1-3-5;1-4-3;1-2-5,1,1,1,1-5-4,960,1,700,960
2026-09-03,202609031310,13,尼崎,10,佐藤 博亮,0.8899302521365416,S,1-3-6;1-3-4;1-6-3;1-4-3;1-4-6;1-3-5;1-3-2,1,1,1,1-5-6,2000,0,700,0
2026-09-03,202609031311,13,尼崎,11,天野 友和,0.5799385365694602,B,1-2-5;1-2-6;1-5-2;1-2-3;1-2-4;1-3-2;1-6-2,1,2,0,2-3-1,9880,0,700,0
2026-09-03,202609031312,13,尼崎,12,柳沢 一,0.6667610004785044,A,1-2-6;1-2-5;1-2-3;1-6-2;1-2-4;1-3-2;1-5-2,1,1,1,1-2-6,510,1,700,510
2026-09-03,202609031601,16,児島,01,川崎 智幸,0.8284493406160264,S,1-2-6;1-2-3;1-2-5;1-6-2;1-3-2;1-3-6;1-5-2,1,1,1,1-5-3,1490,0,700,0
2026-09-03,202609031602,16,児島,02,泉 啓文,0.45442982711106056,B,1-5-4;1-4-5;1-5-3;1-3-5;1-4-3;1-3-4;1-5-2,1,2,0,2-1-5,4970,0,700,0
2026-09-03,202609031603,16,児島,03,濱崎 誠,0.43075182079795654,B,1-4-3;1-3-4;1-4-6;1-4-5;1-4-2;1-3-6;1-3-5,1,2,0,2-1-6,17840,0,700,0
2026-09-03,202609031604,16,児島,04,抹香 雄三,0.5734102831503382,B,1-5-3;1-3-5;1-5-6;1-5-4;1-3-6;1-5-2;1-4-5,1,2,0,2-3-1,16210,0,700,0
2026-09-03,202609031605,16,児島,05,山下 昂大,0.6512499341064418,A,1-3-6;1-3-2;1-2-3;1-6-3;1-3-4;1-2-6;1-6-2,1,1,1,1-2-4,3590,0,700,0
2026-09-03,202609031606,16,児島,06,是澤 孝宏,0.6587958436453387,A,1-6-3;1-3-6;1-6-4;1-6-2;1-3-4;1-3-2;1-2-6,1,1,1,1-6-4,900,1,700,900
2026-09-03,202609031607,16,児島,07,中村 日向,0.8982662145907878,S,1-3-2;1-2-3;1-3-4;1-2-4;1-4-3;1-3-6;1-3-5,1,1,1,1-2-3,270,1,700,270
2026-09-03,202609031608,16,児島,08,鶴田 勇雄,0.5973640054537925,B,1-6-4;1-4-6;1-6-3;1-3-6;1-4-3;1-3-4;1-6-2,1,4,0,4-2-3,29030,0,700,0
2026-09-03,202609031609,16,児島,09,畑 和宏,0.6244060239045259,B,1-3-5;1-2-5;1-5-3;1-5-6;1-5-2;1-3-6;1-2-3,1,4,0,4-3-1,38450,0,700,0
2026-09-03,202609031610,16,児島,10,重木 輝彦,0.7470090396965211,S,1-3-2;1-2-3;1-3-5;1-3-6;1-2-5;1-3-4;1-5-3,1,6,0,6-1-3,100410,0,700,0
2026-09-03,202609031611,16,児島,11,今井 貴士,0.5320429299952667,B,1-4-3;1-3-4;1-4-6;1-4-2;1-2-4;1-3-6;1-3-2,1,4,0,4-5-6,9650,0,700,0
2026-09-03,202609031612,16,児島,12,石倉 洋行,0.768582257075774,S,1-2-5;1-2-6;1-2-4;1-5-2;1-2-3;1-4-2;1-3-2,1,1,1,1-3-2,1040,1,700,1040
2026-09-03,202609031701,17,宮島,01,峰重 力也,0.75183087831162,S,1-2-5;1-4-5;1-5-4;1-2-4;1-5-2;1-4-2;1-5-3,1,1,1,1-4-5,930,1,700,930
2026-09-03,202609031702,17,宮島,02,飯田 庄吾,0.4042606818171906,B,1-3-4;1-4-3;1-3-2;1-2-3;1-2-4;1-4-2;1-3-5,1,3,0,3-4-1,1650,0,700,0
2026-09-03,202609031703,17,宮島,03,原村 拓也,0.30550861280624175,B,1-2-3;1-3-2;1-2-4;1-4-2;1-3-4;1-2-6;1-4-3,1,3,0,3-4-1,14800,0,700,0
2026-09-03,202609031704,17,宮島,04,内山 七海,0.6798087342102282,A,1-2-5;1-5-2;1-2-3;1-5-3;1-2-6;1-5-6;1-3-5,1,1,1,1-3-5,1570,1,700,1570
2026-09-03,202609031705,17,宮島,05,山地 正樹,0.3053927919958868,B,1-3-6;1-3-5;1-6-3;1-3-4;1-3-2;1-5-3;1-4-3,1,3,0,3-6-2,3300,0,700,0
2026-09-03,202609031706,17,宮島,06,石川 哲秀,0.24654190151368985,B,1-2-4;1-4-2;1-4-3;1-2-3;1-3-4;1-3-2;1-4-6,1,4,0,4-6-2,13160,0,700,0
2026-09-03,202609031707,17,宮島,07,亀山 雅幸,0.7210649455229997,S,1-3-5;1-5-3;1-5-4;1-3-4;1-4-5;1-4-3;1-5-2,1,1,1,1-3-5,570,1,700,570
2026-09-03,202609031708,17,宮島,08,山本 景士郎,0.5463292905358917,B,1-2-5;1-5-2;1-2-4;1-5-4;1-4-5;1-4-2;1-2-3,1,4,0,4-5-6,15860,0,700,0
2026-09-03,202609031709,17,宮島,09,谷口 知優,0.46237174719273094,B,1-2-6;1-6-2;1-2-5;1-2-3;1-3-2;1-3-6;1-5-2,1,4,0,4-2-5,15860,0,700,0
2026-09-03,202609031710,17,宮島,10,吉田 和仁,0.2361801684739491,B,1-5-2;1-2-5;1-5-4;1-2-4;1-5-3;1-5-6;1-4-5,1,1,1,1-4-5,4000,1,700,4000
2026-09-03,202609031711,17,宮島,11,北川 潤二,0.6761023689124676,A,1-2-4;1-4-2;1-4-6;1-2-6;1-4-5;1-4-3;1-6-4,1,1,1,1-3-4,1600,0,700,0
2026-09-03,202609031712,17,宮島,12,長尾 章平,0.4295182115637947,B,1-2-4;1-4-5;1-4-2;1-5-4;1-2-5;1-5-2;1-4-3,1,1,1,1-5-4,4870,1,700,4870
2026-09-03,202609031801,18,徳山,01,島川 光男,0.8317843597299694,S,1-4-3;1-3-4;1-4-6;1-4-5;1-4-2;1-3-6;1-2-4,1,1,1,1-3-2,1810,0,700,0
2026-09-03,202609031802,18,徳山,02,里岡 右貴,0.8131052481290413,S,1-2-6;1-2-4;1-4-2;1-2-5;1-6-2;1-2-3;1-4-6,1,1,1,1-3-2,1020,0,700,0
2026-09-03,202609031803,18,徳山,03,安河内 将,0.809651596258874,S,1-2-4;1-4-2;1-4-6;1-2-6;1-4-5;1-4-3;1-2-5,1,1,1,1-4-6,300,1,700,300
2026-09-03,202609031804,18,徳山,04,三好 勇人,0.6863808895800138,A,1-2-6;1-2-5;1-2-4;1-2-3;1-6-2;1-5-2;1-4-2,1,1,1,1-2-5,740,1,700,740
2026-09-03,202609031805,18,徳山,05,古澤 光紀,0.728288780877251,S,1-4-5;1-4-2;1-4-6;1-5-4;1-2-4;1-4-3;1-2-5,1,1,1,1-2-4,560,1,700,560
2026-09-03,202609031806,18,徳山,06,都築 正治,0.5339139278579315,B,1-4-5;1-4-2;1-2-4;1-5-4;1-4-3;1-2-5;1-5-2,1,2,0,2-1-4,900,0,700,0
2026-09-03,202609031807,18,徳山,07,本吉 正樹,0.1966563424703807,B,1-3-6;1-3-5;1-3-2;1-6-3;1-3-4;1-2-3;1-5-3,1,5,0,5-3-6,9130,0,700,0
2026-09-03,202609031808,18,徳山,08,牧村 俊輝,0.38033981595475524,B,1-3-4;1-4-3;1-4-6;1-4-2;1-3-6;1-3-2;1-2-4,1,4,0,4-6-5,6230,0,700,0
2026-09-03,202609031809,18,徳山,09,和田 拓也,0.8428552179430193,S,1-5-4;1-4-5;1-5-2;1-2-5;1-2-4;1-4-2;1-5-3,1,1,1,1-4-2,900,1,700,900
2026-09-03,202609031810,18,徳山,10,高村 諒,0.23177974257619025,B,1-4-5;1-4-3;1-3-4;1-5-4;1-3-5;1-4-2;1-5-3,1,4,0,4-3-5,2170,0,700,0
2026-09-03,202609031811,18,徳山,11,幸田 智裕,0.5506687864894383,B,1-2-3;1-3-2;1-2-5;1-2-4;1-5-2;1-3-5;1-5-3,1,3,0,3-2-4,3040,0,700,0
2026-09-03,202609031812,18,徳山,12,稗田 聖也,0.7130414728684203,A,1-4-3;1-3-4;1-4-2;1-2-4;1-3-2;1-2-3;1-4-6,1,4,0,4-2-3,30420,0,700,0
2026-09-03,202609031901,19,下関,01,淺香 文武,0.6963012078738208,A,1-3-2;1-2-3;1-3-5;1-2-5;1-3-6;1-5-3;1-3-4,1,1,1,1-3-2,450,1,700,450
2026-09-03,202609031902,19,下関,02,長谷川 暖,0.6093087388505185,B,1-4-2;1-2-4;1-4-5;1-2-5;1-5-4;1-4-6;1-4-3,1,1,1,1-4-5,1770,1,700,1770
2026-09-03,202609031903,19,下関,03,福田 宗平,0.6261543084159182,B,1-6-4;1-4-6;1-6-3;1-3-6;1-2-6;1-3-4;1-4-3,1,1,1,1-4-6,1130,1,700,1130
2026-09-03,202609031904,19,下関,04,中村 有裕,0.7655236258351362,S,1-4-6;1-6-4;1-2-6;1-2-4;1-6-2;1-4-2;1-6-5,1,1,1,1-6-2,1760,1,700,1760
2026-09-03,202609031905,19,下関,05,田路 朋史,0.6174482237899834,B,1-4-3;1-3-4;1-4-2;1-2-4;1-3-2;1-4-5;1-2-3,1,1,1,1-3-4,530,1,700,530
2026-09-03,202609031906,19,下関,06,田中 京介,0.5673837063934596,B,1-3-6;1-3-2;1-6-3;1-3-4;1-2-3;1-6-2;1-3-5,1,1,1,1-3-4,2540,1,700,2540
2026-09-03,202609031907,19,下関,07,山崎 裕司,0.7414568317440529,S,1-2-6;1-2-4;1-2-3;1-4-2;1-3-2;1-6-2;1-2-5,1,1,1,1-3-2,1080,1,700,1080
2026-09-03,202609031908,19,下関,08,櫻井 優,0.5775785082536011,B,1-2-5;1-2-4;1-2-3;1-5-2;1-4-2;1-2-6;1-3-2,1,1,1,1-4-2,1740,1,700,1740
2026-09-03,202609031909,19,下関,09,浜野 孝志,0.6419271617689436,B,1-2-6;1-2-3;1-6-2;1-2-5;1-3-2;1-2-4;1-3-6,1,1,1,1-2-5,1310,1,700,1310
2026-09-03,202609031910,19,下関,10,辻 栄蔵,0.7905635962119969,S,1-3-6;1-3-5;1-6-3;1-2-6;1-6-5;1-5-6;1-2-3,1,1,1,1-3-2,700,0,700,0
2026-09-03,202609031911,19,下関,11,藤原 啓史朗,0.7600487601503315,S,1-4-2;1-2-4;1-4-5;1-4-3;1-2-5;1-2-3;1-3-4,1,1,1,1-2-3,690,1,700,690
2026-09-03,202609031912,19,下関,12,小坂 尚哉,0.8365376713582042,S,1-2-3;1-3-2;1-3-6;1-3-5;1-2-6;1-2-5;1-3-4,1,1,1,1-2-3,410,1,700,410
2026-09-03,202609032001,20,若松,01,豊田 訓靖,0.33245652937117587,B,1-4-6;1-4-5;1-4-3;1-3-4;1-4-2;1-2-4;1-5-4,1,1,1,1-2-6,11160,0,700,0
2026-09-03,202609032002,20,若松,02,鈴木 茂正,0.14877695072648742,B,1-5-3;1-3-5;1-5-4;1-3-4;1-4-5;1-5-2;1-4-3,1,2,0,2-3-5,3360,0,700,0
