actual_combo,actual_rank20,actual_second_rank,actual_third_rank,approved_A,approved_A_wind_v83,approved_S,approved_S_wind_v83,date,delta_CORR20_v91,delta_CORR25_v91,delta_CORR32_v91,delta_CORR35_v91,delta_RAW20_v91,delta_RAW25_v91,delta_RAW32_v91,delta_RAW35_v91,entry_confirmed_same,entry_course_preview,entry_gate_keep,entry_source_type,entry_status,grade,has_orig,has_stt,has_tkz,head,head_hit,history_adjust_online,history_pct_online,kimarite,model,payout100,period_v90,period_v91,preview_comp,production_buy,race_code,ranked_others,relative_deg,relative_wind,route_hit,score,score_BASE_v91,score_CORR20_v91,score_CORR25_v91,score_CORR32_v91,score_CORR35_v91,score_RAW20_v91,score_RAW25_v91,score_RAW32_v91,score_RAW35_v91,score_wind_v83,st5_combo_corr_v90,st5_combo_raw_v90,st_bias1_v90,st_bias2_v90,st_bias3_v90,st_bias4_v90,st_bias5_v90,st_bias6_v90,st_corr_rank_b1,st_corr_rank_b2,st_corr_rank_b3,st_corr_rank_b4,st_corr_rank_b5,st_corr_rank_b6,st_corr_strength_b1,st_corr_strength_b2,st_corr_strength_b3,st_corr_strength_b4,st_corr_strength_b5,st_corr_strength_b6,st_raw_b1,st_raw_b2,st_raw_b3,st_raw_b4,st_raw_b5,st_raw_b6,st_raw_rank_b1,st_raw_rank_b2,st_raw_rank_b3,st_raw_rank_b4,st_raw_rank_b5,st_raw_rank_b6,st_raw_strength_b1,st_raw_strength_b2,st_raw_strength_b3,st_raw_strength_b4,st_raw_strength_b5,st_raw_strength_b6,st_source_v90,ticket20_hit,ticket6_hit,tickets20_display,tickets6,tilt,tilt_bonus,v91_avg,v91_base_comp_recalc,v91_ex,v91_st_corr,v91_st_raw,v91_straight,valid_payout,valid_result,venue_code_v83,venue_v83,wind_adjust_points,wind_bin,wind_cell,wind_class_old_only,wind_code,wind_old_head_rate,wind_old_lift_pt,wind_old_model_base,wind_old_n,wind_source_type,wind_speed,winner
1-5-3,0,4,0,0,0,0,0,2025-11-02,,,-1.6,-2.8,,,-1.6,-2.8,1,3,1,backfill,same,B,1,1,1,3,0,2.0,1.0,逃げ,3まくり,3980,prior7,prior7,0.293,0,202511022110,6-1-2-5-4,135,向かい,0,31.25,31.25,,,29.65,28.45,,,29.65,28.45,31.25,,,-0.02203,-0.00094,0.00438,0.006111,0.009444,0.003034,4,5,6,2,1,3,0.4,0.2,0.0,0.8,1.0,0.6,0.01,0.04,0.1,-0.05,-0.12,0.01,3,5,6,2,1,4,0.6,0.2,0.0,0.8,1.0,0.4,backfill,0,0,3-6-1;3-1-6;3-6-2;3-2-6;3-6-5;3-1-2;3-2-1;3-6-4;3-5-6;3-1-5;3-5-1;3-1-4;3-4-6;3-2-5;3-5-2;3-4-1;3-2-4;3-4-2;3-5-4;3-4-5,3-6-1;3-6-2;3-6-5;3-1-6;3-1-2;3-1-5,-0.5,-0.05,0.4,0.293,0.4,0.0,0.0,0.4,1,1,21,芦屋,0.0,5m+,向かい_5m+,neutral,4,19.3548,-5.593,24.9478,31,backfill,5.0,1
3-6-5,3,1,3,1,1,0,0,2025-11-03,,,2.4,4.2,,,2.4,4.2,1,3,1,backfill,same,A,1,1,1,3,1,1.9795,0.9949,まくり,3まくり,2780,prior7,prior7,0.607,1,202511030802,6-1-5-2-4,,missing,1,62.6295,62.6295,,,65.0295,66.8295,,,65.0295,66.8295,62.6295,,,-0.014263,0.000563,0.005903,0.003875,0.004936,-0.000962,6,5,1,3,4,2,0.0,0.2,1.0,0.6,0.4,0.8,0.03,0.01,-0.03,-0.02,-0.01,-0.03,6,5,1,3,4,2,0.0,0.2,1.0,0.6,0.4,0.8,backfill,1,1,3-6-1;3-1-6;3-6-5;3-5-6;3-6-2;3-1-5;3-5-1;3-6-4;3-2-6;3-1-2;3-2-1;3-1-4;3-4-6;3-5-2;3-2-5;3-4-1;3-5-4;3-4-5;3-2-4;3-4-2,3-6-1;3-6-5;3-6-2;3-1-6;3-1-5;3-1-2,-0.5,-0.05,0.6,0.607,0.4,1.0,1.0,0.4,1,1,8,常滑,0.0,0-2m,missing,neutral,0,0,0,0,0,backfill,2.0,3
1-5-2,0,2,3,0,0,0,0,2025-11-03,-6.0,-3.0,,,-6.0,-3.0,,,0,5,0,backfill,changed,B,1,1,1,4,0,-1.9658,0.0085,逃げ,4カドまくり,580,prior7,prior7,0.377,0,202511030805,1-5-2-3-6,,missing,0,34.5442,34.5442,28.5442,31.5442,,,28.5442,31.5442,,,34.5442,,,-0.014263,0.000563,0.005903,0.003875,0.004936,-0.000962,2,5,6,3,4,1,0.8,0.2,0.0,0.6,0.4,1.0,-0.16,0.01,0.04,-0.1,-0.06,-0.16,1,5,6,3,4,2,1.0,0.2,0.0,0.6,0.4,0.8,backfill,0,0,4-1-5;4-5-1;4-1-2;4-2-1;4-1-3;4-5-2;4-2-5;4-1-6;4-3-1;4-5-3;4-3-5;4-5-6;4-6-1;4-2-3;4-3-2;4-6-5;4-2-6;4-6-2;4-3-6;4-6-3,4-1-5;4-1-2;4-1-3;4-5-1;4-5-2;4-5-3,-0.5,-1.19,0.4,0.377,0.4,0.6,0.6,0.0,1,1,8,常滑,0.0,3-4m,missing,neutral,0,0,0,0,0,backfill,4.0,1
1-5-2,0,1,4,1,1,1,1,2025-11-03,-2.0,-1.0,,,-2.0,-1.0,,,1,4,1,backfill,same,S,1,1,1,4,0,1.9316,0.9829,逃げ,4カドまくり,3010,prior7,prior7,0.779,0,202511030807,5-1-3-2-6,,missing,0,78.6416,78.6416,76.6416,77.6416,,,76.6416,77.6416,,,78.6416,,,-0.014263,0.000563,0.005903,0.003875,0.004936,-0.000962,3,5,4,1,2,6,0.6,0.2,0.4,1.0,0.8,0.0,0.0,0.07,0.03,-0.02,0.01,0.08,2,5,4,1,3,6,0.8,0.2,0.4,1.0,0.6,0.0,backfill,0,0,4-5-1;4-1-5;4-5-3;4-3-5;4-5-2;4-1-3;4-3-1;4-5-6;4-2-5;4-1-2;4-2-1;4-1-6;4-6-5;4-3-2;4-2-3;4-6-1;4-3-6;4-6-3;4-2-6;4-6-2,4-5-1;4-5-3;4-5-2;4-1-5;4-1-3;4-1-2,-0.5,-1.19,0.73333,0.779,0.6,1.0,1.0,0.8,1,1,8,常滑,0.0,3-4m,missing,neutral,0,0,0,0,0,backfill,3.0,1
3-5-6,2,2,1,1,1,1,1,2025-11-03,,,1.6,2.8,,,1.6,2.8,1,3,1,backfill,same,S,1,1,1,3,1,-1.9385,0.0154,まくり,3まくり,2740,prior7,prior7,0.741,1,202511031005,6-5-1-4-2,,missing,1,71.9515,71.9515,,,73.5515,74.7515,,,73.5515,74.7515,71.9515,,,-0.014263,0.000563,0.005903,0.003875,0.004936,-0.000962,4,3,1,5,2,6,0.4,0.6,1.0,0.2,0.8,0.0,0.14,0.15,0.08,0.16,0.09,0.17,3,4,1,5,2,6,0.6,0.4,1.0,0.2,0.8,0.0,backfill,1,1,3-6-5;3-5-6;3-6-1;3-1-6;3-6-4;3-5-1;3-1-5;3-6-2;3-4-6;3-5-4;3-4-5;3-5-2;3-2-6;3-1-4;3-4-1;3-2-5;3-1-2;3-2-1;3-4-2;3-2-4,3-6-5;3-6-1;3-6-4;3-5-6;3-5-1;3-5-4,0,-0.21,0.8,0.741,0.6,1.0,1.0,0.6,1,1,10,三国,0.0,3-4m,missing,neutral,0,0,0,0,0,backfill,3.0,3
3-1-5,8,1,5,0,0,0,0,2025-11-03,,,0.0,0.0,,,0.0,0.0,1,3,1,backfill,same,B,1,1,1,3,1,-1.9385,0.0154,まくり差し,3まくり,4620,prior7,prior7,0.14833,0,202511031101,1-6-4-2-5,45,右横,0,12.9949,12.9949,,,12.9949,12.9949,,,12.9949,12.9949,10.9949,,,-0.014263,0.000563,0.005903,0.003875,0.004936,-0.000962,2,3,6,4,1,5,0.8,0.6,0.0,0.4,1.0,0.2,0.02,0.04,0.21,0.16,0.01,0.17,2,3,6,4,1,5,0.8,0.6,0.0,0.4,1.0,0.2,backfill,1,0,3-1-6;3-6-1;3-1-4;3-4-1;3-1-2;3-6-4;3-4-6;3-1-5;3-2-1;3-6-2;3-2-6;3-6-5;3-5-1;3-4-2;3-2-4;3-5-6;3-4-5;3-5-4;3-2-5;3-5-2,3-1-6;3-1-4;3-1-2;3-6-1;3-6-4;3-6-2,0.5,0.1,0.46667,0.148333,0.0,0.0,0.0,0.2,1,1,11,びわこ,-2.0,0-2m,右横_0-2m,unfavorable,2,17.7778,-7.17,24.9478,90,backfill,1.0,3
3-5-6,14,3,4,0,0,0,0,2025-11-03,,,-0.8,-1.4,,,-0.8,-1.4,1,3,1,backfill,same,B,1,1,1,3,1,1.959,0.9897,まくり,3まくり,10610,prior7,prior7,0.339,0,202511031105,1-2-5-6-4,0,追い,1,35.809,35.809,,,35.009,34.409,,,35.009,34.409,35.809,,,-0.014263,0.000563,0.005903,0.003875,0.004936,-0.000962,3,1,4,6,5,2,0.6,1.0,0.4,0.0,0.2,0.8,0.19,0.17,0.22,0.47,0.28,0.18,3,1,4,6,5,2,0.6,1.0,0.4,0.0,0.2,0.8,backfill,1,0,3-1-2;3-2-1;3-1-5;3-5-1;3-1-6;3-2-5;3-5-2;3-1-4;3-6-1;3-2-6;3-6-2;3-2-4;3-4-1;3-5-6;3-6-5;3-4-2;3-5-4;3-4-5;3-6-4;3-4-6,3-1-2;3-1-5;3-1-6;3-2-1;3-2-5;3-2-6,-0.5,-0.05,0.2,0.339,0.6,0.4,0.4,0.0,1,1,11,びわこ,0.0,0-2m,追い_0-2m,neutral,1,25.8503,0.9025,24.9478,147,backfill,2.0,3
2-1-5,0,3,2,0,0,0,0,2025-11-03,-5.0,-2.5,,,-5.0,-2.5,,,1,4,1,backfill,same,B,1,1,1,4,0,-2.0,0.0,差し,4カドまくり,2000,prior7,prior7,0.551,0,202511031204,2-5-1-6-3,135,向かい,0,51.91,51.91,46.91,49.41,,,46.91,49.41,,,51.91,,,-0.014263,0.000563,0.005903,0.003875,0.004936,-0.000962,4,6,5,1,2,3,0.4,0.0,0.2,1.0,0.8,0.6,-0.01,0.02,0.02,-0.09,-0.06,-0.06,4,5,6,1,2,3,0.4,0.2,0.0,1.0,0.8,0.6,backfill,0,0,4-2-5;4-5-2;4-2-1;4-1-2;4-2-6;4-5-1;4-1-5;4-2-3;4-6-2;4-5-6;4-6-5;4-5-3;4-3-2;4-1-6;4-6-1;4-3-5;4-1-3;4-3-1;4-6-3;4-3-6,4-2-5;4-2-1;4-2-6;4-5-2;4-5-1;4-5-6,-0.5,-1.19,0.4,0.551,0.2,1.0,1.0,0.5,1,1,12,住之江,0.0,5m+,向かい_5m+,neutral,4,41.1765,17.605,23.5714,17,backfill,6.0,2
4-6-1,9,4,1,0,0,0,0,2025-11-03,-8.0,-4.0,,,-8.0,-4.0,,,1,4,1,backfill,same,B,1,1,1,4,1,-2.0,0.0,抜き,4カドまくり,3350,prior7,prior7,0.331,0,202511032002,1-2-3-6-5,,missing,0,31.06,31.06,23.06,27.06,,,23.06,27.06,,,31.06,,,-0.014263,0.000563,0.005903,0.003875,0.004936,-0.000962,4,5,3,2,1,6,0.4,0.2,0.6,0.8,1.0,0.0,0.07,0.12,-0.03,-0.06,-0.09,0.21,4,5,3,2,1,6,0.4,0.2,0.6,0.8,1.0,0.0,backfill,1,0,4-1-2;4-2-1;4-1-3;4-3-1;4-1-6;4-2-3;4-3-2;4-1-5;4-6-1;4-2-6;4-6-2;4-2-5;4-5-1;4-3-6;4-6-3;4-5-2;4-3-5;4-5-3;4-6-5;4-5-6,4-1-2;4-1-3;4-1-6;4-2-1;4-2-3;4-2-6,0,-0.04,0.06667,0.331,0.2,0.8,0.8,0.0,1,1,20,若松,0.0,5m+,missing,neutral,0,0,0,0,0,backfill,5.0,4
2-1-6,0,2,1,0,0,0,0,2025-11-03,-4.0,-2.0,,,-4.0,-2.0,,,1,4,1,backfill,same,B,1,1,1,4,0,1.8974,0.9744,まくり,4カドまくり,3040,prior7,prior7,0.365,0,202511032405,6-1-2-5-3,0,追い,0,38.3574,38.3574,34.3574,36.3574,,,34.3574,36.3574,,,36.3574,,,-0.014263,0.000563,0.005903,0.003875,0.004936,-0.000962,5,1,2,3,6,4,0.2,1.0,0.8,0.6,0.0,0.4,0.19,0.01,0.1,0.15,0.24,0.2,4,1,2,3,6,5,0.4,1.0,0.8,0.6,0.0,0.2,backfill,0,0,4-6-1;4-1-6;4-6-2;4-2-6;4-6-5;4-1-2;4-2-1;4-6-3;4-5-6;4-1-5;4-5-1;4-1-3;4-3-6;4-2-5;4-5-2;4-3-1;4-2-3;4-3-2;4-5-3;4-3-5,4-6-1;4-6-2;4-6-5;4-1-6;4-1-2;4-1-5,0,-0.04,0.4,0.365,0.2,0.6,0.6,0.2,1,1,24,大村,-2.0,0-2m,追い_0-2m,unfavorable,1,15.0,-8.5714,23.5714,100,backfill,2.0,2
1-3-4,0,2,0,0,0,0,0,2025-11-03,2.0,1.0,,,2.0,1.0,,,1,4,1,backfill,same,B,1,1,1,4,0,1.8974,0.9744,抜き,4カドまくり,1270,prior7,prior7,0.385,0,202511032407,1-3-2-5-6,0,追い,0,39.2074,39.2074,41.2074,40.2074,,,41.2074,40.2074,,,39.2074,,,-0.014263,0.000563,0.005903,0.003875,0.004936,-0.000962,4,3,1,5,2,6,0.4,0.6,1.0,0.2,0.8,0.0,0.11,0.11,0.04,0.25,0.1,0.27,3,4,1,5,2,6,0.6,0.4,1.0,0.2,0.8,0.0,backfill,0,0,4-1-3;4-3-1;4-1-2;4-2-1;4-1-5;4-3-2;4-2-3;4-1-6;4-5-1;4-3-5;4-5-3;4-3-6;4-6-1;4-2-5;4-5-2;4-6-3;4-2-6;4-6-2;4-5-6;4-6-5,4-1-3;4-1-2;4-1-5;4-3-1;4-3-2;4-3-5,-0.5,-1.19,0.66667,0.385,0.4,0.2,0.2,0.4,1,1,24,大村,0.0,3-4m,追い_3-4m,neutral,1,22.2222,-1.3492,23.5714,81,backfill,3.0,1
1-5-2,0,1,3,0,0,0,0,2025-11-04,,,0.0,0.0,,,0.0,0.0,1,3,1,backfill,same,B,1,1,1,3,0,1.8995,0.9749,逃げ,3まくり,2390,prior7,prior7,0.381,0,202511040207,5-1-2-6-4,0,追い,0,39.9495,39.9495,,,39.9495,39.9495,,,39.9495,39.9495,39.9495,,,-0.013031,0.002012,0.003865,-0.0009,0.005217,0.00287,4,5,6,2,1,3,0.4,0.2,0.0,0.8,1.0,0.6,0.03,0.06,0.09,-0.11,-0.13,-0.05,4,5,6,2,1,3,0.4,0.2,0.0,0.8,1.0,0.6,backfill,0,0,3-5-1;3-1-5;3-5-2;3-2-5;3-5-6;3-1-2;3-2-1;3-5-4;3-6-5;3-1-6;3-6-1;3-1-4;3-4-5;3-2-6;3-6-2;3-4-1;3-2-4;3-4-2;3-6-4;3-4-6,3-5-1;3-5-2;3-5-6;3-1-5;3-1-2;3-1-6,-0.5,-0.05,0.8,0.381,0.0,0.0,0.0,1.0,1,1,2,戸田,0.0,0-2m,追い_0-2m,neutral,1,25.8503,0.9025,24.9478,147,backfill,0.0,1
5-1-4,0,1,0,0,0,0,0,2025-11-04,4.0,2.0,,,8.0,7.0,,,1,4,1,backfill,same,B,1,1,1,4,0,1.9024,0.9756,まくり差し,4カドまくり,4020,prior7,prior7,0.535,0,202511040710,1-5-6-3-2,270,左横,0,54.2124,54.2124,58.2124,56.2124,,,62.2124,61.2124,,,54.2124,,,-0.013031,0.002012,0.003865,-0.0009,0.005217,0.00287,6,5,4,3,2,1,0.0,0.2,0.4,0.6,0.8,1.0,0.09,0.03,0.01,-0.04,-0.04,-0.11,6,5,4,2,3,1,0.0,0.2,0.4,0.8,0.6,1.0,backfill,0,0,4-1-5;4-5-1;4-1-6;4-6-1;4-1-3;4-5-6;4-6-5;4-1-2;4-3-1;4-5-3;4-3-5;4-5-2;4-2-1;4-6-3;4-3-6;4-2-5;4-6-2;4-2-6;4-3-2;4-2-3,4-1-5;4-1-6;4-1-3;4-5-1;4-5-6;4-5-3,-0.5,-1.19,0.73333,0.535,0.0,0.6,0.8,1.0,1,1,7,蒲郡,0.0,0-2m,左横_0-2m,neutral,1,21.875,-1.6964,23.5714,64,backfill,1.0,5
2-4-6,0,0,2,0,0,0,0,2025-11-04,-1.0,-0.5,,,-1.0,-0.5,,,0,3,0,backfill,changed,B,1,1,1,4,0,-1.935,0.0163,まくり,4カドまくり,8350,prior7,prior7,0.573,0,202511041206,1-6-2-5-3,0,追い,0,54.175,54.175,53.175,53.675,,,53.175,53.675,,,52.175,,,-0.013031,0.002012,0.003865,-0.0009,0.005217,0.00287,1,2,6,3,5,4,1.0,0.8,0.0,0.6,0.2,0.4,-0.03,0.02,0.26,0.11,0.21,0.18,1,2,6,3,5,4,1.0,0.8,0.0,0.6,0.2,0.4,backfill,0,0,4-1-6;4-6-1;4-1-2;4-2-1;4-1-5;4-6-2;4-2-6;4-1-3;4-5-1;4-6-5;4-5-6;4-6-3;4-3-1;4-2-5;4-5-2;4-3-6;4-2-3;4-3-2;4-5-3;4-3-5,4-1-6;4-1-2;4-1-5;4-6-1;4-6-2;4-6-5,-0.5,-1.19,0.6,0.573,0.6,0.6,0.6,0.5,1,1,12,住之江,-2.0,0-2m,追い_0-2m,unfavorable,1,15.0,-8.5714,23.5714,100,backfill,0.0,2
1-2-4,0,5,2,1,1,0,0,2025-11-04,,,-1.6,-2.8,,,4.8,4.2,1,3,1,backfill,same,A,1,1,1,3,0,1.9799,0.995,逃げ,3まくり,1480,prior7,prior7,0.561,1,202511042111,5-4-1-6-2,0,追い,0,57.8699,57.8699,,,56.2699,55.0699,,,62.6699,62.0699,57.8699,,,-0.013031,0.002012,0.003865,-0.0009,0.005217,0.00287,3,2,5,1,4,6,0.6,0.8,0.2,1.0,0.4,0.0,0.03,0.03,0.08,0.01,0.08,0.15,2,3,4,1,5,6,0.8,0.6,0.4,1.0,0.2,0.0,backfill,0,0,3-5-4;3-4-5;3-5-1;3-1-5;3-5-6;3-4-1;3-1-4;3-5-2;3-6-5;3-4-6;3-6-4;3-4-2;3-2-5;3-1-6;3-6-1;3-2-4;3-1-2;3-2-1;3-6-2;3-2-6,3-5-4;3-5-1;3-5-6;3-4-5;3-4-1;3-4-6,0,-0.21,0.8,0.561,0.6,0.2,0.4,0.8,1,1,21,芦屋,0.0,0-2m,追い_0-2m,neutral,1,25.8503,0.9025,24.9478,147,backfill,2.0,1
1-4-5,0,2,3,0,0,0,0,2025-11-05,,,3.2,5.6,,,3.2,5.6,1,3,1,backfill,same,B,1,1,1,3,0,-1.9403,0.0149,逃げ,3まくり,2540,prior7,prior7,0.29433,0,202511050707,1-4-5-2-6,270,左横,0,27.283,27.283,,,30.483,32.883,,,30.483,32.883,25.283,,,-0.012499,0.003419,0.001885,-0.001998,0.005764,0.003455,4,1,2,3,5,6,0.4,1.0,0.8,0.6,0.2,0.0,0.06,-0.03,-0.02,-0.01,0.15,0.31,4,1,2,3,5,6,0.4,1.0,0.8,0.6,0.2,0.0,backfill,0,0,3-1-4;3-4-1;3-1-5;3-5-1;3-1-2;3-4-5;3-5-4;3-1-6;3-2-1;3-4-2;3-2-4;3-4-6;3-6-1;3-5-2;3-2-5;3-6-4;3-5-6;3-6-5;3-2-6;3-6-2,3-1-4;3-1-5;3-1-2;3-4-1;3-4-5;3-4-2,0,-0.21,0.26667,0.294333,0.0,0.8,0.8,0.0,1,1,7,蒲郡,-2.0,0-2m,左横_0-2m,unfavorable,1,19.1919,-5.7559,24.9478,99,backfill,0.0,1
4-1-2,11,4,2,0,0,0,0,2025-11-05,-6.0,-3.0,,,-6.0,-3.0,,,1,4,1,backfill,same,B,1,1,1,4,1,1.904,0.976,まくり,4カドまくり,3440,prior7,prior7,0.321,0,202511050709,5-2-6-1-3,270,左横,1,33.964,33.964,27.964,30.964,,,27.964,30.964,,,33.964,,,-0.012499,0.003419,0.001885,-0.001998,0.005764,0.003455,5,6,4,3,2,1,0.2,0.0,0.4,0.6,0.8,1.0,0.14,0.19,0.14,-0.03,-0.04,-0.07,4,6,5,3,2,1,0.4,0.0,0.2,0.6,0.8,1.0,backfill,1,0,4-5-2;4-2-5;4-5-6;4-6-5;4-5-1;4-2-6;4-6-2;4-5-3;4-1-5;4-2-1;4-1-2;4-2-3;4-3-5;4-6-1;4-1-6;4-3-2;4-6-3;4-3-6;4-1-3;4-3-1,4-5-2;4-5-6;4-5-1;4-2-5;4-2-6;4-2-1,0,-0.04,0.4,0.321,0.2,0.6,0.6,0.0,1,1,7,蒲郡,0.0,0-2m,左横_0-2m,neutral,1,21.875,-1.6964,23.5714,64,backfill,1.0,4
4-2-5,10,2,4,1,1,0,0,2025-11-05,0.0,0.0,,,4.0,5.0,,,0,3,0,backfill,changed,A,1,1,1,4,1,1.84,0.96,まくり差し,4カドまくり,13640,prior7,prior7,0.551,0,202511050909,6-2-1-5-3,270,左横,0,55.75,55.75,55.75,55.75,,,59.75,60.75,,,55.75,,,-0.012499,0.003419,0.001885,-0.001998,0.005764,0.003455,5,3,6,2,4,1,0.2,0.6,0.0,0.8,0.4,1.0,0.11,0.06,0.19,0.04,0.1,0.04,5,3,6,1,4,2,0.2,0.6,0.0,1.0,0.4,0.8,backfill,1,1,4-6-2;4-2-6;4-6-1;4-1-6;4-6-5;4-2-1;4-1-2;4-6-3;4-5-6;4-2-5;4-5-2;4-2-3;4-3-6;4-1-5;4-5-1;4-3-2;4-1-3;4-3-1;4-5-3;4-3-5,4-6-2;4-6-1;4-6-5;4-2-6;4-2-1;4-2-5,-0.5,-1.19,0.73333,0.551,0.0,0.8,1.0,0.8,1,1,9,津,0.0,0-2m,左横_0-2m,neutral,1,21.875,-1.6964,23.5714,64,backfill,1.0,4
1-5-2,0,3,2,0,0,0,0,2025-11-05,,,3.2,5.6,,,3.2,5.6,1,3,1,backfill,same,B,1,1,1,3,0,-1.9602,0.01,逃げ,3まくり,1430,prior7,prior7,0.505,0,202511051202,1-2-5-4-6,,missing,0,48.3298,48.3298,,,51.5298,53.9298,,,51.5298,53.9298,48.3298,,,-0.012499,0.003419,0.001885,-0.001998,0.005764,0.003455,2,3,1,5,4,6,0.8,0.6,1.0,0.2,0.4,0.0,0.06,0.08,-0.02,0.18,0.09,0.2,2,3,1,5,4,6,0.8,0.6,1.0,0.2,0.4,0.0,backfill,0,0,3-1-2;3-2-1;3-1-5;3-5-1;3-1-4;3-2-5;3-5-2;3-1-6;3-4-1;3-2-4;3-4-2;3-2-6;3-6-1;3-5-4;3-4-5;3-6-2;3-5-6;3-6-5;3-4-6;3-6-4,3-1-2;3-1-5;3-1-4;3-2-1;3-2-5;3-2-4,0,-0.21,0.2,0.505,0.2,1.0,1.0,0.5,1,1,12,住之江,0.0,3-4m,missing,neutral,0,0,0,0,0,backfill,3.0,1
3-1-6,4,3,1,1,1,1,1,2025-11-05,,,-1.6,-2.8,,,-1.6,-2.8,1,3,1,backfill,same,S,1,1,1,3,1,1.8806,0.9701,まくり,3まくり,820,prior7,prior7,0.673,1,202511051708,6-5-1-4-2,,missing,1,68.9706,68.9706,,,67.3706,66.1706,,,67.3706,66.1706,68.9706,,,-0.012499,0.003419,0.001885,-0.001998,0.005764,0.003455,2,6,4,3,1,5,0.8,0.0,0.4,0.6,1.0,0.2,0.09,0.3,0.21,0.12,-0.02,0.22,2,6,4,3,1,5,0.8,0.0,0.4,0.6,1.0,0.2,backfill,1,0,3-6-5;3-5-6;3-6-1;3-1-6;3-6-4;3-5-1;3-1-5;3-6-2;3-4-6;3-5-4;3-4-5;3-5-2;3-2-6;3-1-4;3-4-1;3-2-5;3-1-2;3-2-1;3-4-2;3-2-4,3-6-5;3-6-1;3-6-4;3-5-6;3-5-1;3-5-4,0,-0.21,0.8,0.673,0.8,0.4,0.4,0.8,1,1,17,宮島,0.0,0-2m,missing,neutral,0,0,0,0,0,backfill,1.0,3
1-5-3,0,1,0,0,0,0,0,2025-11-05,,,-3.2,-5.6,,,-3.2,-5.6,1,3,1,backfill,same,B,1,1,1,3,0,-1.9602,0.01,逃げ,3まくり,2100,prior7,prior7,0.41767,0,202511052011,5-1-6-2-4,0,追い,0,39.5965,39.5965,,,36.3965,33.9965,,,36.3965,33.9965,39.5965,,,-0.012499,0.003419,0.001885,-0.001998,0.005764,0.003455,4,6,5,3,1,2,0.4,0.0,0.2,0.6,1.0,0.8,0.13,0.21,0.16,0.13,-0.01,0.12,3,6,5,4,1,2,0.6,0.0,0.2,0.4,1.0,0.8,backfill,0,0,3-5-1;3-1-5;3-5-6;3-6-5;3-5-2;3-1-6;3-6-1;3-5-4;3-2-5;3-1-2;3-2-1;3-1-4;3-4-5;3-6-2;3-2-6;3-4-1;3-6-4;3-4-6;3-2-4;3-4-2,3-5-1;3-5-6;3-5-2;3-1-5;3-1-6;3-1-2,0,-0.21,0.33333,0.417667,1.0,0.2,0.2,0.0,1,1,20,若松,0.0,0-2m,追い_0-2m,neutral,1,25.8503,0.9025,24.9478,147,backfill,0.0,1
1-5-4,0,2,4,0,0,0,0,2025-11-05,,,2.4,4.2,,,2.4,4.2,1,3,1,backfill,same,B,1,1,1,3,0,-1.9005,0.0249,逃げ,3まくり,5350,prior7,prior7,0.31633,0,202511052103,1-5-6-4-2,0,追い,0,29.6828,29.6828,,,32.0828,33.8828,,,32.0828,33.8828,29.6828,,,-0.012499,0.003419,0.001885,-0.001998,0.005764,0.003455,6,5,3,1,4,2,0.0,0.2,0.6,1.0,0.4,0.8,0.03,0.04,-0.02,-0.06,-0.01,-0.04,5,6,3,1,4,2,0.2,0.0,0.6,1.0,0.4,0.8,backfill,0,0,3-1-5;3-5-1;3-1-6;3-6-1;3-1-4;3-5-6;3-6-5;3-1-2;3-4-1;3-5-4;3-4-5;3-5-2;3-2-1;3-6-4;3-4-6;3-2-5;3-6-2;3-2-6;3-4-2;3-2-4,3-1-5;3-1-6;3-1-4;3-5-1;3-5-6;3-5-4,-0.5,-0.05,0.46667,0.316333,0.0,0.6,0.6,0.2,1,1,21,芦屋,0.0,0-2m,追い_0-2m,neutral,1,25.8503,0.9025,24.9478,147,backfill,1.0,1
1-4-6,0,0,1,0,0,0,0,2025-11-05,0.0,0.0,,,0.0,0.0,,,1,4,1,backfill,same,B,1,1,1,4,0,-1.936,0.016,逃げ,4カドまくり,770,prior7,prior7,0.337,0,202511052406,6-1-5-3-2,0,追い,0,31.724,31.724,31.724,31.724,,,31.724,31.724,,,29.724,,,-0.012499,0.003419,0.001885,-0.001998,0.005764,0.003455,6,3,1,5,4,2,0.0,0.6,1.0,0.2,0.4,0.8,0.32,0.17,0.13,0.29,0.2,0.16,6,3,1,5,4,2,0.0,0.6,1.0,0.2,0.4,0.8,backfill,0,0,4-6-1;4-1-6;4-6-5;4-5-6;4-6-3;4-1-5;4-5-1;4-6-2;4-3-6;4-1-3;4-3-1;4-1-2;4-2-6;4-5-3;4-3-5;4-2-1;4-5-2;4-2-5;4-3-2;4-2-3,4-6-1;4-6-5;4-6-3;4-1-6;4-1-5;4-1-3,0,-0.04,0.26667,0.337,0.6,0.2,0.2,0.2,1,1,24,大村,-2.0,0-2m,追い_0-2m,unfavorable,1,15.0,-8.5714,23.5714,100,backfill,1.0,1
