date,race_code,venue,boat,racer_id,racer_name,ex_course,actual_course,course_same,ex_st,actual_st,delta_actual_minus_ex,inside_ex_st,outside_ex_st,inside_bucket,outside_bucket,own_bucket
2026-08-21,202608210609,06,3,4435,服部 達哉,3,3,1,0.1,0.17,0.07,0.14,0.32,.11-.15,>.20,.06-.10
2026-08-21,202608210609,06,4,4332,村上 彰一,4,4,1,0.32,0.22,-0.1,0.1,0.05,.06-.10,<=.05,>.20
2026-08-21,202608210609,06,5,4809,外崎 悟,5,5,1,0.05,0.2,0.15000000000000002,0.32,0.18,>.20,.16-.20,<=.05
2026-08-21,202608210609,06,6,3825,宮嵜 隆太郎,6,6,1,0.18,0.14,-0.03999999999999998,0.05,,<=.05,missing,.16-.20
2026-08-21,202608211610,16,1,4765,野田部 宏子,1,1,1,0.27,0.19,-0.08000000000000002,,0.14,missing,.11-.15,>.20
2026-08-21,202608211610,16,2,3435,寺田 千恵,2,2,1,0.14,0.12,-0.020000000000000018,0.27,0.12,>.20,.11-.15,.11-.15
2026-08-21,202608211610,16,3,5193,米丸 乃絵,3,3,1,0.12,0.16,0.04000000000000001,0.14,0.3,.11-.15,>.20,.11-.15
2026-08-21,202608211610,16,4,5361,植竹 玲奈,4,4,1,0.3,0.28,-0.019999999999999962,0.12,0.11,.11-.15,.11-.15,>.20
2026-08-21,202608211610,16,5,4536,喜井 つかさ,5,5,1,0.11,0.21,0.09999999999999999,0.3,0.14,>.20,.11-.15,.11-.15
2026-08-21,202608211610,16,6,5180,藤本 紗弥香,6,6,1,0.14,0.25,0.10999999999999999,0.11,,.11-.15,missing,.11-.15
2026-08-21,202608211502,15,1,4669,井上 茂,1,1,1,0.01,0.25,0.24,,0.04,missing,<=.05,<=.05
2026-08-21,202608211502,15,2,3478,嶋田 貴支,3,3,1,-0.06,0.21,0.27,0.04,0.05,<=.05,<=.05,F
2026-08-21,202608211502,15,3,5173,谷口 佳蓮,4,4,1,0.05,0.12,0.06999999999999999,-0.06,0.04,F,<=.05,<=.05
2026-08-21,202608211502,15,4,5241,門田 栞,5,5,1,0.04,0.11,0.07,0.05,0.06,<=.05,.06-.10,<=.05
2026-08-21,202608211502,15,5,3265,今村 暢孝,2,2,1,0.04,0.18,0.13999999999999999,0.01,-0.06,<=.05,F,<=.05
2026-08-21,202608211502,15,6,5037,田頭 虎親,6,6,1,0.06,0.18,0.12,0.04,,<=.05,missing,.06-.10
2026-08-21,202608211311,13,1,4848,仲谷 颯仁,1,1,1,0.07,0.32,0.25,,0.16,missing,.16-.20,.06-.10
2026-08-21,202608211311,13,2,4695,尾崎 雄二,2,2,1,0.16,0.25,0.09,0.07,0.24,.06-.10,>.20,.16-.20
2026-08-21,202608211311,13,3,3955,眞田 英二,3,3,1,0.24,0.19,-0.04999999999999999,0.16,0.14,.16-.20,.11-.15,>.20
2026-08-21,202608211311,13,4,4702,三浦 敬太,4,4,1,0.14,0.12,-0.020000000000000018,0.24,0.26,>.20,>.20,.11-.15
2026-08-21,202608211311,13,5,4376,藤田 靖弘,5,5,1,0.26,0.23,-0.03,0.14,0.03,.11-.15,<=.05,>.20
2026-08-21,202608211311,13,6,4588,田中 京介,6,6,1,0.03,0.17,0.14,0.26,,>.20,missing,<=.05
2026-08-21,202608210702,07,1,4173,岡谷 健吾,1,1,1,0.12,0.21,0.09,,0.21,missing,>.20,.11-.15
2026-08-21,202608210702,07,2,5395,日高 龍之介,2,2,1,0.21,0.24,0.03,0.12,0.21,.11-.15,>.20,>.20
2026-08-21,202608210702,07,3,5216,長谷川 晴哉,3,3,1,0.21,0.19,-0.01999999999999999,0.21,0.41,>.20,>.20,>.20
2026-08-21,202608210702,07,4,4054,福嶋 智之,4,4,1,0.41,0.31,-0.09999999999999998,0.21,0.15,>.20,.11-.15,>.20
2026-08-21,202608210702,07,5,4356,長岡 良也,5,5,1,0.15,0.24,0.09,0.41,0.21,>.20,>.20,.11-.15
2026-08-21,202608210702,07,6,4552,杉山 勝匡,6,6,1,0.21,0.19,-0.01999999999999999,0.15,,.11-.15,missing,>.20
2026-08-21,202608211902,19,1,3949,今出 晋二,1,1,1,0.1,0.19,0.09,,0.13,missing,.11-.15,.06-.10
2026-08-21,202608211902,19,2,4007,榮田 将彦,2,2,1,0.13,0.17,0.04000000000000001,0.1,0.05,.06-.10,<=.05,.11-.15
2026-08-21,202608211902,19,3,5031,渡辺 空依,3,3,1,0.05,0.19,0.14,0.13,0.12,.11-.15,.11-.15,<=.05
2026-08-21,202608211902,19,4,3401,上田 隆章,4,4,1,0.12,0.24,0.12,0.05,0.38,<=.05,>.20,.11-.15
2026-08-21,202608211902,19,5,4331,三好 勇人,5,5,1,0.38,0.23,-0.15,0.12,0.11,.11-.15,.11-.15,>.20
2026-08-21,202608211902,19,6,4957,竹之内 極,6,6,1,0.11,0.23,0.12000000000000001,0.38,,>.20,missing,.11-.15
2026-08-21,202608210311,03,1,4475,末永 祐輝,1,1,1,-0.08,0.07,0.15000000000000002,,0.24,missing,>.20,F
2026-08-21,202608210311,03,2,4124,池田 雄一,2,2,1,0.24,0.14,-0.09999999999999998,-0.08,-0.02,F,F,>.20
2026-08-21,202608210311,03,3,4943,八木 治樹,3,3,1,-0.02,0.05,0.07,0.24,0.02,>.20,<=.05,F
2026-08-21,202608210311,03,4,5199,垂水 悠,4,4,1,0.02,0.13,0.11,-0.02,0.16,F,.16-.20,<=.05
2026-08-21,202608210311,03,5,5048,眞鳥 康太,5,5,1,0.16,0.13,-0.03,0.02,0.05,<=.05,<=.05,.16-.20
2026-08-21,202608210311,03,6,3715,倉尾 大介,6,6,1,0.05,0.17,0.12000000000000001,0.16,,.16-.20,missing,<=.05
2026-08-21,202608210211,02,1,4581,吉村 誠,1,1,1,0.05,0.29,0.24,,0.13,missing,.11-.15,<=.05
2026-08-21,202608210211,02,2,5120,山本 稔太朗,2,2,1,0.13,0.24,0.10999999999999999,0.05,-0.05,<=.05,F,.11-.15
2026-08-21,202608210211,02,3,3508,久富 政弘,3,3,1,-0.05,0.25,0.3,0.13,-0.04,.11-.15,F,F
2026-08-21,202608210211,02,4,5383,中村 楓,4,4,1,-0.04,0.26,0.3,-0.05,-0.04,F,F,F
2026-08-21,202608210211,02,5,4089,妹尾 忠幸,5,5,1,-0.04,0.28,0.32,-0.04,-0.09,F,F,F
2026-08-21,202608210211,02,6,5058,前原 大道,6,6,1,-0.09,0.28,0.37,-0.04,,F,missing,F
2026-08-21,202608210409,04,1,3277,齋藤 勇,1,1,1,0.05,0.11,0.06,,0.07,missing,.06-.10,<=.05
2026-08-21,202608210409,04,2,5073,上原 健次郎,2,2,1,0.07,0.1,0.03,0.05,0.05,<=.05,<=.05,.06-.10
2026-08-21,202608210409,04,3,3339,泉 具巳,3,3,1,0.05,0.11,0.06,0.07,0.22,.06-.10,>.20,<=.05
2026-08-21,202608210409,04,4,4944,田代 達也,4,4,1,0.22,0.07,-0.15,0.05,0.01,<=.05,<=.05,>.20
2026-08-21,202608210409,04,5,4295,小坂 尚哉,5,5,1,0.01,0.06,0.049999999999999996,0.22,0.08,>.20,.06-.10,<=.05
2026-08-21,202608210409,04,6,5125,高井 雄基,6,6,1,0.08,0.11,0.03,0.01,,<=.05,missing,.06-.10
2026-08-21,202608211503,15,1,5291,三嶌 こころ,1,1,1,0.04,0.18,0.13999999999999999,,0.05,missing,<=.05,<=.05
2026-08-21,202608211503,15,2,3907,村越 篤,2,2,1,0.05,0.15,0.09999999999999999,0.04,-0.03,<=.05,F,<=.05
2026-08-21,202608211503,15,3,4220,深川 和仁,3,3,1,-0.03,0.11,0.14,0.05,-0.01,<=.05,F,F
2026-08-21,202608211503,15,4,5032,谷口 知優,4,4,1,-0.01,0.07,0.08,-0.03,-0.07,F,F,F
2026-08-21,202608211503,15,5,3710,吉永 泰弘,5,5,1,-0.07,0.1,0.17,-0.01,-0.09,F,F,F
2026-08-21,202608211503,15,6,3975,小野寺 智洋,6,6,1,-0.09,0.09,0.18,-0.07,,F,missing,F
2026-08-21,202608210610,06,1,5269,山口 晃朋,1,1,1,-0.06,0.05,0.11,,0.04,missing,<=.05,F
2026-08-21,202608210610,06,2,4365,盛本 真輔,2,2,1,0.04,0.1,0.060000000000000005,-0.06,0.14,F,.11-.15,<=.05
2026-08-21,202608210610,06,3,4465,大西 賢,3,3,1,0.14,0.14,0.0,0.04,0.02,<=.05,<=.05,.11-.15
2026-08-21,202608210610,06,4,3867,松浦 勝,4,4,1,0.02,0.13,0.11,0.14,-0.01,.11-.15,F,<=.05
2026-08-21,202608210610,06,5,5053,山口 広樹,5,5,1,-0.01,0.14,0.15000000000000002,0.02,0.01,<=.05,<=.05,F
2026-08-21,202608210610,06,6,4553,坪口 竜也,6,6,1,0.01,0.17,0.16,-0.01,,F,missing,<=.05
2026-08-21,202608211611,16,1,4050,田口 節子,1,1,1,0.02,0.15,0.13,,0.16,missing,.16-.20,<=.05
2026-08-21,202608211611,16,2,4964,土屋 南,2,2,1,0.16,0.19,0.03,0.02,0.28,<=.05,>.20,.16-.20
2026-08-21,202608211611,16,3,4208,三浦 永理,3,3,1,0.28,0.19,-0.09000000000000002,0.16,0.05,.16-.20,<=.05,>.20
2026-08-21,202608211611,16,4,4997,濱崎 寿里矢,4,4,1,0.05,0.21,0.15999999999999998,0.28,0.07,>.20,.06-.10,<=.05
2026-08-21,202608211611,16,5,4994,山本 梨菜,5,5,1,0.07,0.18,0.10999999999999999,0.05,0.22,<=.05,>.20,.06-.10
2026-08-21,202608211611,16,6,4720,西澤 日花里,6,6,1,0.22,0.22,0.0,0.07,,.06-.10,missing,>.20
2026-08-21,202608210703,07,1,5076,石原 光,1,1,1,-0.01,0.06,0.06999999999999999,,0.21,missing,>.20,F
2026-08-21,202608210703,07,2,5212,西川 拓利,2,2,1,0.21,0.07,-0.13999999999999999,-0.01,0.11,F,.11-.15,>.20
2026-08-21,202608210703,07,3,3406,中里 英夫,3,3,1,0.11,0.07,-0.039999999999999994,0.21,0.11,>.20,.11-.15,.11-.15
2026-08-21,202608210703,07,4,4211,村田 敦,4,5,0,0.11,0.04,-0.07,0.11,0.29,.11-.15,>.20,.11-.15
2026-08-21,202608210703,07,5,4097,貫地谷 直人,5,6,0,0.29,0.16,-0.12999999999999998,0.11,0.21,.11-.15,>.20,>.20
2026-08-21,202608210703,07,6,3952,中澤 和志,6,4,0,0.21,0.09,-0.12,0.29,,>.20,missing,>.20
2026-08-21,202608211903,19,1,5044,渡邉 健,1,1,1,0.18,0.25,0.07,,0.15,missing,.11-.15,.16-.20
2026-08-21,202608211903,19,2,3711,江本 真治,2,2,1,0.15,0.19,0.04000000000000001,0.18,0.16,.16-.20,.16-.20,.11-.15
2026-08-21,202608211903,19,3,5127,沼田 大都,3,3,1,0.16,0.28,0.12000000000000002,0.15,0.18,.11-.15,.16-.20,.16-.20
2026-08-21,202608211903,19,4,4607,鶴田 勇雄,4,4,1,0.18,0.29,0.10999999999999999,0.16,0.26,.16-.20,>.20,.16-.20
2026-08-21,202608211903,19,5,4164,岩永 節也,5,5,1,0.26,0.24,-0.020000000000000018,0.18,0.31,.16-.20,>.20,>.20
2026-08-21,202608211903,19,6,4557,松尾 光広,6,6,1,0.31,0.25,-0.06,0.26,,>.20,missing,>.20
2026-08-21,202608211312,13,1,4483,北野 輝季,1,1,1,0.22,0.22,0.0,,0.16,missing,.16-.20,>.20
2026-08-21,202608211312,13,2,4571,菅 章哉,5,4,0,0.03,0.24,0.21,0.28,0.03,>.20,<=.05,<=.05
2026-08-21,202608211312,13,3,5049,松井 友汰,2,2,1,0.16,0.23,0.07,0.22,0.19,>.20,.16-.20,.16-.20
2026-08-21,202608211312,13,4,4043,桐本 康臣,3,3,1,0.19,0.24,0.04999999999999999,0.16,0.28,.16-.20,>.20,.16-.20
2026-08-21,202608211312,13,5,5016,宮田 龍馬,4,5,0,0.28,0.21,-0.07000000000000003,0.19,0.03,.16-.20,<=.05,>.20
2026-08-21,202608211312,13,6,5377,鳥居塚 嶺王,6,6,1,0.03,0.18,0.15,0.03,,<=.05,missing,<=.05
2026-08-21,202608210312,03,1,4504,前田 将太,1,1,1,0.06,0.08,0.020000000000000004,,-0.03,missing,F,.06-.10
2026-08-21,202608210312,03,2,4028,田村 隆信,2,2,1,-0.03,0.09,0.12,0.06,-0.04,.06-.10,F,F
2026-08-21,202608210312,03,3,5028,原田 才一郎,3,3,1,-0.04,0.06,0.1,-0.03,0.04,F,<=.05,F
2026-08-21,202608210312,03,4,4857,加藤 翔馬,4,4,1,0.04,0.06,0.019999999999999997,-0.04,0.16,F,.16-.20,<=.05
2026-08-21,202608210312,03,5,4737,竹井 貴史,5,5,1,0.16,0.07,-0.09,0.04,0.12,<=.05,.11-.15,.16-.20
2026-08-21,202608210312,03,6,5132,中野 希一,6,6,1,0.12,0.08,-0.039999999999999994,0.16,,.16-.20,missing,.11-.15
2026-08-21,202608210212,02,1,5142,常住 蓮,1,1,1,0.24,0.12,-0.12,,0.16,missing,.16-.20,>.20
2026-08-21,202608210212,02,2,5070,中島 航,2,2,1,0.16,0.21,0.04999999999999999,0.24,0.09,>.20,.06-.10,.16-.20
2026-08-21,202608210212,02,3,4191,赤羽 克也,3,3,1,0.09,0.11,0.020000000000000004,0.16,0.14,.16-.20,.11-.15,.06-.10
2026-08-21,202608210212,02,4,4942,柴田 朋哉,4,4,1,0.14,0.14,0.0,0.09,0.19,.06-.10,.16-.20,.11-.15
2026-08-21,202608210212,02,5,4066,東本 勝利,5,5,1,0.19,0.15,-0.04000000000000001,0.14,0.13,.11-.15,.11-.15,.16-.20
2026-08-21,202608210212,02,6,4394,永嶋 裕一,6,6,1,0.13,0.16,0.03,0.19,,.16-.20,missing,.11-.15
2026-08-21,202608211504,15,1,5265,大廣 咲季,1,1,1,0.09,0.11,0.020000000000000004,,0.14,missing,.11-.15,.06-.10
2026-08-21,202608211504,15,2,3568,木村 光宏,2,2,1,0.14,0.11,-0.030000000000000013,0.09,0.08,.06-.10,.06-.10,.11-.15
2026-08-21,202608211504,15,3,4452,松尾 祭,3,3,1,0.08,0.1,0.020000000000000004,0.14,0.07,.11-.15,.06-.10,.06-.10
2026-08-21,202608211504,15,4,4437,中田 元泰,4,4,1,0.07,0.12,0.04999999999999999,0.08,0.09,.06-.10,.06-.10,.06-.10
2026-08-21,202608211504,15,5,3908,重成 一人,5,5,1,0.09,0.13,0.04000000000000001,0.07,0.01,.06-.10,<=.05,.06-.10
2026-08-21,202608211504,15,6,3660,長谷川 親王,6,6,1,0.01,0.18,0.16999999999999998,0.09,,.06-.10,missing,<=.05
2026-08-21,202608210611,06,1,4877,鈴谷 一平,1,1,1,0.11,0.17,0.06000000000000001,,0.1,missing,.06-.10,.11-.15
2026-08-21,202608210611,06,2,5268,山本 幸也,2,2,1,0.1,0.18,0.07999999999999999,0.11,0.01,.11-.15,<=.05,.06-.10
2026-08-21,202608210611,06,3,3800,牧 宏次,3,3,1,0.01,0.1,0.09000000000000001,0.1,0.04,.06-.10,<=.05,<=.05
2026-08-21,202608210611,06,4,3546,中里 昌志,4,4,1,0.04,0.14,0.1,0.01,-0.03,<=.05,F,<=.05
2026-08-21,202608210611,06,5,3893,汐崎 正則,5,5,1,-0.03,0.13,0.16,0.04,-0.07,<=.05,F,F
2026-08-21,202608210611,06,6,3930,岸本 隆,6,6,1,-0.07,0.14,0.21000000000000002,-0.03,,F,missing,F
2026-08-21,202608210410,04,1,4522,古澤 光紀,1,1,1,0.05,0.08,0.03,,0.17,missing,.16-.20,<=.05
2026-08-21,202608210410,04,2,3717,立間 充宏,2,2,1,0.17,0.11,-0.06000000000000001,0.05,0.16,<=.05,.16-.20,.16-.20
2026-08-21,202608210410,04,3,4779,伊倉 光,3,3,1,0.16,0.13,-0.03,0.17,0.05,.16-.20,<=.05,.16-.20
2026-08-21,202608210410,04,4,4503,上野 真之介,4,4,1,0.05,0.09,0.039999999999999994,0.16,0.1,.16-.20,.06-.10,<=.05
2026-08-21,202608210410,04,5,5138,村本 大成,5,5,1,0.1,0.13,0.03,0.05,0.13,<=.05,.11-.15,.06-.10
2026-08-21,202608210410,04,6,4202,浮田 圭浩,6,6,1,0.13,0.18,0.04999999999999999,0.1,,.06-.10,missing,.11-.15
2026-08-21,202608210704,07,1,4006,小野 勇作,1,1,1,0.12,0.19,0.07,,0.14,missing,.11-.15,.11-.15
2026-08-21,202608210704,07,2,4544,松田 大志郎,2,2,1,0.14,0.22,0.07999999999999999,0.12,0.26,.11-.15,>.20,.11-.15
2026-08-21,202608210704,07,3,4360,庄司 孝輔,3,3,1,0.26,0.24,-0.020000000000000018,0.14,0.27,.11-.15,>.20,>.20
2026-08-21,202608210704,07,4,5122,相馬 翔,4,4,1,0.27,0.26,-0.010000000000000009,0.26,0.17,>.20,.16-.20,>.20
2026-08-21,202608210704,07,5,4245,高橋 直哉,5,5,1,0.17,0.24,0.06999999999999998,0.27,0.21,>.20,>.20,.16-.20
2026-08-21,202608210704,07,6,4837,酒井 陽祐,6,6,1,0.21,0.25,0.04000000000000001,0.17,,.16-.20,missing,>.20
2026-08-21,202608211904,19,1,3477,近藤 稔也,1,1,1,0.08,0.19,0.11,,0.13,missing,.11-.15,.06-.10
2026-08-21,202608211904,19,2,5086,本村 大,2,2,1,0.13,0.18,0.04999999999999999,0.08,0.06,.06-.10,.06-.10,.11-.15
2026-08-21,202608211904,19,3,3305,小野 信樹,3,3,1,0.06,0.16,0.1,0.13,0.09,.11-.15,.06-.10,.06-.10
2026-08-21,202608211904,19,4,4063,市橋 卓士,4,4,1,0.09,0.11,0.020000000000000004,0.06,0.08,.06-.10,.06-.10,.06-.10
2026-08-21,202608211904,19,5,4096,石橋 道友,5,5,1,0.08,0.07,-0.009999999999999995,0.09,0.2,.06-.10,.16-.20,.06-.10
2026-08-21,202608211904,19,6,4973,栗原 直也,6,6,1,0.2,0.09,-0.11000000000000001,0.08,,.06-.10,missing,.16-.20
2026-08-21,202608211612,16,1,4482,守屋 美穂,1,1,1,0.08,0.13,0.05,,0.22,missing,>.20,.06-.10
2026-08-21,202608211612,16,2,4225,土屋 千明,2,2,1,0.22,0.19,-0.03,0.08,0.26,.06-.10,>.20,>.20
2026-08-21,202608211612,16,3,3994,小野 桜,3,3,1,0.26,0.18,-0.08000000000000002,0.22,0.16,>.20,.16-.20,>.20
2026-08-21,202608211612,16,4,3618,海野 ゆかり,4,4,1,0.16,0.09,-0.07,0.26,0.14,>.20,.11-.15,.16-.20
2026-08-21,202608211612,16,5,4965,福岡 泉水,5,5,1,0.14,0.01,-0.13,0.16,0.07,.16-.20,.06-.10,.11-.15
2026-08-21,202608211612,16,6,5188,武井 莉里佳,6,6,1,0.07,0.04,-0.030000000000000006,0.14,,.11-.15,missing,.06-.10
2026-08-21,202608211505,15,1,4643,近江 翔吾,1,1,1,0.05,0.04,-0.010000000000000002,,0.21,missing,>.20,<=.05
2026-08-21,202608211505,15,2,5257,西丸 侑太朗,2,2,1,0.21,0.17,-0.03999999999999998,0.05,0.21,<=.05,>.20,>.20
2026-08-21,202608211505,15,3,4894,原村 拓也,3,3,1,0.21,0.09,-0.12,0.21,0.34,>.20,>.20,>.20
2026-08-21,202608211505,15,4,3910,松下 知幸,4,4,1,0.34,0.09,-0.25,0.21,0.21,>.20,>.20,>.20
2026-08-21,202608211505,15,5,3837,秋山 広一,5,5,1,0.21,0.09,-0.12,0.34,0.17,>.20,.16-.20,>.20
2026-08-21,202608211505,15,6,4393,田中 孝明,6,6,1,0.17,0.11,-0.06000000000000001,0.21,,>.20,missing,.16-.20
2026-08-21,202608210612,06,1,4074,柳沢 一,1,1,1,0.35,0.18,-0.16999999999999998,,0.22,missing,>.20,>.20
2026-08-21,202608210612,06,2,4199,北川 潤二,2,3,0,0.22,0.23,0.010000000000000009,0.35,0.3,>.20,>.20,>.20
2026-08-21,202608210612,06,3,4278,藤岡 俊介,3,4,0,0.3,0.14,-0.15999999999999998,0.22,0.18,>.20,.16-.20,>.20
2026-08-21,202608210612,06,4,3876,中辻 崇人,4,2,0,0.18,0.23,0.05000000000000002,0.3,0.05,>.20,<=.05,.16-.20
2026-08-21,202608210612,06,5,4980,佐々木 完太,5,5,1,0.05,0.23,0.18,0.18,0.19,.16-.20,.16-.20,<=.05
2026-08-21,202608210612,06,6,5026,安河内 健,6,6,1,0.19,0.25,0.06,0.05,,<=.05,missing,.16-.20
2026-08-21,202608210411,04,1,4886,入海 馨,1,1,1,0.04,0.12,0.07999999999999999,,0.03,missing,<=.05,<=.05
2026-08-21,202608210411,04,2,4252,松下 哲也,2,2,1,0.03,0.15,0.12,0.04,0.11,<=.05,.11-.15,<=.05
2026-08-21,202608210411,04,3,3419,栗原 謙治,3,3,1,0.11,0.16,0.05,0.03,0.01,<=.05,<=.05,.11-.15
2026-08-21,202608210411,04,4,5152,丸山 祐也,4,4,1,0.01,0.14,0.13,0.11,0.05,.11-.15,<=.05,<=.05
2026-08-21,202608210411,04,5,3412,鈴木 博,5,5,1,0.05,0.1,0.05,0.01,-0.05,<=.05,F,<=.05
2026-08-21,202608210411,04,6,3940,飯山 泰,6,6,1,-0.05,0.13,0.18,0.05,,<=.05,missing,F
2026-08-21,202608210705,07,1,4976,金山 立樹,1,1,1,0.09,0.18,0.09,,0.24,missing,>.20,.06-.10
2026-08-21,202608210705,07,2,4562,阪本 勇介,3,3,1,0.08,0.3,0.21999999999999997,0.24,0.02,>.20,<=.05,.06-.10
2026-08-21,202608210705,07,3,4709,岡村 将也,4,4,1,0.02,0.22,0.2,0.08,0.04,.06-.10,<=.05,<=.05
2026-08-21,202608210705,07,4,5223,森清 友翔,5,5,1,0.04,0.3,0.26,0.02,0.07,<=.05,.06-.10,<=.05
2026-08-21,202608210705,07,5,5402,塚越 陸斗,6,6,1,0.07,0.31,0.24,0.04,,<=.05,missing,.06-.10
2026-08-21,202608210705,07,6,3554,仲口 博崇,2,2,1,0.24,0.25,0.010000000000000009,0.09,0.08,.06-.10,.06-.10,>.20
2026-08-21,202608211905,19,1,4822,百武 翔,1,1,1,0.09,0.11,0.020000000000000004,,0.23,missing,>.20,.06-.10
2026-08-21,202608211905,19,2,3905,天野 友和,2,2,1,0.23,0.12,-0.11000000000000001,0.09,0.16,.06-.10,.16-.20,>.20
2026-08-21,202608211905,19,3,5077,滝沢 崚,3,3,1,0.16,0.14,-0.01999999999999999,0.23,0.2,>.20,.16-.20,.16-.20
2026-08-21,202608211905,19,4,4128,川口 貴久,4,4,1,0.2,0.11,-0.09000000000000001,0.16,0.23,.16-.20,>.20,.16-.20
2026-08-21,202608211905,19,5,3107,平岡 重典,5,5,1,0.23,0.11,-0.12000000000000001,0.2,0.08,.16-.20,.06-.10,>.20
2026-08-21,202608211905,19,6,3304,烏野 賢太,6,6,1,0.08,0.14,0.06000000000000001,0.23,,>.20,missing,.06-.10
2026-08-21,202608211506,15,1,4348,宮崎 奨,1,1,1,0.15,0.11,-0.039999999999999994,,0.03,missing,<=.05,.11-.15
2026-08-21,202608211506,15,2,4313,西村 美智子,2,2,1,0.03,0.11,0.08,0.15,0.25,.11-.15,>.20,<=.05
2026-08-21,202608211506,15,3,3832,下田 哲也,3,3,1,0.25,0.19,-0.06,0.03,0.63,<=.05,>.20,>.20
2026-08-21,202608211506,15,4,4511,中岡 健人,4,4,1,0.63,0.21,-0.42000000000000004,0.25,0.27,>.20,>.20,>.20
2026-08-21,202608211506,15,5,4821,妻鳥 晋也,5,5,1,0.27,0.28,0.010000000000000009,0.63,0.04,>.20,<=.05,>.20
2026-08-21,202608211506,15,6,5298,水谷 理人,6,6,1,0.04,0.19,0.15,0.27,,>.20,missing,<=.05
2026-08-21,202608210706,07,1,3385,渡邉 睦広,1,1,1,-0.05,0.19,0.24,,0.03,missing,<=.05,F
2026-08-21,202608210706,07,2,5247,大森 翼,2,2,1,0.03,0.16,0.13,-0.05,0.03,F,<=.05,<=.05
2026-08-21,202608210706,07,3,5293,眞崎 武蔵,3,3,1,0.03,0.13,0.1,0.03,-0.02,<=.05,F,<=.05
2026-08-21,202608210706,07,4,4288,永田 啓二,4,4,1,-0.02,0.04,0.06,0.03,0.04,<=.05,<=.05,F
2026-08-21,202608210706,07,5,3878,胡本 悟志,5,5,1,0.04,0.32,0.28,-0.02,-0.01,F,F,<=.05
2026-08-21,202608210706,07,6,4580,長谷川 雅和,6,6,1,-0.01,0.11,0.12,0.04,,<=.05,missing,F
2026-08-21,202608210412,04,1,3960,菊地 孝平,1,1,1,-0.02,0.13,0.15,,0.08,missing,.06-.10,F
2026-08-21,202608210412,04,2,3685,荒井 輝年,2,2,1,0.08,0.18,0.09999999999999999,-0.02,-0.04,F,F,.06-.10
2026-08-21,202608210412,04,3,4533,峰重 侑治,3,3,1,-0.04,0.15,0.19,0.08,0.04,.06-.10,<=.05,F
2026-08-21,202608210412,04,4,4306,畔柳 俊吾,4,4,1,0.04,0.12,0.07999999999999999,-0.04,0.12,F,.11-.15,<=.05
2026-08-21,202608210412,04,5,4095,福来 剛,5,5,1,0.12,0.12,0.0,0.04,0.17,<=.05,.16-.20,.11-.15
2026-08-21,202608210412,04,6,5301,岩下 巧斗,6,6,1,0.17,0.12,-0.05000000000000002,0.12,,.11-.15,missing,.16-.20
2026-08-21,202608212401,24,1,4515,藤田 浩人,1,1,1,0.16,0.14,-0.01999999999999999,,0.06,missing,.06-.10,.16-.20
2026-08-21,202608212401,24,2,4527,高野 心吾,3,3,1,0.01,0.24,0.22999999999999998,0.06,-0.02,.06-.10,F,<=.05
2026-08-21,202608212401,24,3,4315,山崎 昂介,4,4,1,-0.02,0.17,0.19,0.01,-0.01,<=.05,F,F
2026-08-21,202608212401,24,4,3542,清水 紀克,2,2,1,0.06,0.31,0.25,0.16,0.01,.16-.20,<=.05,.06-.10
2026-08-21,202608212401,24,5,4892,柴田 直哉,5,5,1,-0.01,0.18,0.19,-0.02,0.0,F,<=.05,F
2026-08-21,202608212401,24,6,4506,稗田 聖也,6,6,1,0.0,0.1,0.1,-0.01,,F,missing,<=.05
2026-08-21,202608211906,19,1,4992,廣瀬 篤哉,1,2,0,0.04,0.11,0.07,,0.24,missing,>.20,<=.05
2026-08-21,202608211906,19,2,4596,葛原 大陽,2,3,0,0.24,0.14,-0.09999999999999998,0.04,0.06,<=.05,.06-.10,>.20
2026-08-21,202608211906,19,3,4370,山口 達也,3,1,0,0.06,0.09,0.03,0.24,0.1,>.20,.06-.10,.06-.10
2026-08-21,202608211906,19,4,4016,西川 新太郎,4,4,1,0.1,0.18,0.07999999999999999,0.06,0.15,.06-.10,.11-.15,.06-.10
2026-08-21,202608211906,19,5,3968,茶谷 信次,5,6,0,0.15,0.23,0.08000000000000002,0.1,0.13,.06-.10,.11-.15,.11-.15
2026-08-21,202608211906,19,6,3771,折下 寛法,6,5,0,0.13,0.18,0.04999999999999999,0.15,,.11-.15,missing,.11-.15
2026-08-21,202608211507,15,1,5224,西岡 顕心,1,1,1,-0.08,0.24,0.32,,0.02,missing,<=.05,F
2026-08-21,202608211507,15,2,3710,吉永 泰弘,3,3,1,0.03,0.16,0.13,0.02,0.16,<=.05,.16-.20,<=.05
2026-08-21,202608211507,15,3,3265,今村 暢孝,2,2,1,0.02,0.13,0.11,-0.08,0.03,F,<=.05,<=.05
2026-08-21,202608211507,15,4,5291,三嶌 こころ,4,4,1,0.16,0.32,0.16,0.03,0.1,<=.05,.06-.10,.16-.20
2026-08-21,202608211507,15,5,5037,田頭 虎親,5,5,1,0.1,0.22,0.12,0.16,0.11,.16-.20,.11-.15,.06-.10
2026-08-21,202608211507,15,6,4030,森高 一真,6,6,1,0.11,0.17,0.06000000000000001,0.1,,.06-.10,missing,.11-.15
