bet_hit,bonus,date,model,period,race_code,return,score,st4,stage1,stage2,straight4,target_hit,tilt4,variant
0,0,2026-08-02,3まくり,validation,202608021307,0,65.34,0.5,0,0,0.5,0,,v36
0,0,2026-08-02,3まくり,validation,202608022103,0,66.08,0.5,0,0,0.5,0,,baseline
0,0,2026-08-02,3まくり,validation,202608022103,0,66.08,0.5,0,0,0.5,0,,v36
1,0,2026-08-02,4刺され,validation,202608022112,18100,64.59,0.5,0,0,0.5,1,,baseline
1,0,2026-08-02,4刺され,validation,202608022112,18100,64.59,0.5,0,0,0.5,1,,v36
0,0,2026-08-02,4刺され,validation,202608022202,0,71.38,0.5,0,0,0.5,0,,baseline
0,0,2026-08-02,4刺され,validation,202608022202,0,71.38,0.5,0,0,0.5,0,,v36
0,0,2026-08-02,4刺され,validation,202608022204,0,66.47,0.5,0,0,0.5,0,,baseline
0,0,2026-08-02,4刺され,validation,202608022204,0,66.47,0.5,0,0,0.5,0,,v36
0,0,2026-08-02,5頭展開,validation,202608022206,0,61.42,0.5,0,0,0.5,0,,baseline
0,0,2026-08-02,5頭展開,validation,202608022206,0,61.42,0.5,0,0,0.5,0,,v36
0,0,2026-08-03,3まくり,latest_month,202608030102,0,60.19,0.5,0,0,0.5,0,,baseline
0,0,2026-08-03,3まくり,latest_month,202608030102,0,60.19,0.5,0,0,0.5,0,,v36
0,0,2026-08-03,3まくり差し,latest_month,202608030102,0,60.19,0.5,0,0,0.5,0,,baseline
0,0,2026-08-03,3まくり差し,latest_month,202608030102,0,60.19,0.5,0,0,0.5,0,,v36
0,0,2026-08-03,3まくり,latest_month,202608030411,0,60.4,0.5,0,0,0.5,0,,baseline
0,0,2026-08-03,3まくり,latest_month,202608030411,0,60.4,0.5,0,0,0.5,0,,v36
0,0,2026-08-03,3まくり,latest_month,202608030611,0,48.0,0.5,0,0,0.5,0,,baseline
0,0,2026-08-03,3まくり,latest_month,202608030611,0,48.0,0.5,0,0,0.5,0,,v36
0,0,2026-08-03,5頭展開,latest_month,202608030611,0,58.85,0.5,0,0,0.5,0,,baseline
0,0,2026-08-03,5頭展開,latest_month,202608030611,0,58.85,0.5,0,0,0.5,0,,v36
0,0,2026-08-03,3まくり,latest_month,202608031301,0,53.98,0.5,0,0,0.5,0,,baseline
0,0,2026-08-03,3まくり,latest_month,202608031301,0,53.98,0.5,0,0,0.5,0,,v36
0,0,2026-08-03,5頭展開,latest_month,202608031304,0,59.06,0.5,0,0,0.5,0,,baseline
0,0,2026-08-03,5頭展開,latest_month,202608031304,0,59.06,0.5,0,0,0.5,0,,v36
0,0.0,2026-08-03,4カドまくり,latest_month,202608031707,0,53.18,0.0,0,0,1.0,0,0.0,baseline
0,0.0,2026-08-03,4カドまくり,latest_month,202608031707,0,53.18,0.0,0,0,1.0,0,0.0,v36
1,0,2026-08-03,5頭展開,latest_month,202608031707,18100,59.54,0.5,0,0,0.5,1,,baseline
1,0,2026-08-03,5頭展開,latest_month,202608031707,18100,59.54,0.5,0,0,0.5,1,,v36
0,0,2026-08-03,5頭展開,latest_month,202608031902,0,60.25,0.5,0,0,0.5,0,,baseline
0,0,2026-08-03,5頭展開,latest_month,202608031902,0,60.25,0.5,0,0,0.5,0,,v36
1,0,2026-08-03,3まくり,latest_month,202608031907,6960,67.77,0.5,0,0,0.5,1,,baseline
1,0,2026-08-03,3まくり,latest_month,202608031907,6960,67.77,0.5,0,0,0.5,1,,v36
0,0.0,2026-08-03,4カドまくり,latest_month,202608031910,0,59.64,0.6,0,0,0.2,0,0.0,baseline
0,0.0,2026-08-03,4カドまくり,latest_month,202608031910,0,59.64,0.6,0,0,0.2,0,0.0,v36
0,0,2026-08-03,5頭展開,latest_month,202608032006,0,58.8,0.5,0,0,0.5,0,,baseline
0,0,2026-08-03,5頭展開,latest_month,202608032006,0,58.8,0.5,0,0,0.5,0,,v36
0,0,2026-08-03,5頭展開,latest_month,202608032010,0,56.15,0.5,0,0,0.5,0,,baseline
0,0,2026-08-03,5頭展開,latest_month,202608032010,0,56.15,0.5,0,0,0.5,0,,v36
0,0.0,2026-08-03,4カドまくり,latest_month,202608032110,0,60.69,0.8,0,0,0.4,0,-0.5,baseline
0,0.0,2026-08-03,4カドまくり,latest_month,202608032110,0,60.69,0.8,0,0,0.4,0,-0.5,v36
0,0,2026-08-03,5頭展開,latest_month,202608032309,0,63.23,0.5,0,0,0.5,0,,baseline
0,0,2026-08-03,5頭展開,latest_month,202608032309,0,63.23,0.5,0,0,0.5,0,,v36
0,0,2026-08-04,4刺され,latest_month,202608040103,0,63.21,0.5,0,0,0.5,0,,baseline
0,0,2026-08-04,4刺され,latest_month,202608040103,0,63.21,0.5,0,0,0.5,0,,v36
0,0,2026-08-04,3まくり,latest_month,202608040503,0,55.23,0.5,0,0,0.5,0,,baseline
0,0,2026-08-04,3まくり,latest_month,202608040503,0,55.23,0.5,0,0,0.5,0,,v36
0,0,2026-08-04,3まくり,latest_month,202608040612,0,55.82,0.5,0,0,0.5,0,,baseline
0,0,2026-08-04,3まくり,latest_month,202608040612,0,55.82,0.5,0,0,0.5,0,,v36
1,0,2026-08-04,3まくり,latest_month,202608041003,17600,66.94,0.5,0,0,0.5,0,,baseline
1,0,2026-08-04,3まくり,latest_month,202608041003,17600,66.94,0.5,0,0,0.5,0,,v36
0,0,2026-08-04,5頭展開,latest_month,202608041004,0,58.99,0.5,0,0,0.5,0,,baseline
0,0,2026-08-04,5頭展開,latest_month,202608041004,0,58.99,0.5,0,0,0.5,0,,v36
0,0,2026-08-04,5頭展開,latest_month,202608041005,0,65.83,0.5,0,0,0.5,0,,baseline
0,0,2026-08-04,5頭展開,latest_month,202608041005,0,65.83,0.5,0,0,0.5,0,,v36
0,0.0,2026-08-04,4カドまくり,latest_month,202608041007,0,66.16,0.4,0,0,0.6,1,0.0,baseline
0,0.0,2026-08-04,4カドまくり,latest_month,202608041007,0,66.16,0.4,0,0,0.6,1,0.0,v36
0,0,2026-08-04,5頭展開,latest_month,202608041208,0,55.49,0.5,0,0,0.5,0,,baseline
0,0,2026-08-04,5頭展開,latest_month,202608041208,0,55.49,0.5,0,0,0.5,0,,v36
0,0,2026-08-04,5頭展開,latest_month,202608041212,0,67.43,0.5,0,0,0.5,0,,baseline
0,0,2026-08-04,5頭展開,latest_month,202608041212,0,67.43,0.5,0,0,0.5,0,,v36
1,0,2026-08-04,3まくり,latest_month,202608041706,22600,54.35,0.5,0,0,0.5,0,,baseline
1,0,2026-08-04,3まくり,latest_month,202608041706,22600,54.35,0.5,0,0,0.5,0,,v36
1,0,2026-08-04,3まくり,latest_month,202608042108,9590,66.98,0.5,0,0,0.5,0,,baseline
1,0,2026-08-04,3まくり,latest_month,202608042108,9590,66.98,0.5,0,0,0.5,0,,v36
1,0,2026-08-05,5頭展開,latest_month,202608050401,20020,68.09,0.5,0,0,0.5,1,,baseline
1,0,2026-08-05,5頭展開,latest_month,202608050401,20020,68.09,0.5,0,0,0.5,1,,v36
0,0,2026-08-05,4刺され,latest_month,202608050404,0,78.62,0.5,0,0,0.5,0,,baseline
0,0,2026-08-05,4刺され,latest_month,202608050404,0,78.62,0.5,0,0,0.5,0,,v36
0,0,2026-08-05,5頭展開,latest_month,202608050407,0,69.89,0.5,0,0,0.5,1,,baseline
0,0,2026-08-05,5頭展開,latest_month,202608050407,0,69.89,0.5,0,0,0.5,1,,v36
0,0,2026-08-05,3まくり,latest_month,202608050609,0,63.59,0.5,0,0,0.5,0,,baseline
0,0,2026-08-05,3まくり,latest_month,202608050609,0,63.59,0.5,0,0,0.5,0,,v36
0,0,2026-08-05,5頭展開,latest_month,202608050610,0,66.9,0.5,0,0,0.5,0,,baseline
0,0,2026-08-05,5頭展開,latest_month,202608050610,0,66.9,0.5,0,0,0.5,0,,v36
0,0,2026-08-05,5頭展開,latest_month,202608050611,0,58.82,0.5,0,0,0.5,0,,baseline
0,0,2026-08-05,5頭展開,latest_month,202608050611,0,58.82,0.5,0,0,0.5,0,,v36
0,0,2026-08-05,5頭展開,latest_month,202608050907,0,59.9,0.5,0,0,0.5,0,,baseline
0,0,2026-08-05,5頭展開,latest_month,202608050907,0,59.9,0.5,0,0,0.5,0,,v36
1,0,2026-08-05,3まくり,latest_month,202608050910,11880,50.61,0.5,0,0,0.5,1,,baseline
1,0,2026-08-05,3まくり,latest_month,202608050910,11880,50.61,0.5,0,0,0.5,1,,v36
0,0,2026-08-05,3まくり,latest_month,202608051004,0,66.3,0.5,0,0,0.5,0,,baseline
0,0,2026-08-05,3まくり,latest_month,202608051004,0,66.3,0.5,0,0,0.5,0,,v36
0,0,2026-08-05,4刺され,latest_month,202608051004,0,69.95,0.5,0,0,0.5,0,,baseline
0,0,2026-08-05,4刺され,latest_month,202608051004,0,69.95,0.5,0,0,0.5,0,,v36
0,0,2026-08-05,3まくり,latest_month,202608051010,0,61.36,0.5,0,0,0.5,0,,baseline
0,0,2026-08-05,3まくり,latest_month,202608051010,0,61.36,0.5,0,0,0.5,0,,v36
0,0,2026-08-05,4刺され,latest_month,202608051010,0,61.68,0.5,0,0,0.5,1,,baseline
0,0,2026-08-05,4刺され,latest_month,202608051010,0,61.68,0.5,0,0,0.5,1,,v36
0,0.0,2026-08-05,4カドまくり,latest_month,202608051207,0,70.23,0.8,0,0,0.5,0,-0.5,baseline
0,0.0,2026-08-05,4カドまくり,latest_month,202608051207,0,70.23,0.8,0,0,0.5,0,-0.5,v36
0,0.0,2026-08-05,4カドまくり,latest_month,202608051402,0,69.86,0.4,0,0,0.0,0,3.0,baseline
0,0.0,2026-08-05,4カドまくり,latest_month,202608051402,0,69.86,0.4,0,0,0.0,0,3.0,v36
0,0,2026-08-05,5頭展開,latest_month,202608051402,0,67.83,0.5,0,0,0.5,0,,baseline
0,0,2026-08-05,5頭展開,latest_month,202608051402,0,67.83,0.5,0,0,0.5,0,,v36
0,0.0,2026-08-05,4カドまくり,latest_month,202608051706,0,47.72,0.6,0,0,0.4,0,0.0,baseline
0,0.0,2026-08-05,4カドまくり,latest_month,202608051706,0,47.72,0.6,0,0,0.4,0,0.0,v36
0,0,2026-08-05,3まくり,latest_month,202608051707,0,64.35,0.5,0,0,0.5,0,,baseline
0,0,2026-08-05,3まくり,latest_month,202608051707,0,64.35,0.5,0,0,0.5,0,,v36
1,0,2026-08-05,3まくり,latest_month,202608051709,53900,71.32,0.5,0,0,0.5,0,,baseline
1,0,2026-08-05,3まくり,latest_month,202608051709,53900,71.32,0.5,0,0,0.5,0,,v36
1,0,2026-08-05,3まくり差し,latest_month,202608051709,44100,71.32,0.5,0,0,0.5,1,,baseline
1,0,2026-08-05,3まくり差し,latest_month,202608051709,44100,71.32,0.5,0,0,0.5,1,,v36
0,0.0,2026-08-05,4カドまくり,latest_month,202608051711,0,67.78,0.4,0,0,0.75,0,0.0,baseline
0,0.0,2026-08-05,4カドまくり,latest_month,202608051711,0,67.78,0.4,0,0,0.75,0,0.0,v36
0,0,2026-08-05,5頭展開,latest_month,202608051712,0,57.96,0.5,0,0,0.5,0,,baseline
0,0,2026-08-05,5頭展開,latest_month,202608051712,0,57.96,0.5,0,0,0.5,0,,v36
0,0.0,2026-08-05,4カドまくり,latest_month,202608051905,0,72.1,0.2,0,0,0.8,0,0.0,baseline
0,0.0,2026-08-05,4カドまくり,latest_month,202608051905,0,72.1,0.2,0,0,0.8,0,0.0,v36
0,0,2026-08-05,5頭展開,latest_month,202608052110,0,52.5,0.5,0,0,0.5,0,,baseline
0,0,2026-08-05,5頭展開,latest_month,202608052110,0,52.5,0.5,0,0,0.5,0,,v36
0,0,2026-08-06,3まくり,latest_month,202608060203,0,60.53,0.5,0,0,0.5,0,,baseline
0,0,2026-08-06,3まくり,latest_month,202608060203,0,60.53,0.5,0,0,0.5,0,,v36
0,0,2026-08-06,3まくり,latest_month,202608060211,0,37.67,0.5,0,0,0.5,0,,baseline
0,0,2026-08-06,3まくり,latest_month,202608060211,0,37.67,0.5,0,0,0.5,0,,v36
0,0,2026-08-06,5頭展開,latest_month,202608060404,0,61.7,0.5,0,0,0.5,0,,baseline
0,0,2026-08-06,5頭展開,latest_month,202608060404,0,61.7,0.5,0,0,0.5,0,,v36
0,0,2026-08-06,5頭展開,latest_month,202608061005,0,50.2,0.5,0,0,0.5,0,,baseline
0,0,2026-08-06,5頭展開,latest_month,202608061005,0,50.2,0.5,0,0,0.5,0,,v36
0,0,2026-08-06,5頭展開,latest_month,202608061012,0,66.84,0.5,0,0,0.5,0,,baseline
0,0,2026-08-06,5頭展開,latest_month,202608061012,0,66.84,0.5,0,0,0.5,0,,v36
0,0,2026-08-06,4刺され,latest_month,202608061202,0,62.39,0.5,0,0,0.5,0,,baseline
0,0,2026-08-06,4刺され,latest_month,202608061202,0,62.39,0.5,0,0,0.5,0,,v36
0,0,2026-08-06,3まくり,latest_month,202608061204,0,42.22,0.5,0,0,0.5,0,,baseline
0,0,2026-08-06,3まくり,latest_month,202608061204,0,42.22,0.5,0,0,0.5,0,,v36
1,0.0,2026-08-06,4カドまくり,latest_month,202608061210,14400,61.35,0.0,0,0,0.5,1,0.0,baseline
1,0.0,2026-08-06,4カドまくり,latest_month,202608061210,14400,61.35,0.0,0,0,0.5,1,0.0,v36
0,0,2026-08-06,5頭展開,latest_month,202608061210,0,74.13,0.5,0,0,0.5,0,,baseline
0,0,2026-08-06,5頭展開,latest_month,202608061210,0,74.13,0.5,0,0,0.5,0,,v36
0,0,2026-08-06,3まくり,latest_month,202608061407,0,69.61,0.5,0,0,0.5,0,,baseline
0,0,2026-08-06,3まくり,latest_month,202608061407,0,69.61,0.5,0,0,0.5,0,,v36
0,0,2026-08-06,5頭展開,latest_month,202608061408,0,63.61,0.5,0,0,0.5,0,,baseline
0,0,2026-08-06,5頭展開,latest_month,202608061408,0,63.61,0.5,0,0,0.5,0,,v36
0,0,2026-08-06,3まくり,latest_month,202608061703,0,82.35,0.5,0,0,0.5,0,,baseline
0,0,2026-08-06,3まくり,latest_month,202608061703,0,82.35,0.5,0,0,0.5,0,,v36
1,0,2026-08-06,3まくり,latest_month,202608061706,7100,67.46,0.5,0,0,0.5,0,,baseline
1,0,2026-08-06,3まくり,latest_month,202608061706,7100,67.46,0.5,0,0,0.5,0,,v36
0,0,2026-08-06,5頭展開,latest_month,202608061810,0,64.65,0.5,0,0,0.5,0,,baseline
0,0,2026-08-06,5頭展開,latest_month,202608061810,0,64.65,0.5,0,0,0.5,0,,v36
0,0,2026-08-06,5頭展開,latest_month,202608061912,0,69.74,0.5,0,0,0.5,0,,baseline
0,0,2026-08-06,5頭展開,latest_month,202608061912,0,69.74,0.5,0,0,0.5,0,,v36
0,0,2026-08-06,3まくり,latest_month,202608062406,0,66.02,0.5,0,0,0.5,0,,baseline
0,0,2026-08-06,3まくり,latest_month,202608062406,0,66.02,0.5,0,0,0.5,0,,v36
1,0,2026-08-07,5頭展開,latest_month,202608070401,30450,59.74,0.5,0,0,0.5,1,,baseline
1,0,2026-08-07,5頭展開,latest_month,202608070401,30450,59.74,0.5,0,0,0.5,1,,v36
0,0,2026-08-07,5頭展開,latest_month,202608070405,0,72.85,0.5,0,0,0.5,0,,baseline
0,0,2026-08-07,5頭展開,latest_month,202608070405,0,72.85,0.5,0,0,0.5,0,,v36
1,0,2026-08-07,3まくり,latest_month,202608071003,95520,48.15,0.5,0,0,0.5,0,,baseline
1,0,2026-08-07,3まくり,latest_month,202608071003,95520,48.15,0.5,0,0,0.5,0,,v36
0,0.0,2026-08-07,4カドまくり,latest_month,202608071005,0,51.44,0.0,0,0,0.0,0,-0.5,baseline
0,0.0,2026-08-07,4カドまくり,latest_month,202608071005,0,51.44,0.0,0,0,0.0,0,-0.5,v36
0,0.0,2026-08-07,4カドまくり,latest_month,202608071201,0,47.77,0.8,0,0,0.5,0,-0.5,baseline
0,0.0,2026-08-07,4カドまくり,latest_month,202608071201,0,47.77,0.8,0,0,0.5,0,-0.5,v36
0,0,2026-08-07,5頭展開,latest_month,202608071201,0,57.45,0.5,0,0,0.5,0,,baseline
0,0,2026-08-07,5頭展開,latest_month,202608071201,0,57.45,0.5,0,0,0.5,0,,v36
0,0,2026-08-07,3まくり,latest_month,202608071210,0,53.49,0.5,0,0,0.5,0,,baseline
0,0,2026-08-07,3まくり,latest_month,202608071210,0,53.49,0.5,0,0,0.5,0,,v36
1,0.0,2026-08-07,4カドまくり,latest_month,202608071409,6520,63.52,0.2,0,0,0.8,0,-0.5,baseline
1,0.0,2026-08-07,4カドまくり,latest_month,202608071409,6520,63.52,0.2,0,0,0.8,0,-0.5,v36
0,0,2026-08-07,3まくり,latest_month,202608071707,0,48.67,0.5,0,0,0.5,0,,baseline
0,0,2026-08-07,3まくり,latest_month,202608071707,0,48.67,0.5,0,0,0.5,0,,v36
0,0,2026-08-07,5頭展開,latest_month,202608071802,0,61.41,0.5,0,0,0.5,0,,baseline
0,0,2026-08-07,5頭展開,latest_month,202608071802,0,61.41,0.5,0,0,0.5,0,,v36
0,0.0,2026-08-07,4カドまくり,latest_month,202608071904,0,68.57,0.8,0,0,0.2,0,0.0,baseline
0,0.0,2026-08-07,4カドまくり,latest_month,202608071904,0,68.57,0.8,0,0,0.2,0,0.0,v36
1,0,2026-08-07,5頭展開,latest_month,202608072002,18620,66.52,0.5,0,0,0.5,1,,baseline
1,0,2026-08-07,5頭展開,latest_month,202608072002,18620,66.52,0.5,0,0,0.5,1,,v36
0,0,2026-08-07,5頭展開,latest_month,202608072006,0,68.04,0.5,0,0,0.5,0,,baseline
0,0,2026-08-07,5頭展開,latest_month,202608072006,0,68.04,0.5,0,0,0.5,0,,v36
0,0,2026-08-07,5頭展開,latest_month,202608072402,0,68.88,0.5,0,0,0.5,1,,baseline
0,0,2026-08-07,5頭展開,latest_month,202608072402,0,68.88,0.5,0,0,0.5,1,,v36
0,0.0,2026-08-07,4カドまくり,latest_month,202608072411,0,59.98,0.8,0,0,0.2,0,0.0,baseline
0,0.0,2026-08-07,4カドまくり,latest_month,202608072411,0,59.98,0.8,0,0,0.2,0,0.0,v36
0,0,2026-08-08,5頭展開,latest_month,202608080204,0,60.08,0.5,0,0,0.5,0,,baseline
0,0,2026-08-08,5頭展開,latest_month,202608080204,0,60.08,0.5,0,0,0.5,0,,v36
0,0,2026-08-08,3まくり差し,latest_month,202608080208,0,65.74,0.5,0,0,0.5,0,,baseline
0,0,2026-08-08,3まくり差し,latest_month,202608080208,0,65.74,0.5,0,0,0.5,0,,v36
0,0,2026-08-08,5頭展開,latest_month,202608080211,0,60.1,0.5,0,0,0.5,0,,baseline
0,0,2026-08-08,5頭展開,latest_month,202608080211,0,60.1,0.5,0,0,0.5,0,,v36
0,0,2026-08-08,3まくり,latest_month,202608080402,0,54.53,0.5,0,0,0.5,0,,baseline
0,0,2026-08-08,3まくり,latest_month,202608080402,0,54.53,0.5,0,0,0.5,0,,v36
1,0,2026-08-08,5頭展開,latest_month,202608080405,42500,56.37,0.5,0,0,0.5,1,,baseline
1,0,2026-08-08,5頭展開,latest_month,202608080405,42500,56.37,0.5,0,0,0.5,1,,v36
1,0.0,2026-08-08,4カドまくり,latest_month,202608080408,13450,62.73,0.4,0,0,0.4,1,0.0,baseline
1,0.0,2026-08-08,4カドまくり,latest_month,202608080408,13450,62.73,0.4,0,0,0.4,1,0.0,v36
0,0,2026-08-08,5頭展開,latest_month,202608080412,0,72.82,0.5,0,0,0.5,0,,baseline
0,0,2026-08-08,5頭展開,latest_month,202608080412,0,72.82,0.5,0,0,0.5,0,,v36
0,0,2026-08-08,3まくり,latest_month,202608080508,0,58.1,0.5,0,0,0.5,0,,baseline
0,0,2026-08-08,3まくり,latest_month,202608080508,0,58.1,0.5,0,0,0.5,0,,v36
0,0,2026-08-08,3まくり,latest_month,202608081003,0,58.1,0.5,0,0,0.5,0,,baseline
0,0,2026-08-08,3まくり,latest_month,202608081003,0,58.1,0.5,0,0,0.5,0,,v36
0,0,2026-08-08,5頭展開,latest_month,202608081007,0,64.46,0.5,0,0,0.5,0,,baseline
0,0,2026-08-08,5頭展開,latest_month,202608081007,0,64.46,0.5,0,0,0.5,0,,v36
0,0.0,2026-08-08,4カドまくり,latest_month,202608081009,0,50.87,0.8,0,0,0.2,0,-0.5,baseline
0,0.0,2026-08-08,4カドまくり,latest_month,202608081009,0,50.87,0.8,0,0,0.2,0,-0.5,v36
1,0,2026-08-08,3まくり,latest_month,202608081203,10320,45.97,0.5,0,0,0.5,1,,baseline
1,0,2026-08-08,3まくり,latest_month,202608081203,10320,45.97,0.5,0,0,0.5,1,,v36
0,0,2026-08-08,5頭展開,latest_month,202608081210,0,55.11,0.5,0,0,0.5,0,,baseline
0,0,2026-08-08,5頭展開,latest_month,202608081210,0,55.11,0.5,0,0,0.5,0,,v36
0,0,2026-08-08,4刺され,latest_month,202608081403,0,64.02,0.5,0,0,0.5,0,,baseline
0,0,2026-08-08,4刺され,latest_month,202608081403,0,64.02,0.5,0,0,0.5,0,,v36
0,0,2026-08-08,5頭展開,latest_month,202608081405,0,52.36,0.5,0,0,0.5,0,,baseline
0,0,2026-08-08,5頭展開,latest_month,202608081405,0,52.36,0.5,0,0,0.5,0,,v36
1,0.0,2026-08-08,4カドまくり,latest_month,202608081507,6420,56.5,1.0,0,0,0.8,1,-0.5,baseline
1,0.0,2026-08-08,4カドまくり,latest_month,202608081507,6420,56.5,1.0,0,0,0.8,1,-0.5,v36
1,0,2026-08-08,4刺され,latest_month,202608081602,40180,67.73,0.5,0,0,0.5,0,,baseline
1,0,2026-08-08,4刺され,latest_month,202608081602,40180,67.73,0.5,0,0,0.5,0,,v36
0,0.0,2026-08-08,4カドまくり,latest_month,202608081603,0,50.97,0.2,0,0,0.0,0,0.0,baseline
0,0.0,2026-08-08,4カドまくり,latest_month,202608081603,0,50.97,0.2,0,0,0.0,0,0.0,v36
1,0,2026-08-08,5頭展開,latest_month,202608081603,32200,57.48,0.5,0,0,0.5,1,,baseline
1,0,2026-08-08,5頭展開,latest_month,202608081603,32200,57.48,0.5,0,0,0.5,1,,v36
0,0,2026-08-08,5頭展開,latest_month,202608081612,0,74.19,0.5,0,0,0.5,0,,baseline
0,0,2026-08-08,5頭展開,latest_month,202608081612,0,74.19,0.5,0,0,0.5,0,,v36
0,0,2026-08-08,3まくり,latest_month,202608081706,0,63.64,0.5,0,0,0.5,0,,baseline
0,0,2026-08-08,3まくり,latest_month,202608081706,0,63.64,0.5,0,0,0.5,0,,v36
1,0,2026-08-08,5頭展開,latest_month,202608081710,70480,59.37,0.5,0,0,0.5,1,,baseline
1,0,2026-08-08,5頭展開,latest_month,202608081710,70480,59.37,0.5,0,0,0.5,1,,v36
0,0,2026-08-08,5頭展開,latest_month,202608081807,0,62.56,0.5,0,0,0.5,0,,baseline
0,0,2026-08-08,5頭展開,latest_month,202608081807,0,62.56,0.5,0,0,0.5,0,,v36
0,0,2026-08-08,5頭展開,latest_month,202608081808,0,69.18,0.5,0,0,0.5,0,,baseline
0,0,2026-08-08,5頭展開,latest_month,202608081808,0,69.18,0.5,0,0,0.5,0,,v36
