actual_combo,approved_A,approved_S,date,grade,head,head_hit,history_adjust_online,history_pct_online,invest6,kimarite,model,payout100,preview_comp,production_buy,race_code,ranked_others,return6,route_hit,score,ticket6_hit,tickets6,tilt,tilt_bonus,winner
2-4-5,1,0,2026-08-09,A,5,0,0.1477,0.5369,600,差し,5頭展開,2610,0.57855,1,202608090506,4-2-1-6-3,0,0,58.0023,0,5-4-2;5-4-1;5-4-6;5-2-4;5-2-1;5-2-6,0,0,2
5-4-1,1,1,2026-08-09,S,5,1,1.7315,0.9329,600,まくり差し,5頭展開,4800,0.69901,1,202608090907,4-2-1-3-6,4800,1,71.6329,1,5-4-2;5-4-1;5-4-3;5-2-4;5-2-1;5-2-3,0,0,5
1-2-3,1,0,2026-08-09,A,5,0,-0.0134,0.4966,600,逃げ,5頭展開,380,0.65161,1,202608090910,2-1-3-6-4,0,0,65.1479,0,5-2-1;5-2-3;5-2-6;5-1-2;5-1-3;5-1-6,0,0,1
1-2-3,0,0,2026-08-09,B,5,0,-1.2215,0.1946,0,逃げ,5頭展開,1280,0.49642,0,202608091203,6-3-4-2-1,0,0,48.4205,0,5-6-3;5-6-4;5-6-2;5-3-6;5-3-4;5-3-2,-0.5,0,1
2-4-5,1,0,2026-08-09,A,5,0,-0.094,0.4765,600,差し,5頭展開,1330,0.65502,1,202608091301,4-2-3-1-6,0,0,65.408,0,5-4-2;5-4-3;5-4-1;5-2-4;5-2-3;5-2-1,0,0,2
3-1-2,1,1,2026-08-09,S,5,0,-0.094,0.4765,600,まくり差し,5頭展開,5820,0.72394,1,202608091310,3-1-2-4-6,0,0,72.3,0,5-3-1;5-3-2;5-3-4;5-1-3;5-1-2;5-1-4,0,0,3
3-5-1,0,0,2026-08-09,B,5,0,-1.3826,0.1544,0,まくり,5頭展開,39430,0.45168,0,202608091511,2-1-6-3-4,0,0,43.7854,0,5-2-1;5-2-6;5-2-3;5-1-2;5-1-6;5-1-3,-0.5,0,3
4-1-6,0,0,2026-08-09,B,5,0,-1.0336,0.2416,0,まくり,5頭展開,10400,0.47399,0,202608091603,4-6-2-1-3,0,0,46.3651,0,5-4-6;5-4-2;5-4-1;5-6-4;5-6-2;5-6-1,0,0,4
2-6-1,0,0,2026-08-09,B,5,0,0.604,0.651,0,差し,5頭展開,9830,0.31542,0,202608091810,2-6-1-4-3,0,0,32.146,0,5-2-6;5-2-1;5-2-4;5-6-2;5-6-1;5-6-4,-0.5,0,2
1-3-2,0,0,2026-08-09,B,5,0,-0.7919,0.302,0,逃げ,5頭展開,820,0.36106,0,202608091811,6-2-1-4-3,0,0,35.3141,0,5-6-2;5-6-1;5-6-4;5-2-6;5-2-1;5-2-4,0,0,1
1-3-2,1,0,2026-08-09,A,5,0,1.8121,0.953,600,逃げ,5頭展開,930,0.56534,1,202608091812,1-3-4-2-6,0,0,58.3461,0,5-1-3;5-1-4;5-1-2;5-3-1;5-3-4;5-3-2,0,0,1
4-3-1,1,1,2026-08-09,S,5,0,1.8658,0.9664,600,まくり差し,5頭展開,27230,0.74207,1,202608092404,1-4-3-6-2,0,0,76.0724,0,5-1-4;5-1-3;5-1-6;5-4-1;5-4-3;5-4-6,0.5,0,4
2-5-3,0,0,2026-08-10,B,3,0,-0.7551,0.3112,0,まくり,3まくり,18250,0.444,0,202608100304,1-6-2-5-4,0,0,43.7449,0,3-1-6;3-1-2;3-1-5;3-6-1;3-6-2;3-6-5,0.5,0.1,2
3-1-6,1,0,2026-08-10,A,3,1,0.7826,0.6957,600,まくり差し,3まくり,1200,0.58633,1,202608100512,1-5-6-4-2,1200,0,59.3659,1,3-1-5;3-1-6;3-1-4;3-5-1;3-5-6;3-5-4,-0.5,-0.05,3
3-4-1,1,0,2026-08-10,A,3,1,-1.0938,0.2265,600,抜き,3まくり,10230,0.668,1,202608100808,5-2-1-4-6,0,0,65.4962,0,3-5-2;3-5-1;3-5-4;3-2-5;3-2-1;3-2-4,0,-0.21,3
1-4-3,0,0,2026-08-10,B,3,0,-1.7346,0.0664,0,逃げ,3まくり,450,0.488,0,202608101307,4-1-6-2-5,0,0,46.8554,0,3-4-1;3-4-6;3-4-2;3-1-4;3-1-6;3-1-2,0,-0.21,1
1-3-6,1,1,2026-08-10,S,3,0,1.6522,0.913,600,逃げ,3まくり,2480,0.814,1,202608101310,1-5-6-4-2,0,0,82.8422,0,3-1-5;3-1-6;3-1-4;3-5-1;3-5-6;3-5-4,0,-0.21,1
2-1-4,1,0,2026-08-10,A,3,0,-1.1762,0.2059,600,差し,3まくり,11540,0.639,1,202608101405,5-1-4-6-2,0,0,62.5138,0,3-5-1;3-5-4;3-5-6;3-1-5;3-1-4;3-1-6,0,-0.21,2
1-3-5,0,0,2026-08-10,B,3,0,-1.2515,0.1871,0,逃げ,3まくり差し,2370,0.537,0,202608101608,5-4-2-1-6,0,0,52.3985,0,3-5-4;3-5-2;3-5-1;3-4-5;3-4-2;3-4-1,0,-0.05,1
3-1-5,1,1,2026-08-10,S,3,1,1.2677,0.8169,600,まくり差し,3まくり,2640,0.69433,1,202608102007,1-4-5-6-2,2640,0,70.4911,1,3-1-4;3-1-5;3-1-6;3-4-1;3-4-5;3-4-6,0,-0.21,3
1-3-2,1,0,2026-08-10,A,3,0,0.3021,0.5755,600,逃げ,3まくり,1160,0.66233,1,202608102105,1-5-4-2-6,0,0,66.3254,0,3-1-5;3-1-4;3-1-2;3-5-1;3-5-4;3-5-2,0,-0.21,1
1-3-6,1,0,2026-08-10,A,3,0,-0.8467,0.2883,600,逃げ,3まくり,4220,0.66433,1,202608102307,5-6-1-2-4,0,0,65.3767,0,3-5-6;3-5-1;3-5-2;3-6-5;3-6-1;3-6-2,0,-0.21,1
1-2-4,0,0,2026-08-10,B,3,0,1.2898,0.8225,0,逃げ,3まくり差し,1290,0.395,0,202608101801,2-6-4-1-5,0,0,40.5598,0,3-2-6;3-2-4;3-2-1;3-6-2;3-6-4;3-6-1,-0.5,-0.23,1
4-1-5,1,0,2026-08-10,A,4,1,0.7153,0.6788,600,まくり,4カドまくり,4730,0.565,0,202608100506,2-5-6-1-3,0,1,56.0253,0,4-2-5;4-2-6;4-2-1;4-5-2;4-5-6;4-5-1,-0.5,-1.19,4
1-4-6,1,0,2026-08-10,A,4,0,0.9977,0.7494,600,逃げ,4カドまくり,2130,0.555,0,202608101403,1-5-6-3-2,0,0,56.4577,0,4-1-5;4-1-6;4-1-3;4-5-1;4-5-6;4-5-3,0,-0.04,1
4-3-2,1,1,2026-08-10,S,4,1,1.7631,0.9408,600,まくり差し,4カドまくり,3960,0.857,0,202608102308,6-1-3-2-5,0,0,87.4231,0,4-6-1;4-6-3;4-6-2;4-1-6;4-1-3;4-1-2,0,-0.04,4
4-1-5,0,0,2026-08-10,B,4,1,-0.7563,0.3109,0,差し,4カドまくり,1500,0.387,0,202608102406,1-5-2-6-3,0,0,37.9037,1,4-1-5;4-1-2;4-1-6;4-5-1;4-5-2;4-5-6,0,-0.04,4
1-2-4,0,0,2026-08-10,B,5,0,-1.0732,0.2317,0,逃げ,5頭展開,860,0.5146,0,202608100507,2-4-1-6-3,0,0,50.3868,0,5-2-4;5-2-1;5-2-6;5-4-2;5-4-1;5-4-6,-0.5,0,1
5-4-2,0,0,2026-08-10,B,5,1,0.2195,0.5549,0,まくり差し,5頭展開,13650,0.39468,0,202608100511,1-2-4-6-3,0,1,39.6875,0,5-1-2;5-1-4;5-1-6;5-2-1;5-2-4;5-2-6,-0.5,0,5
1-3-5,0,0,2026-08-10,B,5,0,-0.0976,0.4756,0,逃げ,5頭展開,860,0.52018,0,202608100811,1-4-2-3-6,0,0,51.9204,0,5-1-4;5-1-2;5-1-3;5-4-1;5-4-2;5-4-3,0,0,1
1-3-5,0,0,2026-08-10,B,5,0,-1.7805,0.0549,0,逃げ,5頭展開,1860,0.32054,0,202608101301,1-6-3-2-4,0,0,30.2735,0,5-1-6;5-1-3;5-1-2;5-6-1;5-6-3;5-6-2,0,0,1
1-3-2,0,0,2026-08-10,B,5,0,0.6585,0.6646,0,逃げ,5頭展開,910,0.40484,0,202608101410,3-1-2-4-6,0,0,41.1425,0,5-3-1;5-3-2;5-3-4;5-1-3;5-1-2;5-1-4,0,0,1
4-1-5,1,0,2026-08-10,A,5,0,1.3902,0.8476,600,まくり,5頭展開,2030,0.5508,1,202608101607,4-1-6-3-2,0,0,56.4702,0,5-4-1;5-4-6;5-4-3;5-1-4;5-1-6;5-1-3,0,0,4
1-3-6,0,0,2026-08-10,B,5,0,0.9024,0.7256,0,逃げ,5頭展開,3330,0.49598,0,202608101805,4-6-3-1-2,0,0,50.5004,0,5-4-6;5-4-3;5-4-1;5-6-4;5-6-3;5-6-1,0,0,1
1-3-6,0,0,2026-08-10,B,5,0,-1.3415,0.1646,0,逃げ,5頭展開,2340,0.46822,0,202608101807,1-6-3-4-2,0,0,45.4805,0,5-1-6;5-1-3;5-1-4;5-6-1;5-6-3;5-6-4,0,0,1
1-3-2,0,0,2026-08-10,B,5,0,-1.9268,0.0183,0,逃げ,5頭展開,1050,0.42582,0,202608101812,1-6-4-3-2,0,0,40.6552,0,5-1-6;5-1-4;5-1-3;5-6-1;5-6-4;5-6-3,0,0,1
5-4-2,1,1,2026-08-10,S,5,1,1.5122,0.878,600,まくり,5頭展開,1200,0.69373,1,202608102305,4-1-2-3-6,1200,1,70.8855,1,5-4-1;5-4-2;5-4-3;5-1-4;5-1-2;5-1-3,0,0,5
4-6-1,0,0,2026-08-10,B,5,0,0.6341,0.6585,0,まくり,5頭展開,12090,0.40399,0,202608102410,6-3-4-2-1,0,0,41.0328,0,5-6-3;5-6-4;5-6-2;5-3-6;5-3-4;5-3-2,-0.5,0,4
1-2-4,1,0,2026-08-10,A,5,0,1.1951,0.7988,600,逃げ,5頭展開,680,0.56593,1,202608102411,4-2-1-3-6,0,0,57.7885,0,5-4-2;5-4-1;5-4-3;5-2-4;5-2-1;5-2-3,0,0,1
3-4-6,1,0,2026-08-11,A,3,1,-1.5023,0.1244,600,差し,3まくり,4650,0.60633,1,202608110509,1-6-5-4-2,0,0,58.9211,0,3-1-6;3-1-5;3-1-4;3-6-1;3-6-5;3-6-4,0,-0.21,3
3-1-5,1,1,2026-08-11,S,3,1,0.3077,0.5769,600,差し,3まくり,1420,0.797,1,202608110707,1-4-5-6-2,1420,0,79.7977,1,3-1-4;3-1-5;3-1-6;3-4-1;3-4-5;3-4-6,0,-0.21,3
1-3-4,1,1,2026-08-11,S,3,0,1.7421,0.9355,600,逃げ,3まくり,490,0.76167,1,202608110709,1-4-5-6-2,0,0,77.6987,0,3-1-4;3-1-5;3-1-6;3-4-1;3-4-5;3-4-6,0,-0.21,1
1-3-2,1,0,2026-08-11,A,3,0,1.7828,0.9457,600,逃げ,3まくり,2260,0.607,1,202608111311,5-1-4-6-2,0,0,62.2728,0,3-5-1;3-5-4;3-5-6;3-1-5;3-1-4;3-1-6,0,-0.21,1
1-6-2,0,0,2026-08-11,B,3,0,0.3077,0.5769,0,逃げ,3まくり,67240,0.451,0,202608111903,5-4-2-1-6,0,0,45.1977,0,3-5-4;3-5-2;3-5-1;3-4-5;3-4-2;3-4-1,0,-0.21,1
1-6-3,0,0,2026-08-11,B,3,0,0.1268,0.5317,0,逃げ,3まくり差し,17050,0.489,0,202608110104,6-5-4-2-1,0,0,48.9768,0,3-6-5;3-6-4;3-6-2;3-5-6;3-5-4;3-5-2,0,-0.05,1
1-3-6,0,0,2026-08-11,B,4,0,-1.6281,0.093,0,逃げ,4カドまくり,4840,0.449,0,202608110110,1-6-5-2-3,0,0,42.0819,0,4-1-6;4-1-5;4-1-2;4-6-1;4-6-5;4-6-2,-0.5,-1.19,1
4-1-5,1,1,2026-08-11,S,4,1,0.0272,0.5068,600,まくり,4カドまくり,920,0.905,0,202608110408,1-5-2-3-6,920,1,89.3372,1,4-1-5;4-1-2;4-1-3;4-5-1;4-5-2;4-5-3,-0.5,-1.19,4
4-3-1,1,1,2026-08-11,S,4,1,1.5374,0.8844,600,まくり,4カドまくり,11460,0.683,0,202608110505,2-6-3-1-5,0,1,69.7974,0,4-2-6;4-2-3;4-2-1;4-6-2;4-6-3;4-6-1,0,-0.04,4
1-2-4,1,1,2026-08-11,S,4,0,-1.7732,0.0567,600,逃げ,4カドまくり,3320,0.823,0,202608110608,1-5-2-6-3,0,0,80.4868,0,4-1-5;4-1-2;4-1-6;4-5-1;4-5-2;4-5-6,0,-0.04,1
5-4-1,0,0,2026-08-11,B,4,0,0.0272,0.5068,0,まくり差し,4カドまくり,3080,0.517,0,202608110708,5-1-2-6-3,0,0,51.6872,0,4-5-1;4-5-2;4-5-6;4-1-5;4-1-2;4-1-6,0,-0.04,5
5-6-4,0,0,2026-08-11,B,4,0,-1.9138,0.0215,0,まくり差し,4カドまくり,3230,0.341,0,202608111303,6-5-2-1-3,0,0,32.1462,0,4-6-5;4-6-2;4-6-1;4-5-6;4-5-2;4-5-1,0,-0.04,5
1-4-6,0,0,2026-08-11,B,4,0,-1.5646,0.1088,0,逃げ,4カドまくり,710,0.539,0,202608112102,1-6-2-3-5,0,0,52.2954,0,4-1-6;4-1-2;4-1-3;4-6-1;4-6-2;4-6-3,0,-0.04,1
4-1-6,1,1,2026-08-11,S,4,1,0.1859,0.5465,600,差し,4カドまくり,810,0.735,0,202608112305,2-1-6-5-3,810,0,76.6859,1,4-2-1;4-2-6;4-2-5;4-1-2;4-1-6;4-1-5,0.5,3.0,4
5-3-1,1,0,2026-08-11,A,5,1,-0.1136,0.4716,600,まくり差し,5頭展開,58150,0.57251,1,202608110111,1-6-2-4-3,0,1,57.137,0,5-1-6;5-1-2;5-1-4;5-6-1;5-6-2;5-6-4,0,0,5
2-6-5,1,1,2026-08-11,S,5,0,-0.1136,0.4716,600,差し,5頭展開,54620,0.70747,1,202608110412,4-3-1-2-6,0,0,70.633,0,5-4-3;5-4-1;5-4-2;5-3-4;5-3-1;5-3-2,0,0,2
5-4-1,1,0,2026-08-11,A,5,1,0.1818,0.5455,600,まくり差し,5頭展開,3080,0.63533,1,202608110708,4-1-2-6-3,3080,1,63.7152,1,5-4-1;5-4-2;5-4-6;5-1-4;5-1-2;5-1-6,0,0,5
5-6-4,0,0,2026-08-11,B,5,1,1.8636,0.9659,0,まくり差し,5頭展開,3230,0.46122,0,202608111303,6-4-2-1-3,0,1,47.9856,1,5-6-4;5-6-2;5-6-1;5-4-6;5-4-2;5-4-1,0,0,5
1-3-4,0,0,2026-08-11,B,5,0,1.75,0.9375,0,逃げ,5頭展開,7750,0.45986,0,202608111310,2-1-6-4-3,0,0,47.736,0,5-2-1;5-2-6;5-2-4;5-1-2;5-1-6;5-1-4,0,0,1
1-4-3,0,0,2026-08-11,B,5,0,-0.7955,0.3011,0,逃げ,5頭展開,2080,0.54572,0,202608111604,4-2-1-3-6,0,0,53.7765,0,5-4-2;5-4-1;5-4-3;5-2-4;5-2-1;5-2-3,-0.5,0,1
3-1-6,0,0,2026-08-11,B,5,0,-0.1136,0.4716,0,まくり,5頭展開,57600,0.34667,0,202608111911,1-2-4-6-3,0,0,34.553,0,5-1-2;5-1-4;5-1-6;5-2-1;5-2-4;5-2-6,0,0,3
2-1-5,1,0,2026-08-11,A,5,0,0.5455,0.6364,600,差し,5頭展開,4880,0.61507,1,202608112010,1-4-3-2-6,0,0,62.0521,0,5-1-4;5-1-3;5-1-2;5-4-1;5-4-3;5-4-2,0.5,0,2
1-5-6,0,0,2026-08-11,B,5,0,-1.6591,0.0852,0,逃げ,5頭展開,5140,0.42729,0,202608112011,1-4-2-3-6,0,0,41.0702,0,5-1-4;5-1-2;5-1-3;5-4-1;5-4-2;5-4-3,0,0,1
1-3-2,1,0,2026-08-11,A,5,0,1.7727,0.9432,600,逃げ,5頭展開,1850,0.54001,1,202608112112,2-4-1-6-3,0,0,55.7741,0,5-2-4;5-2-1;5-2-6;5-4-2;5-4-1;5-4-6,-0.5,0,1
2-4-6,1,0,2026-08-12,A,3,0,-1.0866,0.2283,600,差し,3まくり,14800,0.668,1,202608120301,4-1-2-6-5,0,0,65.8134,0,3-4-1;3-4-2;3-4-6;3-1-4;3-1-2;3-1-6,0.5,0.1,2
5-1-6,0,0,2026-08-12,B,3,0,1.2306,0.8076,0,まくり差し,3まくり,6630,0.495,0,202608120605,6-5-1-4-2,0,0,50.6806,0,3-6-5;3-6-1;3-6-4;3-5-6;3-5-1;3-5-4,-0.5,-0.05,5
3-2-6,0,0,2026-08-12,B,3,1,0.4432,0.6108,0,まくり差し,3まくり,5880,0.495,0,202608120704,6-1-5-2-4,0,0,49.8932,0,3-6-1;3-6-5;3-6-2;3-1-6;3-1-5;3-1-2,-0.5,-0.05,3
6-5-3,1,1,2026-08-12,S,3,0,1.928,0.982,600,まくり差し,3まくり,8990,0.663,1,202608121306,6-1-5-2-4,0,0,68.178,0,3-6-1;3-6-5;3-6-2;3-1-6;3-1-5;3-1-2,-0.5,-0.05,6
3-1-6,1,0,2026-08-12,A,3,1,0.8346,0.7087,600,まくり差し,3まくり,960,0.544,1,202608121308,1-6-5-2-4,960,0,55.1846,1,3-1-6;3-1-5;3-1-2;3-6-1;3-6-5;3-6-2,-0.5,-0.05,3
5-1-6,0,0,2026-08-12,B,3,0,0.6997,0.6749,0,まくり差し,3まくり,11240,0.388,0,202608121312,1-5-4-2-6,0,0,39.2897,0,3-1-5;3-1-4;3-1-2;3-5-1;3-5-4;3-5-2,0,-0.21,5
1-4-5,1,1,2026-08-12,S,3,0,-0.9426,0.2643,600,逃げ,3まくり,4700,0.71633,1,202608121905,1-4-2-6-5,0,0,70.6407,0,3-1-4;3-1-2;3-1-6;3-4-1;3-4-2;3-4-6,-0.5,-0.05,1
3-1-5,1,1,2026-08-12,S,3,1,-1.6625,0.0844,600,抜き,3まくり,1300,0.73433,1,202608121909,1-6-5-4-2,1300,0,71.7208,1,3-1-6;3-1-5;3-1-4;3-6-1;3-6-5;3-6-4,-0.5,-0.05,3
3-1-4,1,1,2026-08-12,S,3,1,0.3082,0.5771,600,まくり差し,3まくり,3570,0.92967,1,202608122410,1-6-5-2-4,0,0,93.0649,0,3-1-6;3-1-5;3-1-2;3-6-1;3-6-5;3-6-2,0,-0.21,3
5-1-2,0,0,2026-08-12,B,4,0,1.7933,0.9483,0,恵まれ,4カドまくり,2580,0.483,0,202608120105,2-1-5-3-6,0,0,50.0533,0,4-2-1;4-2-5;4-2-3;4-1-2;4-1-5;4-1-3,0,-0.04,5
4-6-2,1,0,2026-08-12,A,4,1,0.2517,0.5629,600,まくり差し,4カドまくり,3400,0.647,0,202608120409,2-1-6-3-5,0,0,64.9117,0,4-2-1;4-2-6;4-2-3;4-1-2;4-1-6;4-1-3,0,-0.04,4
2-1-3,1,1,2026-08-12,S,4,0,-1.4652,0.1337,600,差し,4カドまくり,16940,0.715,0,202608121301,5-2-1-6-3,0,0,69.9948,0,4-5-2;4-5-1;4-5-6;4-2-5;4-2-1;4-2-6,0,-0.04,2
1-2-6,1,0,2026-08-12,A,4,0,-1.5191,0.1202,600,逃げ,4カドまくり,9030,0.605,0,202608121302,5-6-1-2-3,0,0,58.9409,0,4-5-6;4-5-1;4-5-2;4-6-5;4-6-1;4-6-2,0,-0.04,1
1-4-6,0,0,2026-08-12,B,4,0,-1.3303,0.1674,0,逃げ,4カドまくり,1330,0.391,0,202608121602,6-2-1-3-5,0,0,37.7297,0,4-6-2;4-6-1;4-6-3;4-2-6;4-2-1;4-2-3,0,-0.04,1
1-4-2,1,0,2026-08-12,A,4,0,-1.9191,0.0202,600,逃げ,4カドまくり,770,0.627,0,202608122105,1-6-2-3-5,0,0,60.7409,0,4-1-6;4-1-2;4-1-3;4-6-1;4-6-2;4-6-3,0,-0.04,1
1-5-6,1,1,2026-08-12,S,4,0,-1.982,0.0045,600,逃げ,4カドまくり,9890,0.783,0,202608122106,6-2-5-1-3,0,0,76.278,0,4-6-2;4-6-5;4-6-1;4-2-6;4-2-5;4-2-1,0,-0.04,1
4-1-5,0,0,2026-08-12,B,4,1,0.8809,0.7202,0,差し,4カドまくり,5290,0.501,0,202608122109,1-6-2-5-3,0,0,50.9409,1,4-1-6;4-1-2;4-1-5;4-6-1;4-6-2;4-6-5,0,-0.04,4
4-3-5,0,0,2026-08-12,B,4,1,-1.7393,0.0652,0,まくり差し,4カドまくり,3610,0.299,0,202608122404,3-1-2-6-5,0,0,28.1207,0,4-3-1;4-3-2;4-3-6;4-1-3;4-1-2;4-1-6,0,-0.04,4
