actual_combo,actual_ticket_rank20,current3_rank20,date,entry_course,entry_source,entry_status,escape_hit,ex_margin23,has_orig,has_stt,has_tkz,head,head_hit,kimarite,margin2,margin23,margin3,margin_all,month,one_direct,one_ex,one_grade,one_lap,one_local,one_meet_st_strength,one_motor,one_nst_strength,one_orig_avg,one_past_win,one_score,one_st,one_straight,one_turn,one_waku_sr_strength,one_waku_wr,one_wr,p1,p1_refit_audit,p3base,p3style,pair_train_3wins,payout100,period,race,race_code,ranked_others,st_margin2,st_margin23,st_margin3,straight_margin23,threat2,threat23_max,threat3,threat4,threat5,threat6,threat_all_max,tickets20_display,turn_margin23,v166_20,v166_lambda,v166_month,v166_rank20,valid_payout,valid_result,venue,winner
1-2-5,11,0,2026-06-01,1,snapshot,same,1,-0.4,1,1,1,1,1,逃げ,0.21902610389610383,0.21902610389610383,0.2924455844155844,0.02465427272727272,2026-06,0.12,0.0,1.0,0.19999999999999996,0.9818181818181819,0.13888888888888887,0.7927428571428571,0.35714285714285704,0.39999999999999997,0.7,0.6965145974025974,0.19999999999999996,1.0,0.0,0.6,1,0.734,0.66173482,,0.08830194179508014,0.060770014239362985,3730,810,holdout3,10R,202606010510,6-5-4-2-3,0.19999999999999996,-0.8,-0.8,0.4,0.4774884935064935,0.4774884935064935,0.404069012987013,0.5562516753246753,0.6355855584415584,0.6718603246753246,0.6718603246753246,1-6-5;1-5-6;1-6-4;1-4-6;1-6-2;1-5-4;1-4-5;1-6-3;1-2-6;1-5-2;1-2-5;1-5-3;1-3-6;1-4-2;1-2-4;1-3-5;1-4-3;1-3-4;1-2-3;1-3-2,-0.6,3-1-5;3-1-6;3-1-4;3-1-2;3-5-1;3-4-1;3-6-1;3-5-6;3-4-6;3-2-1;3-4-5;3-2-5;3-5-4;3-6-5;3-2-4;3-2-6;3-6-4;3-5-2;3-4-2;3-6-2,1.0,2026-06,0,1,1,05,1
4-1-3,0,0,2026-06-01,1,snapshot,same,0,-0.20000000000000007,1,1,1,1,0,まくり差し,0.1404868181818183,0.09885793506493512,0.09885793506493512,0.07314266233766231,2026-06,0.37,0.19999999999999996,1.0,0.6,0.7363636363636363,0.5555555555555555,0.5347428571428572,0.6428571428571428,0.6,0.8,0.7215925194805195,0.4,0.8,0.4,0.76,1,0.828,0.76334887,,0.07108468370163705,0.0637491389560371,3730,34300,holdout3,11R,202606010511,5-3-2-4-6,-0.6,-0.6,-0.4,0.4,0.5811057012987012,0.6227345844155844,0.6227345844155844,0.43160140259740254,0.6484498571428572,0.426753577922078,0.6484498571428572,1-5-3;1-3-5;1-5-2;1-2-5;1-5-4;1-3-2;1-2-3;1-5-6;1-4-5;1-3-4;1-4-3;1-3-6;1-6-5;1-2-4;1-4-2;1-6-3;1-2-6;1-6-2;1-4-6;1-6-4,-0.4,3-1-5;3-1-2;3-5-1;3-1-4;3-2-1;3-2-5;3-1-6;3-5-2;3-4-1;3-2-4;3-4-5;3-5-4;3-5-6;3-2-6;3-4-2;3-6-1;3-6-5;3-4-6;3-6-2;3-6-4,1.0,2026-06,0,1,1,05,4
1-5-6,13,0,2026-06-01,1,snapshot,same,1,0.19999999999999996,1,1,1,1,1,逃げ,0.11501035064935072,0.051667792207792274,0.051667792207792274,-0.013146168831168703,2026-06,0.49,0.6,1.0,0.8,0.8563636363636363,0.2916666666666667,0.40800000000000003,0.7142857142857141,0.6,0.6,0.7239948051948053,0.8,1.0,0.0,0.72,1,0.756,0.70119263,,0.07202189715338325,0.07611789299212073,3730,7130,holdout3,12R,202606010512,6-3-2-4-5,0.20000000000000007,-0.19999999999999996,-0.19999999999999996,0.6,0.6089844545454546,0.672327012987013,0.672327012987013,0.43229175324675323,0.42798821428571426,0.737140974025974,0.737140974025974,1-6-3;1-3-6;1-6-2;1-2-6;1-6-4;1-3-2;1-2-3;1-6-5;1-4-6;1-3-4;1-4-3;1-3-5;1-5-6;1-2-4;1-4-2;1-5-3;1-2-5;1-5-2;1-4-5;1-5-4,-0.4,3-1-6;3-1-2;3-1-4;3-2-1;3-6-1;3-1-5;3-2-6;3-6-2;3-2-4;3-4-1;3-2-5;3-5-1;3-4-6;3-6-4;3-5-6;3-4-2;3-6-5;3-5-2;3-4-5;3-5-4,1.0,2026-06,0,1,1,05,1
1-2-3,4,0,2026-06-01,1,snapshot,same,1,-0.4,1,1,1,1,1,逃げ,0.25686287012986997,0.23895351948051935,0.23895351948051935,0.23895351948051935,2026-06,0.30333333333333334,0.19999999999999996,0.72,1.0,0.7145454545454545,0.5555555555555555,0.7147999999999999,0.5714285714285713,0.6666666666666666,0.5,0.6454282077922077,0.0,0.6,0.4,0.6,1,0.608,0.821538,,0.06663639107545649,0.07650017739595232,3730,420,holdout3,01R,202606010801,3-4-2-6-5,-0.19999999999999996,-0.4,-0.4,-0.20000000000000007,0.3885653376623377,0.4064746883116883,0.4064746883116883,0.3999602987012987,0.3470617922077922,0.3540702987012987,0.4064746883116883,1-3-4;1-4-3;1-3-2;1-2-3;1-3-6;1-4-2;1-2-4;1-3-5;1-6-3;1-4-6;1-6-4;1-4-5;1-5-3;1-2-6;1-6-2;1-5-4;1-2-5;1-5-2;1-6-5;1-5-6,-0.6,3-1-4;3-1-2;3-1-5;3-1-6;3-2-1;3-4-1;3-5-1;3-2-4;3-6-1;3-2-5;3-4-2;3-4-5;3-2-6;3-4-6;3-5-2;3-5-4;3-5-6;3-6-4;3-6-2;3-6-5,1.0,2026-06,0,1,1,08,1
1-3-4,12,0,2026-06-01,1,snapshot,same,1,0.20000000000000007,1,1,1,1,1,逃げ,0.1608272727272727,0.01729062337662346,0.01729062337662346,-0.11703768831168837,2026-06,0.44,0.8,0.38,0.6,0.6163636363636363,0.11111111111111113,0.5780571428571428,0.5714285714285713,0.39999999999999997,0.7,0.5856673766233766,0.4,0.6,0.0,0.6599999999999999,1,0.6140000000000001,0.5883935,,0.13296144532391374,0.1515222645576471,3730,1430,holdout3,02R,202606010802,6-3-5-2-4,0.4,-0.19999999999999996,-0.19999999999999996,-0.20000000000000007,0.42484010389610394,0.5683767532467532,0.5683767532467532,0.34123294805194804,0.4715891428571429,0.702705064935065,0.702705064935065,1-6-3;1-3-6;1-6-5;1-5-6;1-6-2;1-3-5;1-5-3;1-6-4;1-2-6;1-3-2;1-2-3;1-3-4;1-4-6;1-5-2;1-2-5;1-4-3;1-5-4;1-4-5;1-2-4;1-4-2,-0.6,3-1-6;3-1-5;3-1-2;3-6-1;3-1-4;3-2-6;3-5-6;3-5-1;3-2-1;3-6-5;3-6-2;3-2-5;3-4-6;3-6-4;3-4-1;3-5-2;3-2-4;3-4-5;3-5-4;3-4-2,1.0,2026-06,0,1,1,08,1
1-2-6,7,0,2026-06-01,1,snapshot,same,1,-0.8,1,1,1,1,1,逃げ,-0.08144996103896113,-0.08144996103896113,-0.026994792207792273,-0.3743163636363636,2026-06,0.16,0.0,0.38,0.19999999999999996,0.36363636363636365,0.3749999999999999,0.4337714285714286,0.4999999999999998,0.19999999999999998,0.4,0.4215620519480519,0.6,0.4,0.0,0.62,0.975,0.30199999999999994,0.24210097,,0.19880035108611674,0.1913651255715116,3730,4180,holdout3,03R,202606010803,4-6-2-5-3,0.4,0.19999999999999996,0.19999999999999996,-0.4,0.503012012987013,0.503012012987013,0.4485568441558442,0.7958784155844155,0.490753025974026,0.592453051948052,0.7958784155844155,1-4-6;1-6-4;1-4-2;1-2-4;1-4-5;1-6-2;1-2-6;1-4-3;1-5-4;1-6-5;1-5-6;1-6-3;1-3-4;1-2-5;1-5-2;1-3-6;1-2-3;1-3-2;1-5-3;1-3-5,-0.6,3-4-6;3-1-4;3-2-4;3-4-2;3-4-5;3-4-1;3-6-4;3-5-4;3-1-2;3-1-6;3-1-5;3-2-6;3-2-5;3-5-6;3-5-2;3-2-1;3-6-2;3-5-1;3-6-5;3-6-1,1.0,2026-06,0,1,1,08,1
5-4-6,0,0,2026-06-01,1,snapshot,same,0,-0.8,1,1,1,1,0,まくり差し,0.0263902857142857,0.0263902857142857,0.2532408831168832,-0.2964478051948052,2026-06,0.30000000000000004,0.0,0.38,0.6,0.4418181818181818,0.18055555555555558,0.5028,0.5714285714285713,0.6,0.3,0.470340025974026,0.4,0.8,0.4,0.6,0.875,0.366,0.31287535,,0.17740749963890262,0.1522357394881297,3730,4730,holdout3,04R,202606010804,5-6-4-2-3,-0.19999999999999996,-0.19999999999999996,0.4,0.20000000000000007,0.4439497402597403,0.4439497402597403,0.21709914285714285,0.44725036363636367,0.7667878311688312,0.6452563376623377,0.7667878311688312,1-5-6;1-6-5;1-5-4;1-4-5;1-5-2;1-6-4;1-4-6;1-5-3;1-2-5;1-6-2;1-2-6;1-6-3;1-3-5;1-4-2;1-2-4;1-3-6;1-4-3;1-3-4;1-2-3;1-3-2,0.20000000000000007,3-1-5;3-5-6;3-5-1;3-2-5;3-6-5;3-5-2;3-1-6;3-5-4;3-4-5;3-1-4;3-1-2;3-2-6;3-4-6;3-6-1;3-2-4;3-6-4;3-2-1;3-4-1;3-6-2;3-4-2,1.0,2026-06,0,1,1,08,5
1-5-2,3,0,2026-06-01,1,snapshot,same,1,0.19999999999999996,1,1,1,1,1,逃げ,0.2712961558441559,0.2712961558441559,0.29103514285714294,0.029862480519480594,2026-06,0.75,1.0,0.72,0.8,0.1509090909090909,0.5694444444444444,0.7413714285714286,0.6428571428571428,0.6,0.6,0.678763012987013,0.4,0.19999999999999996,0.8,0.6799999999999999,1,0.54,0.71232301,,0.09295750343185706,0.08774531489181328,3730,660,holdout3,05R,202606010805,5-6-2-3-4,-0.19999999999999996,-0.19999999999999996,0.20000000000000007,-0.8,0.40746685714285713,0.40746685714285713,0.3877278701298701,0.3604117922077922,0.6489005324675324,0.451889,0.6489005324675324,1-5-6;1-6-5;1-5-2;1-2-5;1-5-3;1-6-2;1-2-6;1-5-4;1-3-5;1-6-3;1-3-6;1-6-4;1-4-5;1-2-3;1-3-2;1-4-6;1-2-4;1-4-2;1-3-4;1-4-3,0.4,3-1-5;3-5-1;3-1-2;3-1-4;3-1-6;3-2-1;3-2-5;3-5-6;3-5-2;3-4-1;3-6-1;3-5-4;3-4-5;3-6-5;3-2-4;3-2-6;3-4-6;3-4-2;3-6-2;3-6-4,1.0,2026-06,0,1,1,08,1
1-6-3,13,0,2026-06-01,1,snapshot,same,1,-0.6,1,1,1,1,1,逃げ,0.2490427662337662,-0.03285933766233773,-0.03285933766233773,-0.03285933766233773,2026-06,0.4333333333333333,0.4,0.72,0.8,0,0.6250000000000001,0.5862857142857142,0.6428571428571428,0.4666666666666666,0.8,0.5871257142857143,1.0,0.6,0.0,0.78,1,0.5599999999999999,0.68110442,,0.14613266388019944,0.15678997508775486,3730,8000,holdout3,06R,202606010806,3-5-4-2-6,0.8,0.4,0.4,0.4,0.33808294805194805,0.619985051948052,0.619985051948052,0.37071328571428575,0.6003267532467532,0.29260844155844157,0.619985051948052,1-3-5;1-5-3;1-3-4;1-4-3;1-3-2;1-5-4;1-4-5;1-3-6;1-2-3;1-5-2;1-2-5;1-5-6;1-6-3;1-4-2;1-2-4;1-6-5;1-4-6;1-6-4;1-2-6;1-6-2,-0.6,3-1-5;3-5-1;3-1-4;3-1-2;3-1-6;3-2-5;3-4-1;3-4-5;3-5-4;3-2-1;3-5-2;3-5-6;3-2-4;3-4-2;3-6-1;3-6-5;3-4-6;3-2-6;3-6-4;3-6-2,1.0,2026-06,0,1,1,08,1
1-2-4,7,0,2026-06-01,1,snapshot,same,1,-0.4,1,1,1,1,1,逃げ,0.15869254545454553,0.15869254545454553,0.25870094805194815,0.023836883116883145,2026-06,0.6033333333333333,0.6,0.38,0.8,0.5072727272727273,0.44444444444444453,0.8441142857142858,0.4999999999999998,0.4666666666666666,0.6,0.6162612467532468,1.0,0.19999999999999996,0.4,0.6599999999999999,1,0.4619999999999999,0.64678395,,0.07548481560506255,0.08095174027548972,3730,680,holdout3,07R,202606010807,6-4-2-5-3,1.0,0.8,0.8,-0.4,0.45756870129870125,0.45756870129870125,0.35756029870129863,0.548628051948052,0.4239401038961039,0.5924243636363636,0.5924243636363636,1-6-4;1-4-6;1-6-2;1-2-6;1-6-5;1-4-2;1-2-4;1-6-3;1-5-6;1-4-5;1-5-4;1-4-3;1-3-6;1-2-5;1-5-2;1-3-4;1-2-3;1-3-2;1-5-3;1-3-5,0.20000000000000007,3-1-4;3-1-6;3-1-2;3-1-5;3-4-1;3-4-6;3-2-1;3-2-4;3-6-1;3-2-6;3-5-1;3-6-4;3-4-2;3-4-5;3-2-5;3-5-6;3-6-2;3-5-4;3-5-2;3-6-5,1.0,2026-06,0,1,1,08,1
1-5-3,4,0,2026-06-01,1,snapshot,same,0,0.19999999999999996,1,1,1,1,1,抜き,0.04586497402597395,-0.36008807792207786,-0.36008807792207786,-0.36008807792207786,2026-06,0.6433333333333333,1.0,0.38,0.4,0.4436363636363637,0.513888888888889,0.4618285714285714,0.07142857142857129,0.4666666666666666,0.4,0.45309033766233764,1.0,1.0,0.0,0.5,0.8,0.274,0.33494954,,0.2244714794518471,0.2501333329375507,3730,4750,holdout3,08R,202606010808,3-4-5-2-6,0.6,0.19999999999999996,0.19999999999999996,0.4,0.4072253636363637,0.8131784155844155,0.8131784155844155,0.590920987012987,0.4894497402597403,0.3293141428571429,0.8131784155844155,1-3-4;1-4-3;1-3-5;1-5-3;1-3-2;1-4-5;1-5-4;1-3-6;1-2-3;1-4-2;1-2-4;1-4-6;1-6-3;1-5-2;1-2-5;1-6-4;1-5-6;1-6-5;1-2-6;1-6-2,-1.0,3-1-4;3-1-5;3-4-5;3-4-1;3-2-4;3-1-2;3-5-4;3-4-2;3-2-5;3-5-1;3-2-1;3-4-6;3-1-6;3-5-2;3-5-6;3-6-4;3-2-6;3-6-1;3-6-5;3-6-2,1.0,2026-06,0,1,1,08,1
3-1-4,0,2,2026-06-01,1,snapshot,same,0,-0.6000000000000001,1,1,1,1,0,抜き,0.1305001558441558,-0.06515331168831162,-0.06515331168831162,-0.06515331168831162,2026-06,0.19999999999999998,0.19999999999999996,0.38,0.4,0.5818181818181819,0.08333333333333341,0.7714857142857143,0.4999999999999998,0.19999999999999998,0.6,0.539178025974026,0.19999999999999996,0.0,0.19999999999999996,0.5599999999999999,1,0.4720000000000001,0.44353446,,0.16679866059555995,0.16353833406375967,3730,1970,holdout3,09R,202606010809,3-4-2-5-6,-0.8,-0.8,-0.6000000000000001,-0.8,0.40867787012987017,0.6043313376623376,0.6043313376623376,0.5610375454545455,0.32694968831168836,0.24327414285714283,0.6043313376623376,1-3-4;1-4-3;1-3-2;1-2-3;1-3-5;1-4-2;1-2-4;1-3-6;1-5-3;1-4-5;1-5-4;1-4-6;1-6-3;1-2-5;1-5-2;1-6-4;1-2-6;1-6-2;1-5-6;1-6-5,-0.8,3-1-4;3-1-2;3-4-1;3-1-5;3-2-4;3-4-2;3-2-1;3-4-5;3-1-6;3-5-1;3-2-5;3-4-6;3-5-4;3-5-2;3-2-6;3-6-4;3-6-1;3-5-6;3-6-2;3-6-5,1.0,2026-06,1,1,1,08,3
1-2-6,8,0,2026-06-01,1,snapshot,same,1,-0.6,1,1,1,1,1,逃げ,0.07040962337662349,0.07040962337662349,0.16414545454545448,0.07040962337662349,2026-06,0.13,0.0,1.0,0.6,0.7781818181818182,0.19444444444444456,0.6686285714285715,0.9285714285714285,0.39999999999999997,0.7,0.7283128311688312,0.0,0.4,0.19999999999999996,0.78,1,0.818,0.6624123,,0.06428032717854029,0.03811006709199494,3730,6930,holdout3,10R,202606010810,2-4-3-5-6,-1.0,-1.0,-0.6,-0.19999999999999996,0.6579032077922077,0.6579032077922077,0.5641673766233767,0.6466130129870129,0.49111201298701296,0.3424620519480519,0.6579032077922077,1-2-4;1-4-2;1-2-3;1-3-2;1-2-5;1-4-3;1-3-4;1-2-6;1-5-2;1-4-5;1-5-4;1-4-6;1-6-2;1-3-5;1-5-3;1-6-4;1-3-6;1-6-3;1-5-6;1-6-5,-0.4,3-1-4;3-1-2;3-2-1;3-2-4;3-1-5;3-4-1;3-4-2;3-2-5;3-5-1;3-1-6;3-4-5;3-5-2;3-5-4;3-2-6;3-4-6;3-6-1;3-6-4;3-6-2;3-5-6;3-6-5,1.0,2026-06,0,1,1,08,1
1-2-5,13,0,2026-06-01,1,snapshot,same,1,-0.20000000000000007,1,1,1,1,1,逃げ,0.2536605064935064,0.08642481818181824,0.08642481818181824,0.08333928571428562,2026-06,0.45333333333333337,0.19999999999999996,1.0,0.8,0.6472727272727272,0.6805555555555556,0.3938285714285714,0.857142857142857,0.6666666666666666,0.7,0.6795755324675324,1.0,1.0,0.19999999999999996,0.86,1,0.5900000000000001,0.74336307,,0.07224597979021954,0.08967430994184297,3730,2090,holdout3,11R,202606010811,5-3-6-4-2,0.8,0.4,0.4,0.19999999999999996,0.42591502597402603,0.5931507142857142,0.5931507142857142,0.4478937012987013,0.5962362467532468,0.5771850519480519,0.5962362467532468,1-5-3;1-3-5;1-5-6;1-6-5;1-5-4;1-3-6;1-6-3;1-5-2;1-4-5;1-3-4;1-4-3;1-3-2;1-2-5;1-6-4;1-4-6;1-2-3;1-6-2;1-2-6;1-4-2;1-2-4,-0.4,3-1-5;3-1-6;3-1-4;3-1-2;3-5-1;3-6-1;3-4-1;3-2-1;3-5-6;3-2-5;3-4-5;3-5-2;3-6-5;3-5-4;3-4-6;3-2-4;3-2-6;3-6-4;3-4-2;3-6-2,1.0,2026-06,0,1,1,08,1
1-4-2,6,0,2026-06-01,1,snapshot,same,1,-0.6,1,1,1,1,1,逃げ,0.08893084415584429,-0.06044314285714292,-0.06044314285714292,-0.06044314285714292,2026-06,0.53,0.4,1.0,0.4,0.8163636363636364,0.5138888888888887,0.44382857142857146,0.7142857142857141,0.39999999999999997,0.8,0.7671456623376623,0.8,0.19999999999999996,0.6,0.8,1,0.93,0.63006319,,0.07950672037189813,0.06942332308989832,3730,2130,holdout3,12R,202606010812,3-4-2-5-6,0.4,-0.19999999999999996,-0.19999999999999996,-0.20000000000000007,0.6782148181818181,0.8275888051948053,0.8275888051948053,0.7287781038961038,0.6196285844155844,0.5351797402597402,0.8275888051948053,1-3-4;1-4-3;1-3-2;1-2-3;1-3-5;1-4-2;1-2-4;1-3-6;1-5-3;1-4-5;1-5-4;1-4-6;1-6-3;1-2-5;1-5-2;1-6-4;1-2-6;1-6-2;1-5-6;1-6-5,-0.4,3-1-4;3-1-2;3-1-5;3-4-1;3-2-4;3-2-1;3-4-2;3-1-6;3-2-5;3-5-1;3-4-5;3-5-4;3-5-2;3-4-6;3-2-6;3-6-1;3-6-4;3-5-6;3-6-2;3-6-5,1.0,2026-06,0,1,1,08,1
1-6-4,1,0,2026-06-01,1,snapshot,same,1,0.6,1,1,1,1,1,逃げ,0.2956656233766234,0.1614987272727273,0.1614987272727273,0.05296341558441564,2026-06,0.5233333333333333,1.0,0.72,1.0,0.09090909090909091,0,0.6154285714285715,0.5714285714285713,0.6666666666666666,0.6,0.6041841558441559,0.19999999999999996,1.0,0.0,0.31999999999999995,1,0.534,0.71480577,,0.08977605242473427,0.09412715781645259,3730,3000,holdout3,01R,202606010901,6-4-3-5-2,-0.20000000000000007,-0.6000000000000001,-0.6000000000000001,0.6,0.30851853246753247,0.44268542857142856,0.44268542857142856,0.44555933766233763,0.3479044285714286,0.5512207402597402,0.5512207402597402,1-6-4;1-4-6;1-6-3;1-3-6;1-6-5;1-4-3;1-3-4;1-6-2;1-5-6;1-4-5;1-5-4;1-4-2;1-2-6;1-3-5;1-5-3;1-2-4;1-3-2;1-2-3;1-5-2;1-2-5,-0.4,3-1-4;3-1-6;3-1-5;3-1-2;3-4-1;3-6-1;3-4-6;3-5-1;3-2-1;3-6-4;3-2-4;3-2-6;3-4-5;3-5-6;3-4-2;3-2-5;3-6-5;3-5-4;3-6-2;3-5-2,1.0,2026-06,0,1,1,09,1
2-5-1,0,0,2026-06-01,1,snapshot,same,0,0.20000000000000007,1,1,1,1,0,差し,-0.07326000000000005,-0.17379672727272727,-0.17379672727272727,-0.2067510259740259,2026-06,0.5499999999999999,0.8,0.38,0.4,0.37999999999999995,0.31250000000000006,0.4164,0.4999999999999998,0.39999999999999997,0.3,0.454578,0.19999999999999996,0.19999999999999996,0.6,0.7,0.725,0.2859999999999999,0.38154769,,0.12341936368869302,0.18894216125928232,3730,3600,holdout3,02R,202606010902,5-3-2-6-4,-0.20000000000000007,-0.20000000000000007,0.19999999999999996,-0.6000000000000001,0.527838,0.6283747272727273,0.6283747272727273,0.4262814675324676,0.6613290259740259,0.5168836883116883,0.6613290259740259,1-5-3;1-3-5;1-5-2;1-2-5;1-5-6;1-3-2;1-2-3;1-5-4;1-6-5;1-3-6;1-6-3;1-3-4;1-4-5;1-2-6;1-6-2;1-4-3;1-2-4;1-4-2;1-6-4;1-4-6,0.19999999999999996,3-1-5;3-2-5;3-5-2;3-1-2;3-5-1;3-5-6;3-1-4;3-1-6;3-2-4;3-4-5;3-2-6;3-2-1;3-5-4;3-6-5;3-4-2;3-4-6;3-4-1;3-6-2;3-6-1;3-6-4,1.0,2026-06,0,1,1,09,2
1-3-4,10,0,2026-06-01,1,snapshot,same,1,-0.20000000000000007,1,1,1,1,1,逃げ,0.42998381818181797,0.10501212987012976,0.10501212987012976,0.08537074025974001,2026-06,0.7133333333333333,0.6,1.0,1.0,0.6763636363636363,0.2833333333333334,0.5217142857142857,0.5714285714285713,0.6666666666666666,0.7,0.7441090909090907,0.6,0.0,1.0,0.6799999999999999,1,0.692,0.72537225,,0.11388803834562108,0.09922475639886462,3730,1940,holdout3,03R,202606010903,5-3-6-4-2,0.6,0.19999999999999996,0.19999999999999996,-1.0,0.31412527272727275,0.639096961038961,0.639096961038961,0.33049705194805196,0.6587383506493507,0.5853933116883117,0.6587383506493507,1-5-3;1-3-5;1-5-6;1-6-5;1-5-4;1-3-6;1-6-3;1-5-2;1-4-5;1-3-4;1-4-3;1-3-2;1-2-5;1-6-4;1-4-6;1-2-3;1-6-2;1-2-6;1-4-2;1-2-4,0.8,3-1-5;3-1-6;3-5-1;3-1-4;3-1-2;3-5-6;3-6-1;3-6-5;3-4-1;3-2-1;3-2-5;3-5-2;3-5-4;3-4-5;3-4-6;3-2-6;3-6-4;3-6-2;3-2-4;3-4-2,1.0,2026-06,0,1,1,09,1
1-2-6,13,0,2026-06-01,1,snapshot,same,1,0.6,1,1,1,1,1,逃げ,0.11984644155844143,0.02767538961038951,0.02767538961038951,-0.2671434935064936,2026-06,0.7133333333333333,1.0,0.38,0.8,0.29636363636363633,0,0.6289714285714285,0.28571428571428553,0.6666666666666666,0.7,0.5029735194805194,0.4,0.6,0.6,0.54,0.9625,0.17,0.41682491,,0.152764881047096,0.1593879655570097,3730,1810,holdout3,04R,202606010904,6-5-3-4-2,0.4,-0.19999999999999996,-0.19999999999999996,0.19999999999999996,0.38312707792207795,0.47529812987012987,0.47529812987012987,0.40650232467532466,0.5222082077922078,0.770117012987013,0.770117012987013,1-6-5;1-5-6;1-6-3;1-3-6;1-6-4;1-5-3;1-3-5;1-6-2;1-4-6;1-5-4;1-4-5;1-5-2;1-2-6;1-3-4;1-4-3;1-2-5;1-3-2;1-2-3;1-4-2;1-2-4,0.4,3-1-6;3-1-5;3-5-6;3-6-1;3-6-5;3-1-4;3-4-6;3-1-2;3-2-6;3-6-4;3-5-1;3-6-2;3-2-5;3-4-1;3-2-1;3-4-5;3-2-4;3-5-2;3-5-4;3-4-2,1.0,2026-06,0,1,1,09,1
1-6-3,12,0,2026-06-01,1,snapshot,same,1,-0.4,1,1,1,1,1,逃げ,0.1322776883116883,0.1322776883116883,0.3940094935064935,0.1322776883116883,2026-06,0.45,0.0,1.0,0.8,0.7272727272727273,0.3500000000000001,0.6616571428571428,0.7857142857142856,0.6,0.9,0.7651378181818181,0.4,0.0,1.0,0.54,1,0.8039999999999999,0.78565899,,0.06239167956474108,0.057750891593229124,3730,20890,holdout3,05R,202606010905,2-6-5-4-3,0.4,-0.4,-0.4,-0.4,0.6328601298701299,0.6328601298701299,0.37112832467532464,0.3797044285714286,0.47243248051948056,0.4923393116883117,0.6328601298701299,1-2-6;1-6-2;1-2-5;1-5-2;1-2-4;1-6-5;1-5-6;1-2-3;1-4-2;1-6-4;1-4-6;1-6-3;1-3-2;1-5-4;1-4-5;1-3-6;1-5-3;1-3-5;1-4-3;1-3-4,0.4,3-1-2;3-1-5;3-2-1;3-1-6;3-1-4;3-5-1;3-2-5;3-2-6;3-2-4;3-4-1;3-6-1;3-5-2;3-4-2;3-6-2;3-5-6;3-4-6;3-4-5;3-5-4;3-6-5;3-6-4,1.0,2026-06,0,1,1,09,1
1-4-3,17,0,2026-06-01,1,snapshot,same,1,-0.4,1,1,1,1,1,逃げ,0.22032489610389605,0.22032489610389605,0.35784684415584417,0.20772199999999996,2026-06,0.5633333333333334,0.4,1.0,0.8,0.62,0.8,0.8901714285714285,0.7142857142857141,0.6666666666666666,0.4,0.7694748571428571,0.19999999999999996,0.19999999999999996,1.0,0.6599999999999999,1,0.594,0.80866683,,0.05016568677187074,0.04172872566245227,3730,2450,holdout3,06R,202606010906,6-2-4-5-3,-0.6000000000000001,-0.6000000000000001,-0.20000000000000007,-0.6000000000000001,0.5491499610389611,0.5491499610389611,0.41162801298701296,0.5140961883116884,0.4660207402597402,0.5617528571428572,0.5617528571428572,1-6-2;1-2-6;1-6-4;1-4-6;1-6-5;1-2-4;1-4-2;1-6-3;1-5-6;1-2-5;1-5-2;1-2-3;1-3-6;1-4-5;1-5-4;1-3-2;1-4-3;1-3-4;1-5-3;1-3-5,0.6,3-1-2;3-1-4;3-1-6;3-1-5;3-2-1;3-4-1;3-5-1;3-2-4;3-6-1;3-2-6;3-2-5;3-4-2;3-4-6;3-4-5;3-5-2;3-6-2;3-5-6;3-6-4;3-5-4;3-6-5,1.0,2026-06,0,1,1,09,1
2-4-3,0,0,2026-06-01,1,snapshot,same,0,0.20000000000000007,1,1,1,1,0,まくり,-0.26727938961038966,-0.26727938961038966,0.0838818831168831,-0.26727938961038966,2026-06,0.44999999999999996,0.8,0.38,1.0,0.34909090909090906,0,0.7262285714285714,0.28571428571428553,0.39999999999999997,0.1,0.44765041558441554,0.19999999999999996,0.0,0.19999999999999996,0.18000000000000008,0.625,0.25,0.26115825,,0.10186214487393092,0.09077698085826817,3730,5450,holdout3,07R,202606010907,2-4-5-6-3,-0.6000000000000001,-0.8,-0.8,-0.6,0.7149298051948052,0.7149298051948052,0.36376853246753243,0.6820997272727273,0.633171961038961,0.4598947272727273,0.7149298051948052,1-2-4;1-4-2;1-2-5;1-5-2;1-2-6;1-4-5;1-5-4;1-2-3;1-6-2;1-4-6;1-6-4;1-4-3;1-3-2;1-5-6;1-6-5;1-3-4;1-5-3;1-3-5;1-6-3;1-3-6,-0.4,3-2-4;3-2-5;3-4-2;3-4-5;3-5-2;3-1-2;3-1-4;3-5-4;3-1-5;3-2-1;3-2-6;3-4-1;3-4-6;3-5-1;3-5-6;3-1-6;3-6-2;3-6-4;3-6-5;3-6-1,1.0,2026-06,0,1,1,09,2
