ensemble,members,weights,min_n,R,heads,head_rate,cut,monthly_floor,months,month_detail,pass_40
TRIPLE:ENV_ENTRY+OPP_CONTEXT+PLAYER_COURSE,ENV_ENTRY+OPP_CONTEXT+PLAYER_COURSE,0.10+0.40+0.50,200,280,77,0.275,0.18597563282572202,0.23404255319148937,3,2026-04:94R/23.40%;2026-05:114R/28.95%;2026-06:72R/30.56%,False
TRIPLE:ENV_ENTRY+ALL_SAFE_HGB+PRIOR_FOOT,ENV_ENTRY+ALL_SAFE_HGB+PRIOR_FOOT,0.20+0.30+0.50,200,200,55,0.275,0.19052725884238794,0.23376623376623376,3,2026-04:63R/26.98%;2026-05:77R/23.38%;2026-06:60R/33.33%,False
TRIPLE:ENV_ENTRY+ALL_SAFE_LINEAR+PRIOR_FOOT,ENV_ENTRY+ALL_SAFE_LINEAR+PRIOR_FOOT,0.10+0.70+0.20,200,200,55,0.275,0.1691952395049768,0.23333333333333334,3,2026-04:60R/23.33%;2026-05:79R/25.32%;2026-06:61R/34.43%,False
TRIPLE:ALL_SAFE_HGB+ALL_SAFE_LINEAR+PRIOR_FOOT,ALL_SAFE_HGB+ALL_SAFE_LINEAR+PRIOR_FOOT,0.10+0.70+0.20,200,200,55,0.275,0.15432290453455083,0.23333333333333334,3,2026-04:60R/23.33%;2026-05:79R/25.32%;2026-06:61R/34.43%,False
PAIR:ALL_SAFE_HGB+ALL_SAFE_LINEAR,ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.35+0.65,200,200,55,0.275,0.14665656408197864,0.23076923076923078,3,2026-04:65R/23.08%;2026-05:73R/26.03%;2026-06:62R/33.87%,False
TRIPLE:ALL_SAFE_HGB+ALL_SAFE_LINEAR+PRIOR_FOOT,ALL_SAFE_HGB+ALL_SAFE_LINEAR+PRIOR_FOOT,0.30+0.40+0.30,200,200,55,0.275,0.16777391910122957,0.22972972972972974,3,2026-04:64R/25.00%;2026-05:74R/22.97%;2026-06:62R/35.48%,False
TRIPLE:ENV_ENTRY+ALL_SAFE_LINEAR+PRIOR_FOOT,ENV_ENTRY+ALL_SAFE_LINEAR+PRIOR_FOOT,0.10+0.80+0.10,200,200,55,0.275,0.15887813375386897,0.22950819672131148,3,2026-04:61R/22.95%;2026-05:79R/25.32%;2026-06:60R/35.00%,False
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,0.10+0.80+0.10,200,200,55,0.275,0.16233226476369667,0.22950819672131148,3,2026-04:61R/22.95%;2026-05:77R/25.97%;2026-06:62R/33.87%,False
TRIPLE:ALL_SAFE_HGB+ALL_SAFE_LINEAR+PRIOR_FOOT,ALL_SAFE_HGB+ALL_SAFE_LINEAR+PRIOR_FOOT,0.10+0.80+0.10,200,200,55,0.275,0.14737568108517982,0.22950819672131148,3,2026-04:61R/22.95%;2026-05:77R/25.97%;2026-06:62R/33.87%,False
PAIR:PLAYER_COURSE+ALL_SAFE_HGB,PLAYER_COURSE+ALL_SAFE_HGB,0.30+0.70,200,200,55,0.275,0.16692980111279648,0.22857142857142856,3,2026-04:70R/22.86%;2026-05:73R/28.77%;2026-06:57R/31.58%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ST_3HEAD_ANALOG,ENV_ENTRY+OPP_CONTEXT+ST_3HEAD_ANALOG,0.10+0.20+0.70,200,200,55,0.275,0.24579910954726164,0.22857142857142856,3,2026-04:70R/22.86%;2026-05:70R/31.43%;2026-06:60R/28.33%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_LINEAR,ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_LINEAR,0.40+0.50+0.10,200,200,55,0.275,0.23908281083120222,0.22857142857142856,3,2026-04:70R/22.86%;2026-05:78R/34.62%;2026-06:52R/23.08%,False
PAIR:OPP_CONTEXT+ST_3HEAD_ANALOG,OPP_CONTEXT+ST_3HEAD_ANALOG,0.40+0.60,200,200,55,0.275,0.2382603212676271,0.22727272727272727,3,2026-04:66R/22.73%;2026-05:73R/31.51%;2026-06:61R/27.87%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+PLAYER_COURSE,ENV_ENTRY+OPP_CONTEXT+PLAYER_COURSE,0.10+0.30+0.60,200,280,77,0.275,0.1874905179693609,0.2268041237113402,3,2026-04:97R/22.68%;2026-05:111R/29.73%;2026-06:72R/30.56%,False
PAIR:ALL_SAFE_LINEAR+PRIOR_FOOT,ALL_SAFE_LINEAR+PRIOR_FOOT,0.90+0.10,200,200,55,0.275,0.1486287056758126,0.22580645161290322,3,2026-04:62R/22.58%;2026-05:77R/25.97%;2026-06:61R/34.43%,False
TRIPLE:ALL_SAFE_HGB+ALL_SAFE_LINEAR+PRIOR_FOOT,ALL_SAFE_HGB+ALL_SAFE_LINEAR+PRIOR_FOOT,0.20+0.70+0.10,200,200,55,0.275,0.14870492976574262,0.22580645161290322,3,2026-04:62R/22.58%;2026-05:75R/26.67%;2026-06:63R/33.33%,False
PAIR:OPP_CONTEXT+ALL_SAFE_LINEAR,OPP_CONTEXT+ALL_SAFE_LINEAR,0.80+0.20,200,200,55,0.275,0.20914854468021316,0.2222222222222222,3,2026-04:63R/22.22%;2026-05:79R/29.11%;2026-06:58R/31.03%,False
TRIPLE:OPP_CONTEXT+PLAYER_COURSE+ST_3HEAD_ANALOG,OPP_CONTEXT+PLAYER_COURSE+ST_3HEAD_ANALOG,0.20+0.20+0.60,200,200,55,0.275,0.2441135894318159,0.2222222222222222,3,2026-04:72R/22.22%;2026-05:71R/29.58%;2026-06:57R/31.58%,False
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,0.20+0.70+0.10,200,200,55,0.275,0.17575831484125365,0.2222222222222222,3,2026-04:63R/22.22%;2026-05:76R/26.32%;2026-06:61R/34.43%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_LINEAR,ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_LINEAR,0.10+0.30+0.60,200,200,55,0.275,0.19165961252591904,0.21875,3,2026-04:64R/21.88%;2026-05:75R/28.00%;2026-06:61R/32.79%,False
TRIPLE:OPP_CONTEXT+PLAYER_COURSE+PRIOR_FOOT,OPP_CONTEXT+PLAYER_COURSE+PRIOR_FOOT,0.70+0.20+0.10,200,200,55,0.275,0.21955747607230727,0.21875,3,2026-04:64R/21.88%;2026-05:81R/29.63%;2026-06:55R/30.91%,False
PAIR:ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.10+0.90,200,200,55,0.275,0.1476696073851087,0.21666666666666667,3,2026-04:60R/21.67%;2026-05:77R/27.27%;2026-06:63R/33.33%,False
PAIR:ALL_SAFE_HGB+ALL_SAFE_LINEAR,ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.05+0.95,200,200,55,0.275,0.1366626608832017,0.21666666666666667,3,2026-04:60R/21.67%;2026-05:77R/27.27%;2026-06:63R/33.33%,False
PAIR:ALL_SAFE_HGB+ALL_SAFE_LINEAR,ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.10+0.90,200,200,55,0.275,0.13899067819574001,0.21666666666666667,3,2026-04:60R/21.67%;2026-05:78R/26.92%;2026-06:62R/33.87%,False
PAIR:ALL_SAFE_HGB+ALL_SAFE_LINEAR,ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.15+0.85,200,200,55,0.275,0.1395348269261244,0.21666666666666667,3,2026-04:60R/21.67%;2026-05:76R/27.63%;2026-06:64R/32.81%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.10+0.10+0.80,200,200,55,0.275,0.16337184550331904,0.21666666666666667,3,2026-04:60R/21.67%;2026-05:77R/27.27%;2026-06:63R/33.33%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,0.30+0.40+0.30,200,280,77,0.275,0.17490115372712048,0.21649484536082475,3,2026-04:97R/21.65%;2026-05:111R/29.73%;2026-06:72R/31.94%,False
TRIPLE:PLAYER_COURSE+ALL_SAFE_HGB+ALL_SAFE_LINEAR,PLAYER_COURSE+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.30+0.10+0.60,200,200,55,0.275,0.1779319938859802,0.2153846153846154,3,2026-04:65R/21.54%;2026-05:75R/28.00%;2026-06:60R/33.33%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+PRIOR_FOOT,ENV_ENTRY+ST_3HEAD_ANALOG+PRIOR_FOOT,0.30+0.60+0.10,200,200,55,0.275,0.2470742041426375,0.21333333333333335,3,2026-04:75R/21.33%;2026-05:68R/32.35%;2026-06:57R/29.82%,False
SINGLE:ALL_SAFE_LINEAR,ALL_SAFE_LINEAR,1.00,200,200,55,0.275,0.1391305612518724,0.21311475409836064,3,2026-04:61R/21.31%;2026-05:77R/27.27%;2026-06:62R/33.87%,False
PAIR:OPP_CONTEXT+ALL_SAFE_LINEAR,OPP_CONTEXT+ALL_SAFE_LINEAR,0.15+0.85,200,200,55,0.275,0.15595669954375224,0.21311475409836064,3,2026-04:61R/21.31%;2026-05:77R/27.27%;2026-06:62R/33.87%,False
PAIR:ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.05+0.95,200,200,55,0.275,0.14417409261553316,0.21311475409836064,3,2026-04:61R/21.31%;2026-05:77R/27.27%;2026-06:62R/33.87%,False
PAIR:ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.15+0.85,200,200,55,0.275,0.15749010465018018,0.21311475409836064,3,2026-04:61R/21.31%;2026-05:76R/27.63%;2026-06:63R/33.33%,False
TRIPLE:ENV_ENTRY+ALL_SAFE_HGB+ALL_SAFE_LINEAR,ENV_ENTRY+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.10+0.10+0.80,200,200,55,0.275,0.14712396690527663,0.21311475409836064,3,2026-04:61R/21.31%;2026-05:78R/26.92%;2026-06:61R/34.43%,False
TRIPLE:ENV_ENTRY+ALL_SAFE_LINEAR+PRIOR_FOOT,ENV_ENTRY+ALL_SAFE_LINEAR+PRIOR_FOOT,0.30+0.50+0.20,200,200,55,0.275,0.18467610971700904,0.21311475409836064,3,2026-04:61R/21.31%;2026-05:78R/26.92%;2026-06:61R/34.43%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.60+0.30+0.10,200,200,55,0.275,0.2221341041351941,0.21311475409836064,3,2026-04:61R/21.31%;2026-05:79R/30.38%;2026-06:60R/30.00%,False
TRIPLE:PLAYER_COURSE+ALL_SAFE_HGB+ALL_SAFE_LINEAR,PLAYER_COURSE+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.10+0.10+0.80,200,200,55,0.275,0.15091907704935273,0.21311475409836064,3,2026-04:61R/21.31%;2026-05:76R/27.63%;2026-06:63R/33.33%,False
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_HGB+ALL_SAFE_LINEAR,ST_3HEAD_ANALOG+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.10+0.10+0.80,200,200,55,0.275,0.15205589981172446,0.21311475409836064,3,2026-04:61R/21.31%;2026-05:78R/26.92%;2026-06:61R/34.43%,False
PAIR:OPP_CONTEXT+ALL_SAFE_LINEAR,OPP_CONTEXT+ALL_SAFE_LINEAR,0.20+0.80,200,200,55,0.275,0.16246916288364233,0.20967741935483872,3,2026-04:62R/20.97%;2026-05:76R/27.63%;2026-06:62R/33.87%,False
PAIR:ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.20+0.80,200,200,55,0.275,0.16431584388843679,0.20967741935483872,3,2026-04:62R/20.97%;2026-05:76R/27.63%;2026-06:62R/33.87%,False
PAIR:ALL_SAFE_HGB+ALL_SAFE_LINEAR,ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.20+0.80,200,200,55,0.275,0.1385815143820275,0.20967741935483872,3,2026-04:62R/20.97%;2026-05:76R/27.63%;2026-06:62R/33.87%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_LINEAR,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_LINEAR,0.10+0.10+0.80,200,200,55,0.275,0.1610775745925374,0.20967741935483872,3,2026-04:62R/20.97%;2026-05:77R/27.27%;2026-06:61R/34.43%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.10+0.20+0.70,200,200,55,0.275,0.1742106116463188,0.20967741935483872,3,2026-04:62R/20.97%;2026-05:76R/27.63%;2026-06:62R/33.87%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_LINEAR,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_LINEAR,0.20+0.20+0.60,200,200,55,0.275,0.1847137096466877,0.20634920634920634,3,2026-04:63R/20.63%;2026-05:76R/28.95%;2026-06:61R/32.79%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_LINEAR,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_LINEAR,0.10+0.20+0.70,200,200,55,0.275,0.16992961122289443,0.203125,3,2026-04:64R/20.31%;2026-05:76R/27.63%;2026-06:60R/35.00%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+PRIOR_FOOT,ENV_ENTRY+ST_3HEAD_ANALOG+PRIOR_FOOT,0.50+0.40+0.10,200,200,55,0.275,0.24757642405798014,0.2028985507246377,3,2026-04:69R/20.29%;2026-05:74R/32.43%;2026-06:57R/29.82%,False
TRIPLE:OPP_CONTEXT+ALL_SAFE_HGB+ALL_SAFE_LINEAR,OPP_CONTEXT+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.20+0.10+0.70,200,200,55,0.275,0.16277824131024132,0.2,3,2026-04:65R/20.00%;2026-05:72R/29.17%;2026-06:63R/33.33%,False
PAIR:PLAYER_COURSE+ALL_SAFE_HGB,PLAYER_COURSE+ALL_SAFE_HGB,0.50+0.50,200,200,55,0.275,0.19159551749058934,0.19718309859154928,3,2026-04:71R/19.72%;2026-05:77R/32.47%;2026-06:52R/30.77%,False
PAIR:PLAYER_COURSE+ALL_SAFE_HGB,PLAYER_COURSE+ALL_SAFE_HGB,0.55+0.45,200,200,55,0.275,0.1985071718857343,0.19718309859154928,3,2026-04:71R/19.72%;2026-05:78R/32.05%;2026-06:51R/31.37%,False
PAIR:ST_3HEAD_ANALOG+ALL_SAFE_HGB,ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.40+0.60,200,200,55,0.275,0.1787019955873839,0.18840579710144928,3,2026-04:69R/18.84%;2026-05:66R/31.82%;2026-06:65R/32.31%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_LINEAR,ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_LINEAR,0.40+0.40+0.20,200,251,69,0.2749003984063745,0.2021475263019692,0.22093023255813954,3,2026-04:86R/22.09%;2026-05:101R/31.68%;2026-06:64R/28.12%,False
TRIPLE:PLAYER_COURSE+ALL_SAFE_LINEAR+PRIOR_FOOT,PLAYER_COURSE+ALL_SAFE_LINEAR+PRIOR_FOOT,0.20+0.60+0.20,200,211,58,0.27488151658767773,0.17138494244711375,0.23076923076923078,3,2026-04:65R/23.08%;2026-05:82R/26.83%;2026-06:64R/32.81%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.20+0.60+0.20,200,211,58,0.27488151658767773,0.2281653685891028,0.22077922077922077,3,2026-04:77R/22.08%;2026-05:70R/32.86%;2026-06:64R/28.12%,False
TRIPLE:OPP_CONTEXT+ALL_SAFE_HGB+ALL_SAFE_LINEAR,OPP_CONTEXT+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.40+0.20+0.40,200,211,58,0.27488151658767773,0.17660609107565042,0.22058823529411764,3,2026-04:68R/22.06%;2026-05:78R/29.49%;2026-06:65R/30.77%,False
TRIPLE:OPP_CONTEXT+PLAYER_COURSE+ALL_SAFE_HGB,OPP_CONTEXT+PLAYER_COURSE+ALL_SAFE_HGB,0.40+0.50+0.10,200,262,72,0.2748091603053435,0.18031173581496582,0.22727272727272727,3,2026-04:88R/22.73%;2026-05:104R/28.85%;2026-06:70R/31.43%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+PRIOR_FOOT,ENV_ENTRY+PLAYER_COURSE+PRIOR_FOOT,0.40+0.20+0.40,200,222,61,0.2747747747747748,0.2197393134553904,0.23684210526315788,3,2026-04:76R/23.68%;2026-05:89R/28.09%;2026-06:57R/31.58%,False
TRIPLE:OPP_CONTEXT+PLAYER_COURSE+PRIOR_FOOT,OPP_CONTEXT+PLAYER_COURSE+PRIOR_FOOT,0.60+0.30+0.10,200,222,61,0.2747747747747748,0.20916261372900039,0.22972972972972974,3,2026-04:74R/22.97%;2026-05:89R/28.09%;2026-06:59R/32.20%,False
PAIR:ENV_ENTRY+ALL_SAFE_LINEAR,ENV_ENTRY+ALL_SAFE_LINEAR,0.30+0.70,200,222,61,0.2747747747747748,0.15451796923627295,0.19696969696969696,3,2026-04:66R/19.70%;2026-05:85R/30.59%;2026-06:71R/30.99%,False
TRIPLE:OPP_CONTEXT+PLAYER_COURSE+ST_3HEAD_ANALOG,OPP_CONTEXT+PLAYER_COURSE+ST_3HEAD_ANALOG,0.30+0.10+0.60,200,204,56,0.27450980392156865,0.23987527287476626,0.2318840579710145,3,2026-04:69R/23.19%;2026-05:72R/30.56%;2026-06:63R/28.57%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_LINEAR,ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_LINEAR,0.20+0.60+0.20,200,255,70,0.27450980392156865,0.19937859410713166,0.2247191011235955,3,2026-04:89R/22.47%;2026-05:101R/29.70%;2026-06:65R/30.77%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.10+0.50+0.40,200,255,70,0.27450980392156865,0.18214160601341178,0.2235294117647059,3,2026-04:85R/22.35%;2026-05:98R/30.61%;2026-06:72R/29.17%,False
TRIPLE:OPP_CONTEXT+ALL_SAFE_HGB+ALL_SAFE_LINEAR,OPP_CONTEXT+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.70+0.10+0.20,200,204,56,0.27450980392156865,0.19647149919645052,0.2153846153846154,3,2026-04:65R/21.54%;2026-05:79R/29.11%;2026-06:60R/31.67%,False
TRIPLE:PLAYER_COURSE+ALL_SAFE_HGB+ALL_SAFE_LINEAR,PLAYER_COURSE+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.20+0.10+0.70,200,204,56,0.27450980392156865,0.16019087856627612,0.203125,3,2026-04:64R/20.31%;2026-05:78R/28.21%;2026-06:62R/33.87%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_LINEAR,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_LINEAR,0.20+0.40+0.40,200,266,73,0.2744360902255639,0.14979575424282907,0.2261904761904762,3,2026-04:84R/22.62%;2026-05:105R/30.48%;2026-06:77R/28.57%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,0.80+0.10+0.10,200,215,59,0.2744186046511628,0.20138748772451046,0.23880597014925373,3,2026-04:67R/23.88%;2026-05:88R/28.41%;2026-06:60R/30.00%,False
PAIR:ST_3HEAD_ANALOG+ALL_SAFE_HGB,ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.20+0.80,200,215,59,0.2744186046511628,0.14423614553995312,0.2191780821917808,3,2026-04:73R/21.92%;2026-05:74R/29.73%;2026-06:68R/30.88%,False
TRIPLE:OPP_CONTEXT+PLAYER_COURSE+ST_3HEAD_ANALOG,OPP_CONTEXT+PLAYER_COURSE+ST_3HEAD_ANALOG,0.30+0.30+0.40,200,215,59,0.2744186046511628,0.23879069804619205,0.21052631578947367,3,2026-04:76R/21.05%;2026-05:79R/31.65%;2026-06:60R/30.00%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+PLAYER_COURSE,ENV_ENTRY+OPP_CONTEXT+PLAYER_COURSE,0.30+0.10+0.60,200,226,62,0.2743362831858407,0.22477877698603263,0.225,3,2026-04:80R/22.50%;2026-05:90R/32.22%;2026-06:56R/26.79%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_LINEAR,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_LINEAR,0.30+0.10+0.60,200,226,62,0.2743362831858407,0.1579455148694465,0.21739130434782608,3,2026-04:69R/21.74%;2026-05:86R/29.07%;2026-06:71R/30.99%,False
TRIPLE:OPP_CONTEXT+PLAYER_COURSE+ST_3HEAD_ANALOG,OPP_CONTEXT+PLAYER_COURSE+ST_3HEAD_ANALOG,0.30+0.60+0.10,200,248,68,0.27419354838709675,0.20618761787362683,0.2235294117647059,3,2026-04:85R/22.35%;2026-05:100R/29.00%;2026-06:63R/31.75%,False
TRIPLE:PLAYER_COURSE+ALL_SAFE_HGB+ALL_SAFE_LINEAR,PLAYER_COURSE+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.20+0.20+0.60,200,208,57,0.27403846153846156,0.1600903974354284,0.22058823529411764,3,2026-04:68R/22.06%;2026-05:76R/27.63%;2026-06:64R/32.81%,False
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_HGB+ALL_SAFE_LINEAR,ST_3HEAD_ANALOG+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.30+0.60+0.10,200,208,57,0.27403846153846156,0.16730366997344567,0.21739130434782608,3,2026-04:69R/21.74%;2026-05:74R/28.38%;2026-06:65R/32.31%,False
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_HGB+ALL_SAFE_LINEAR,ST_3HEAD_ANALOG+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.10+0.80+0.10,200,219,60,0.273972602739726,0.13180551411852706,0.22972972972972974,3,2026-04:74R/22.97%;2026-05:77R/28.57%;2026-06:68R/30.88%,False
PAIR:OPP_CONTEXT+ST_3HEAD_ANALOG,OPP_CONTEXT+ST_3HEAD_ANALOG,0.35+0.65,200,219,60,0.273972602739726,0.23373335789080513,0.22666666666666666,3,2026-04:75R/22.67%;2026-05:78R/32.05%;2026-06:66R/27.27%,False
PAIR:ST_3HEAD_ANALOG+ALL_SAFE_HGB,ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.60+0.40,200,219,60,0.273972602739726,0.19964148505890972,0.2236842105263158,3,2026-04:76R/22.37%;2026-05:75R/29.33%;2026-06:68R/30.88%,False
TRIPLE:PLAYER_COURSE+ALL_SAFE_HGB+PRIOR_FOOT,PLAYER_COURSE+ALL_SAFE_HGB+PRIOR_FOOT,0.50+0.20+0.30,200,241,66,0.27385892116182575,0.197046726911004,0.2289156626506024,3,2026-04:83R/22.89%;2026-05:96R/28.12%;2026-06:62R/32.26%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+PRIOR_FOOT,ENV_ENTRY+ST_3HEAD_ANALOG+PRIOR_FOOT,0.50+0.20+0.30,200,252,69,0.27380952380952384,0.21358244412790595,0.21686746987951808,3,2026-04:83R/21.69%;2026-05:102R/30.39%;2026-06:67R/29.85%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,0.20+0.40+0.40,200,263,72,0.2737642585551331,0.17268172142918,0.21978021978021978,3,2026-04:91R/21.98%;2026-05:100R/30.00%;2026-06:72R/30.56%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_LINEAR,ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_LINEAR,0.30+0.60+0.10,200,296,81,0.27364864864864863,0.18294725182049015,0.21153846153846154,3,2026-04:104R/21.15%;2026-05:117R/29.91%;2026-06:75R/32.00%,False
TRIPLE:OPP_CONTEXT+ALL_SAFE_HGB+PRIOR_FOOT,OPP_CONTEXT+ALL_SAFE_HGB+PRIOR_FOOT,0.50+0.20+0.30,200,201,55,0.2736318407960199,0.2024883197587313,0.2537313432835821,3,2026-04:67R/25.37%;2026-05:77R/27.27%;2026-06:57R/29.82%,False
PAIR:PLAYER_COURSE+PRIOR_FOOT,PLAYER_COURSE+PRIOR_FOOT,0.90+0.10,200,201,55,0.2736318407960199,0.2380013053736599,0.2463768115942029,3,2026-04:69R/24.64%;2026-05:85R/29.41%;2026-06:47R/27.66%,False
TRIPLE:OPP_CONTEXT+ALL_SAFE_HGB+PRIOR_FOOT,OPP_CONTEXT+ALL_SAFE_HGB+PRIOR_FOOT,0.20+0.40+0.40,200,201,55,0.2736318407960199,0.18843458183255773,0.24324324324324326,3,2026-04:67R/26.87%;2026-05:74R/24.32%;2026-06:60R/31.67%,False
PAIR:ALL_SAFE_HGB+PRIOR_FOOT,ALL_SAFE_HGB+PRIOR_FOOT,0.35+0.65,200,201,55,0.2736318407960199,0.17930291594334277,0.23376623376623376,3,2026-04:65R/27.69%;2026-05:77R/23.38%;2026-06:59R/32.20%,False
TRIPLE:ENV_ENTRY+ALL_SAFE_HGB+PRIOR_FOOT,ENV_ENTRY+ALL_SAFE_HGB+PRIOR_FOOT,0.10+0.30+0.60,200,201,55,0.2736318407960199,0.18373976770143285,0.23076923076923078,3,2026-04:65R/26.15%;2026-05:78R/23.08%;2026-06:58R/34.48%,False
PAIR:OPP_CONTEXT+ST_3HEAD_ANALOG,OPP_CONTEXT+ST_3HEAD_ANALOG,0.30+0.70,200,201,55,0.2736318407960199,0.24018836516966868,0.22857142857142856,3,2026-04:70R/22.86%;2026-05:70R/31.43%;2026-06:61R/27.87%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,0.40+0.50+0.10,200,201,55,0.2736318407960199,0.23429647405555626,0.22058823529411764,3,2026-04:68R/22.06%;2026-05:74R/31.08%;2026-06:59R/28.81%,False
TRIPLE:OPP_CONTEXT+ALL_SAFE_HGB+ALL_SAFE_LINEAR,OPP_CONTEXT+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.20+0.20+0.60,200,201,55,0.2736318407960199,0.1648481962424466,0.208955223880597,3,2026-04:67R/20.90%;2026-05:70R/28.57%;2026-06:64R/32.81%,False
TRIPLE:OPP_CONTEXT+PLAYER_COURSE+ALL_SAFE_LINEAR,OPP_CONTEXT+PLAYER_COURSE+ALL_SAFE_LINEAR,0.20+0.10+0.70,200,201,55,0.2736318407960199,0.17094098388818504,0.20634920634920634,3,2026-04:63R/20.63%;2026-05:74R/28.38%;2026-06:64R/32.81%,False
